"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.888772298006296,1,"SonyAIBORobotSurface2","svm"
"2","feasts",36,0.921301154249738,1,"SonyAIBORobotSurface2","svm"
"3","tsfeatures",57,0.953830010493179,1,"SonyAIBORobotSurface2","svm"
"4","TSFEL",143,0.925498426023085,1,"SonyAIBORobotSurface2","svm"
"5","Kats",35,0.924449108079748,1,"SonyAIBORobotSurface2","svm"
"6","tsfresh",454,0.965372507869885,1,"SonyAIBORobotSurface2","svm"
"7","quantiles",101,0.718782791185729,1,"SonyAIBORobotSurface2","svm"
"8","FFT (Mag^2 + Angle) + quantiles",167,0.879328436516264,1,"SonyAIBORobotSurface2","svm"
"9","catch22",22,0.89716684155299,2,"SonyAIBORobotSurface2","svm"
"10","feasts",36,0.907660020986359,2,"SonyAIBORobotSurface2","svm"
"11","tsfeatures",59,0.929695697796432,2,"SonyAIBORobotSurface2","svm"
"12","TSFEL",146,0.931794333683106,2,"SonyAIBORobotSurface2","svm"
"13","Kats",35,0.947534102833158,2,"SonyAIBORobotSurface2","svm"
"14","tsfresh",453,0.928646379853096,2,"SonyAIBORobotSurface2","svm"
"15","quantiles",101,0.67890870933893,2,"SonyAIBORobotSurface2","svm"
"16","FFT (Mag^2 + Angle) + quantiles",167,0.899265477439664,2,"SonyAIBORobotSurface2","svm"
"17","catch22",22,0.885624344176285,3,"SonyAIBORobotSurface2","svm"
"18","feasts",36,0.931794333683106,3,"SonyAIBORobotSurface2","svm"
"19","tsfeatures",59,0.949632738719832,3,"SonyAIBORobotSurface2","svm"
"20","TSFEL",143,0.910807974816369,3,"SonyAIBORobotSurface2","svm"
"21","Kats",36,0.896117523609654,3,"SonyAIBORobotSurface2","svm"
"22","tsfresh",453,0.925498426023085,3,"SonyAIBORobotSurface2","svm"
"23","quantiles",101,0.63903462749213,3,"SonyAIBORobotSurface2","svm"
"24","FFT (Mag^2 + Angle) + quantiles",167,0.834207764952781,3,"SonyAIBORobotSurface2","svm"
"25","catch22",22,0.877229800629591,4,"SonyAIBORobotSurface2","svm"
"26","feasts",37,0.935991605456453,4,"SonyAIBORobotSurface2","svm"
"27","tsfeatures",59,0.915005246589717,4,"SonyAIBORobotSurface2","svm"
"28","TSFEL",143,0.924449108079748,4,"SonyAIBORobotSurface2","svm"
"29","Kats",36,0.911857292759706,4,"SonyAIBORobotSurface2","svm"
"30","tsfresh",454,0.939139559286464,4,"SonyAIBORobotSurface2","svm"
"31","quantiles",101,0.732423924449108,4,"SonyAIBORobotSurface2","svm"
"32","FFT (Mag^2 + Angle) + quantiles",167,0.905561385099685,4,"SonyAIBORobotSurface2","svm"
"33","catch22",22,0.896117523609654,5,"SonyAIBORobotSurface2","svm"
"34","feasts",36,0.941238195173137,5,"SonyAIBORobotSurface2","svm"
"35","tsfeatures",59,0.953830010493179,5,"SonyAIBORobotSurface2","svm"
"36","TSFEL",145,0.959076600209864,5,"SonyAIBORobotSurface2","svm"
"37","Kats",36,0.931794333683106,5,"SonyAIBORobotSurface2","svm"
"38","tsfresh",453,0.953830010493179,5,"SonyAIBORobotSurface2","svm"
"39","quantiles",101,0.733473242392445,5,"SonyAIBORobotSurface2","svm"
"40","FFT (Mag^2 + Angle) + quantiles",167,0.91395592864638,5,"SonyAIBORobotSurface2","svm"
"41","catch22",22,0.775445960125918,6,"SonyAIBORobotSurface2","svm"
"42","feasts",37,0.906610703043022,6,"SonyAIBORobotSurface2","svm"
"43","tsfeatures",59,0.941238195173137,6,"SonyAIBORobotSurface2","svm"
"44","TSFEL",146,0.93704092339979,6,"SonyAIBORobotSurface2","svm"
"45","Kats",35,0.91710388247639,6,"SonyAIBORobotSurface2","svm"
"46","tsfresh",455,0.925498426023085,6,"SonyAIBORobotSurface2","svm"
"47","quantiles",101,0.685204616998951,6,"SonyAIBORobotSurface2","svm"
"48","FFT (Mag^2 + Angle) + quantiles",167,0.904512067156348,6,"SonyAIBORobotSurface2","svm"
"49","catch22",22,0.889821615949633,7,"SonyAIBORobotSurface2","svm"
"50","feasts",37,0.891920251836306,7,"SonyAIBORobotSurface2","svm"
"51","tsfeatures",59,0.938090241343127,7,"SonyAIBORobotSurface2","svm"
"52","TSFEL",145,0.944386149003148,7,"SonyAIBORobotSurface2","svm"
"53","Kats",35,0.947534102833158,7,"SonyAIBORobotSurface2","svm"
"54","tsfresh",454,0.947534102833158,7,"SonyAIBORobotSurface2","svm"
"55","quantiles",101,0.722980062959077,7,"SonyAIBORobotSurface2","svm"
"56","FFT (Mag^2 + Angle) + quantiles",167,0.883525708289612,7,"SonyAIBORobotSurface2","svm"
"57","catch22",22,0.867785939139559,8,"SonyAIBORobotSurface2","svm"
"58","feasts",36,0.942287513116474,8,"SonyAIBORobotSurface2","svm"
"59","tsfeatures",57,0.947534102833158,8,"SonyAIBORobotSurface2","svm"
"60","TSFEL",144,0.927597061909759,8,"SonyAIBORobotSurface2","svm"
"61","Kats",35,0.93704092339979,8,"SonyAIBORobotSurface2","svm"
"62","tsfresh",454,0.958027282266527,8,"SonyAIBORobotSurface2","svm"
