"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.850666666666667,1,"LargeKitchenAppliances","svm"
"2","feasts",39,0.797333333333333,1,"LargeKitchenAppliances","svm"
"3","tsfeatures",59,0.845333333333333,1,"LargeKitchenAppliances","svm"
"4","TSFEL",145,0.746666666666667,1,"LargeKitchenAppliances","svm"
"5","Kats",36,0.810666666666667,1,"LargeKitchenAppliances","svm"
"6","tsfresh",729,0.744,1,"LargeKitchenAppliances","svm"
"7","quantiles",101,0.64,1,"LargeKitchenAppliances","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.605333333333333,1,"LargeKitchenAppliances","svm"
"9","catch22",22,0.853333333333333,2,"LargeKitchenAppliances","svm"
"10","feasts",39,0.781333333333333,2,"LargeKitchenAppliances","svm"
"11","tsfeatures",59,0.834666666666667,2,"LargeKitchenAppliances","svm"
"12","TSFEL",145,0.778666666666667,2,"LargeKitchenAppliances","svm"
"13","Kats",36,0.858666666666667,2,"LargeKitchenAppliances","svm"
"14","tsfresh",733,0.744,2,"LargeKitchenAppliances","svm"
"15","quantiles",101,0.677333333333333,2,"LargeKitchenAppliances","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.6,2,"LargeKitchenAppliances","svm"
"17","catch22",22,0.826666666666667,3,"LargeKitchenAppliances","svm"
"18","feasts",39,0.781333333333333,3,"LargeKitchenAppliances","svm"
"19","tsfeatures",59,0.832,3,"LargeKitchenAppliances","svm"
"20","TSFEL",145,0.768,3,"LargeKitchenAppliances","svm"
"21","Kats",36,0.84,3,"LargeKitchenAppliances","svm"
"22","tsfresh",727,0.784,3,"LargeKitchenAppliances","svm"
"23","quantiles",101,0.605333333333333,3,"LargeKitchenAppliances","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.637333333333333,3,"LargeKitchenAppliances","svm"
"25","catch22",22,0.872,4,"LargeKitchenAppliances","svm"
"26","feasts",39,0.792,4,"LargeKitchenAppliances","svm"
"27","tsfeatures",59,0.853333333333333,4,"LargeKitchenAppliances","svm"
"28","TSFEL",145,0.773333333333333,4,"LargeKitchenAppliances","svm"
