"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",20,0.860058309037901,1,"Chinatown","svm"
"2","feasts",37,0.912536443148688,1,"Chinatown","svm"
"3","tsfeatures",54,0.932944606413994,1,"Chinatown","svm"
"4","TSFEL",123,0.967930029154519,1,"Chinatown","svm"
"5","Kats",35,0.900874635568513,1,"Chinatown","svm"
"6","tsfresh",360,0.965014577259475,1,"Chinatown","svm"
"7","quantiles",101,0.857142857142857,1,"Chinatown","svm"
"8","FFT (Mag^2 + Angle) + quantiles",127,0.93002915451895,1,"Chinatown","svm"
"9","catch22",19,0.903790087463557,2,"Chinatown","svm"
"10","feasts",37,0.927113702623907,2,"Chinatown","svm"
"11","tsfeatures",54,0.93002915451895,2,"Chinatown","svm"
"12","TSFEL",122,0.9533527696793,2,"Chinatown","svm"
"13","Kats",35,0.927113702623907,2,"Chinatown","svm"
"14","tsfresh",358,0.967930029154519,2,"Chinatown","svm"
"15","quantiles",101,0.877551020408163,2,"Chinatown","svm"
"16","FFT (Mag^2 + Angle) + quantiles",127,0.918367346938776,2,"Chinatown","svm"
"17","catch22",19,0.918367346938776,3,"Chinatown","svm"
"18","feasts",37,0.947521865889213,3,"Chinatown","svm"
"19","tsfeatures",54,0.935860058309038,3,"Chinatown","svm"
"20","TSFEL",123,0.938775510204082,3,"Chinatown","svm"
"21","Kats",34,0.854227405247813,3,"Chinatown","svm"
"22","tsfresh",358,0.970845481049563,3,"Chinatown","svm"
"23","quantiles",101,0.889212827988338,3,"Chinatown","svm"
"24","FFT (Mag^2 + Angle) + quantiles",127,0.93002915451895,3,"Chinatown","svm"
"25","catch22",19,0.932944606413994,4,"Chinatown","svm"
"26","feasts",37,0.941690962099125,4,"Chinatown","svm"
"27","tsfeatures",54,0.9067055393586,4,"Chinatown","svm"
"28","TSFEL",123,0.924198250728863,4,"Chinatown","svm"
"29","Kats",35,0.857142857142857,4,"Chinatown","svm"
"30","tsfresh",357,0.941690962099125,4,"Chinatown","svm"
"31","quantiles",101,0.900874635568513,4,"Chinatown","svm"
"32","FFT (Mag^2 + Angle) + quantiles",127,0.927113702623907,4,"Chinatown","svm"
"33","catch22",19,0.877551020408163,5,"Chinatown","svm"
"34","feasts",37,0.938775510204082,5,"Chinatown","svm"
"35","tsfeatures",53,0.941690962099125,5,"Chinatown","svm"
"36","TSFEL",122,0.956268221574344,5,"Chinatown","svm"
"37","Kats",34,0.921282798833819,5,"Chinatown","svm"
"38","tsfresh",357,0.965014577259475,5,"Chinatown","svm"
"39","quantiles",101,0.880466472303207,5,"Chinatown","svm"
"40","FFT (Mag^2 + Angle) + quantiles",127,0.918367346938776,5,"Chinatown","svm"
"41","catch22",19,0.87463556851312,6,"Chinatown","svm"
"42","feasts",36,0.935860058309038,6,"Chinatown","svm"
"43","tsfeatures",54,0.903790087463557,6,"Chinatown","svm"
"44","TSFEL",123,0.932944606413994,6,"Chinatown","svm"
"45","Kats",34,0.9067055393586,6,"Chinatown","svm"
"46","tsfresh",357,0.962099125364432,6,"Chinatown","svm"
"47","quantiles",101,0.746355685131195,6,"Chinatown","svm"
"48","FFT (Mag^2 + Angle) + quantiles",127,0.807580174927114,6,"Chinatown","svm"
"49","catch22",19,0.897959183673469,7,"Chinatown","svm"
"50","feasts",37,0.918367346938776,7,"Chinatown","svm"
"51","tsfeatures",54,0.9533527696793,7,"Chinatown","svm"
"52","TSFEL",122,0.932944606413994,7,"Chinatown","svm"
"53","Kats",35,0.93002915451895,7,"Chinatown","svm"
"54","tsfresh",357,0.959183673469388,7,"Chinatown","svm"
"55","quantiles",101,0.912536443148688,7,"Chinatown","svm"
"56","FFT (Mag^2 + Angle) + quantiles",127,0.9533527696793,7,"Chinatown","svm"
"57","catch22",19,0.889212827988338,8,"Chinatown","svm"
"58","feasts",36,0.746355685131195,8,"Chinatown","svm"
"59","tsfeatures",53,0.685131195335277,8,"Chinatown","svm"
"60","TSFEL",123,0.877551020408163,8,"Chinatown","svm"
"61","Kats",36,0.784256559766764,8,"Chinatown","svm"
"62","tsfresh",356,0.967930029154519,8,"Chinatown","svm"
"63","quantiles",101,0.85131195335277,8,"Chinatown","svm"
"64","FFT (Mag^2 + Angle) + quantiles",127,0.900874635568513,8,"Chinatown","svm"
"65","catch22",19,0.921282798833819,9,"Chinatown","svm"
"66","feasts",37,0.921282798833819,9,"Chinatown","svm"
"67","tsfeatures",54,0.932944606413994,9,"Chinatown","svm"
"68","TSFEL",122,0.959183673469388,9,"Chinatown","svm"
"69","Kats",35,0.935860058309038,9,"Chinatown","svm"
"70","tsfresh",356,0.959183673469388,9,"Chinatown","svm"
"71","quantiles",101,0.9067055393586,9,"Chinatown","svm"
"72","FFT (Mag^2 + Angle) + quantiles",127,0.924198250728863,9,"Chinatown","svm"
"73","catch22",19,0.889212827988338,10,"Chinatown","svm"
"74","feasts",37,0.932944606413994,10,"Chinatown","svm"
"75","tsfeatures",54,0.947521865889213,10,"Chinatown","svm"
"76","TSFEL",123,0.956268221574344,10,"Chinatown","svm"
"77","Kats",36,0.87463556851312,10,"Chinatown","svm"
"78","tsfresh",357,0.967930029154519,10,"Chinatown","svm"
"79","quantiles",101,0.892128279883382,10,"Chinatown","svm"
"80","FFT (Mag^2 + Angle) + quantiles",127,0.9533527696793,10,"Chinatown","svm"
"81","catch22",20,0.892128279883382,11,"Chinatown","svm"
"82","feasts",36,0.909620991253644,11,"Chinatown","svm"
"83","tsfeatures",54,0.935860058309038,11,"Chinatown","svm"
"84","TSFEL",123,0.965014577259475,11,"Chinatown","svm"
"85","Kats",36,0.93002915451895,11,"Chinatown","svm"
"86","tsfresh",357,0.962099125364432,11,"Chinatown","svm"
"87","quantiles",101,0.868804664723032,11,"Chinatown","svm"
"88","FFT (Mag^2 + Angle) + quantiles",127,0.892128279883382,11,"Chinatown","svm"
"89","catch22",20,0.921282798833819,12,"Chinatown","svm"
"90","feasts",36,0.915451895043732,12,"Chinatown","svm"
"91","tsfeatures",54,0.857142857142857,12,"Chinatown","svm"
"92","TSFEL",123,0.956268221574344,12,"Chinatown","svm"
"93","Kats",36,0.857142857142857,12,"Chinatown","svm"
"94","tsfresh",358,0.956268221574344,12,"Chinatown","svm"
"95","quantiles",101,0.87463556851312,12,"Chinatown","svm"
"96","FFT (Mag^2 + Angle) + quantiles",127,0.935860058309038,12,"Chinatown","svm"
"97","catch22",19,0.921282798833819,13,"Chinatown","svm"
"98","feasts",37,0.915451895043732,13,"Chinatown","svm"
"99","tsfeatures",54,0.938775510204082,13,"Chinatown","svm"
"100","TSFEL",123,0.9533527696793,13,"Chinatown","svm"
"101","Kats",34,0.932944606413994,13,"Chinatown","svm"
"102","tsfresh",356,0.962099125364432,13,"Chinatown","svm"
