"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.369090909090909,1,"InlineSkate","svm"
"2","feasts",34,0.487272727272727,1,"InlineSkate","svm"
"3","tsfeatures",58,0.46,1,"InlineSkate","svm"
"4","TSFEL",143,0.474545454545455,1,"InlineSkate","svm"
"5","Kats",35,0.450909090909091,1,"InlineSkate","svm"
"6","tsfresh",725,0.427272727272727,1,"InlineSkate","svm"
"7","quantiles",101,0.321818181818182,1,"InlineSkate","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.281818181818182,1,"InlineSkate","svm"
"9","catch22",21,0.365454545454545,2,"InlineSkate","svm"
"10","feasts",34,0.48,2,"InlineSkate","svm"
"11","tsfeatures",58,0.461818181818182,2,"InlineSkate","svm"
"12","TSFEL",143,0.550909090909091,2,"InlineSkate","svm"
"13","Kats",35,0.436363636363636,2,"InlineSkate","svm"
"14","tsfresh",732,0.425454545454545,2,"InlineSkate","svm"
"15","quantiles",101,0.347272727272727,2,"InlineSkate","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.292727272727273,2,"InlineSkate","svm"
"17","catch22",22,0.349090909090909,3,"InlineSkate","svm"
"18","feasts",34,0.516363636363636,3,"InlineSkate","svm"
"19","tsfeatures",58,0.527272727272727,3,"InlineSkate","svm"
"20","TSFEL",143,0.545454545454545,3,"InlineSkate","svm"
"21","Kats",36,0.518181818181818,3,"InlineSkate","svm"
"22","tsfresh",726,0.430909090909091,3,"InlineSkate","svm"
"23","quantiles",101,0.352727272727273,3,"InlineSkate","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.310909090909091,3,"InlineSkate","svm"
"25","catch22",21,0.329090909090909,4,"InlineSkate","svm"
"26","feasts",34,0.474545454545455,4,"InlineSkate","svm"
"27","tsfeatures",58,0.481818181818182,4,"InlineSkate","svm"
"28","TSFEL",143,0.474545454545455,4,"InlineSkate","svm"
"29","Kats",36,0.492727272727273,4,"InlineSkate","svm"
"30","tsfresh",728,0.414545454545455,4,"InlineSkate","svm"
"31","quantiles",101,0.352727272727273,4,"InlineSkate","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.303636363636364,4,"InlineSkate","svm"
"33","catch22",21,0.363636363636364,5,"InlineSkate","svm"
"34","feasts",34,0.5,5,"InlineSkate","svm"
"35","tsfeatures",58,0.48,5,"InlineSkate","svm"
"36","TSFEL",144,0.501818181818182,5,"InlineSkate","svm"
"37","Kats",35,0.425454545454545,5,"InlineSkate","svm"
"38","tsfresh",731,0.414545454545455,5,"InlineSkate","svm"
"39","quantiles",101,0.350909090909091,5,"InlineSkate","svm"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.230909090909091,5,"InlineSkate","svm"
"41","catch22",21,0.358181818181818,6,"InlineSkate","svm"
"42","feasts",34,0.467272727272727,6,"InlineSkate","svm"
"43","tsfeatures",58,0.510909090909091,6,"InlineSkate","svm"
"44","TSFEL",143,0.485454545454545,6,"InlineSkate","svm"
"45","Kats",36,0.410909090909091,6,"InlineSkate","svm"
"46","tsfresh",733,0.394545454545455,6,"InlineSkate","svm"
"47","quantiles",101,0.334545454545455,6,"InlineSkate","svm"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.296363636363636,6,"InlineSkate","svm"
"49","catch22",21,0.327272727272727,7,"InlineSkate","svm"
"50","feasts",34,0.490909090909091,7,"InlineSkate","svm"
"51","tsfeatures",58,0.503636363636364,7,"InlineSkate","svm"
"52","TSFEL",143,0.529090909090909,7,"InlineSkate","svm"
"53","Kats",36,0.425454545454545,7,"InlineSkate","svm"
"54","tsfresh",727,0.432727272727273,7,"InlineSkate","svm"
"55","quantiles",101,0.385454545454545,7,"InlineSkate","svm"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.252727272727273,7,"InlineSkate","svm"
"57","catch22",21,0.356363636363636,8,"InlineSkate","svm"
"58","feasts",34,0.507272727272727,8,"InlineSkate","svm"
"59","tsfeatures",58,0.52,8,"InlineSkate","svm"
"60","TSFEL",143,0.492727272727273,8,"InlineSkate","svm"
"61","Kats",36,0.434545454545455,8,"InlineSkate","svm"
"62","tsfresh",727,0.449090909090909,8,"InlineSkate","svm"
"63","quantiles",101,0.389090909090909,8,"InlineSkate","svm"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.336363636363636,8,"InlineSkate","svm"
"65","catch22",21,0.309090909090909,9,"InlineSkate","svm"
"66","feasts",34,0.481818181818182,9,"InlineSkate","svm"
"67","tsfeatures",58,0.472727272727273,9,"InlineSkate","svm"
"68","TSFEL",143,0.494545454545455,9,"InlineSkate","svm"
"69","Kats",36,0.421818181818182,9,"InlineSkate","svm"
"70","tsfresh",732,0.392727272727273,9,"InlineSkate","svm"
"71","quantiles",101,0.358181818181818,9,"InlineSkate","svm"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.296363636363636,9,"InlineSkate","svm"
"73","catch22",21,0.378181818181818,10,"InlineSkate","svm"
"74","feasts",34,0.487272727272727,10,"InlineSkate","svm"
"75","tsfeatures",58,0.490909090909091,10,"InlineSkate","svm"
"76","TSFEL",143,0.498181818181818,10,"InlineSkate","svm"
"77","Kats",36,0.507272727272727,10,"InlineSkate","svm"
"78","tsfresh",726,0.42,10,"InlineSkate","svm"
"79","quantiles",101,0.376363636363636,10,"InlineSkate","svm"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.310909090909091,10,"InlineSkate","svm"
"81","catch22",21,0.296363636363636,11,"InlineSkate","svm"
"82","feasts",34,0.487272727272727,11,"InlineSkate","svm"
"83","tsfeatures",58,0.501818181818182,11,"InlineSkate","svm"
"84","TSFEL",143,0.496363636363636,11,"InlineSkate","svm"
"85","Kats",36,0.410909090909091,11,"InlineSkate","svm"
"86","tsfresh",725,0.410909090909091,11,"InlineSkate","svm"
"87","quantiles",101,0.367272727272727,11,"InlineSkate","svm"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.290909090909091,11,"InlineSkate","svm"
"89","catch22",21,0.389090909090909,12,"InlineSkate","svm"
"90","feasts",34,0.461818181818182,12,"InlineSkate","svm"
"91","tsfeatures",58,0.456363636363636,12,"InlineSkate","svm"
"92","TSFEL",143,0.438181818181818,12,"InlineSkate","svm"
"93","Kats",36,0.46,12,"InlineSkate","svm"
"94","tsfresh",727,0.449090909090909,12,"InlineSkate","svm"
"95","quantiles",101,0.307272727272727,12,"InlineSkate","svm"
"96","FFT (Mag^2 + Angle) + quantiles",301,0.285454545454545,12,"InlineSkate","svm"
"97","catch22",21,0.338181818181818,13,"InlineSkate","svm"
"98","feasts",34,0.447272727272727,13,"InlineSkate","svm"
"99","tsfeatures",58,0.505454545454545,13,"InlineSkate","svm"
"100","TSFEL",144,0.534545454545455,13,"InlineSkate","svm"
"101","Kats",36,0.430909090909091,13,"InlineSkate","svm"
"102","tsfresh",727,0.38,13,"InlineSkate","svm"
"103","quantiles",101,0.341818181818182,13,"InlineSkate","svm"
"104","FFT (Mag^2 + Angle) + quantiles",301,0.270909090909091,13,"InlineSkate","svm"
"105","catch22",21,0.354545454545455,14,"InlineSkate","svm"
"106","feasts",34,0.492727272727273,14,"InlineSkate","svm"
"107","tsfeatures",58,0.481818181818182,14,"InlineSkate","svm"
"108","TSFEL",143,0.514545454545455,14,"InlineSkate","svm"
"109","Kats",36,0.483636363636364,14,"InlineSkate","svm"
"110","tsfresh",733,0.436363636363636,14,"InlineSkate","svm"
"111","quantiles",101,0.350909090909091,14,"InlineSkate","svm"
"112","FFT (Mag^2 + Angle) + quantiles",301,0.329090909090909,14,"InlineSkate","svm"
"113","catch22",21,0.365454545454545,15,"InlineSkate","svm"
"114","feasts",34,0.432727272727273,15,"InlineSkate","svm"
"115","tsfeatures",58,0.436363636363636,15,"InlineSkate","svm"
"116","TSFEL",143,0.434545454545455,15,"InlineSkate","svm"
"117","Kats",35,0.381818181818182,15,"InlineSkate","svm"
"118","tsfresh",731,0.394545454545455,15,"InlineSkate","svm"
"119","quantiles",101,0.327272727272727,15,"InlineSkate","svm"
"120","FFT (Mag^2 + Angle) + quantiles",301,0.276363636363636,15,"InlineSkate","svm"
"121","catch22",21,0.398181818181818,16,"InlineSkate","svm"
"122","feasts",34,0.512727272727273,16,"InlineSkate","svm"
"123","tsfeatures",58,0.489090909090909,16,"InlineSkate","svm"
"124","TSFEL",143,0.494545454545455,16,"InlineSkate","svm"
"125","Kats",36,0.454545454545455,16,"InlineSkate","svm"
"126","tsfresh",733,0.412727272727273,16,"InlineSkate","svm"
"127","quantiles",101,0.361818181818182,16,"InlineSkate","svm"
"128","FFT (Mag^2 + Angle) + quantiles",301,0.345454545454545,16,"InlineSkate","svm"
"129","catch22",21,0.334545454545455,17,"InlineSkate","svm"
"130","feasts",34,0.438181818181818,17,"InlineSkate","svm"
"131","tsfeatures",58,0.436363636363636,17,"InlineSkate","svm"
"132","TSFEL",143,0.492727272727273,17,"InlineSkate","svm"
"133","Kats",36,0.418181818181818,17,"InlineSkate","svm"
"134","tsfresh",732,0.398181818181818,17,"InlineSkate","svm"
"135","quantiles",101,0.361818181818182,17,"InlineSkate","svm"
"136","FFT (Mag^2 + Angle) + quantiles",301,0.298181818181818,17,"InlineSkate","svm"
"137","catch22",21,0.310909090909091,18,"InlineSkate","svm"
"138","feasts",34,0.487272727272727,18,"InlineSkate","svm"
"139","tsfeatures",58,0.530909090909091,18,"InlineSkate","svm"
"140","TSFEL",143,0.490909090909091,18,"InlineSkate","svm"
"141","Kats",35,0.470909090909091,18,"InlineSkate","svm"
"142","tsfresh",731,0.392727272727273,18,"InlineSkate","svm"
"143","quantiles",101,0.330909090909091,18,"InlineSkate","svm"
"144","FFT (Mag^2 + Angle) + quantiles",301,0.325454545454545,18,"InlineSkate","svm"
"145","catch22",21,0.387272727272727,19,"InlineSkate","svm"
"146","feasts",34,0.492727272727273,19,"InlineSkate","svm"
"147","tsfeatures",58,0.46,19,"InlineSkate","svm"
"148","TSFEL",143,0.494545454545455,19,"InlineSkate","svm"
"149","Kats",36,0.456363636363636,19,"InlineSkate","svm"
"150","tsfresh",727,0.403636363636364,19,"InlineSkate","svm"
"151","quantiles",101,0.38,19,"InlineSkate","svm"
"152","FFT (Mag^2 + Angle) + quantiles",301,0.301818181818182,19,"InlineSkate","svm"
"153","catch22",21,0.321818181818182,20,"InlineSkate","svm"
"154","feasts",34,0.434545454545455,20,"InlineSkate","svm"
"155","tsfeatures",58,0.492727272727273,20,"InlineSkate","svm"
"156","TSFEL",143,0.512727272727273,20,"InlineSkate","svm"
"157","Kats",36,0.432727272727273,20,"InlineSkate","svm"
"158","tsfresh",726,0.385454545454545,20,"InlineSkate","svm"
"159","quantiles",101,0.347272727272727,20,"InlineSkate","svm"
"160","FFT (Mag^2 + Angle) + quantiles",301,0.285454545454545,20,"InlineSkate","svm"
"161","catch22",22,0.38,21,"InlineSkate","svm"
"162","feasts",34,0.505454545454545,21,"InlineSkate","svm"
"163","tsfeatures",58,0.512727272727273,21,"InlineSkate","svm"
"164","TSFEL",144,0.481818181818182,21,"InlineSkate","svm"
"165","Kats",35,0.463636363636364,21,"InlineSkate","svm"
"166","tsfresh",731,0.370909090909091,21,"InlineSkate","svm"
"167","quantiles",101,0.309090909090909,21,"InlineSkate","svm"
"168","FFT (Mag^2 + Angle) + quantiles",301,0.241818181818182,21,"InlineSkate","svm"
"169","catch22",22,0.392727272727273,22,"InlineSkate","svm"
"170","feasts",34,0.474545454545455,22,"InlineSkate","svm"
"171","tsfeatures",58,0.481818181818182,22,"InlineSkate","svm"
"172","TSFEL",144,0.516363636363636,22,"InlineSkate","svm"
"173","Kats",36,0.456363636363636,22,"InlineSkate","svm"
"174","tsfresh",732,0.374545454545455,22,"InlineSkate","svm"
"175","quantiles",101,0.352727272727273,22,"InlineSkate","svm"
"176","FFT (Mag^2 + Angle) + quantiles",301,0.256363636363636,22,"InlineSkate","svm"
"177","catch22",21,0.376363636363636,23,"InlineSkate","svm"
"178","feasts",34,0.470909090909091,23,"InlineSkate","svm"
"179","tsfeatures",58,0.478181818181818,23,"InlineSkate","svm"
"180","TSFEL",144,0.521818181818182,23,"InlineSkate","svm"
"181","Kats",36,0.427272727272727,23,"InlineSkate","svm"
"182","tsfresh",727,0.434545454545455,23,"InlineSkate","svm"
"183","quantiles",101,0.321818181818182,23,"InlineSkate","svm"
"184","FFT (Mag^2 + Angle) + quantiles",301,0.276363636363636,23,"InlineSkate","svm"
"185","catch22",21,0.343636363636364,24,"InlineSkate","svm"
"186","feasts",34,0.410909090909091,24,"InlineSkate","svm"
"187","tsfeatures",58,0.441818181818182,24,"InlineSkate","svm"
"188","TSFEL",143,0.476363636363636,24,"InlineSkate","svm"
"189","Kats",35,0.4,24,"InlineSkate","svm"
"190","tsfresh",731,0.392727272727273,24,"InlineSkate","svm"
"191","quantiles",101,0.310909090909091,24,"InlineSkate","svm"
"192","FFT (Mag^2 + Angle) + quantiles",301,0.267272727272727,24,"InlineSkate","svm"
"193","catch22",21,0.42,25,"InlineSkate","svm"
"194","feasts",34,0.481818181818182,25,"InlineSkate","svm"
"195","tsfeatures",58,0.48,25,"InlineSkate","svm"
"196","TSFEL",143,0.516363636363636,25,"InlineSkate","svm"
"197","Kats",36,0.42,25,"InlineSkate","svm"
"198","tsfresh",727,0.407272727272727,25,"InlineSkate","svm"
"199","quantiles",101,0.3,25,"InlineSkate","svm"
"200","FFT (Mag^2 + Angle) + quantiles",301,0.309090909090909,25,"InlineSkate","svm"
"201","catch22",21,0.394545454545455,26,"InlineSkate","svm"
"202","feasts",34,0.514545454545455,26,"InlineSkate","svm"
"203","tsfeatures",58,0.48,26,"InlineSkate","svm"
"204","TSFEL",143,0.529090909090909,26,"InlineSkate","svm"
"205","Kats",36,0.509090909090909,26,"InlineSkate","svm"
"206","tsfresh",731,0.407272727272727,26,"InlineSkate","svm"
"207","quantiles",101,0.354545454545455,26,"InlineSkate","svm"
"208","FFT (Mag^2 + Angle) + quantiles",301,0.298181818181818,26,"InlineSkate","svm"
"209","catch22",21,0.363636363636364,27,"InlineSkate","svm"
"210","feasts",34,0.485454545454545,27,"InlineSkate","svm"
"211","tsfeatures",58,0.5,27,"InlineSkate","svm"
"212","TSFEL",143,0.474545454545455,27,"InlineSkate","svm"
"213","Kats",35,0.469090909090909,27,"InlineSkate","svm"
"214","tsfresh",731,0.438181818181818,27,"InlineSkate","svm"
"215","quantiles",101,0.296363636363636,27,"InlineSkate","svm"
"216","FFT (Mag^2 + Angle) + quantiles",301,0.305454545454545,27,"InlineSkate","svm"
"217","catch22",21,0.325454545454545,28,"InlineSkate","svm"
"218","feasts",34,0.476363636363636,28,"InlineSkate","svm"
"219","tsfeatures",58,0.498181818181818,28,"InlineSkate","svm"
"220","TSFEL",143,0.492727272727273,28,"InlineSkate","svm"
"221","Kats",36,0.470909090909091,28,"InlineSkate","svm"
"222","tsfresh",726,0.450909090909091,28,"InlineSkate","svm"
"223","quantiles",101,0.363636363636364,28,"InlineSkate","svm"
"224","FFT (Mag^2 + Angle) + quantiles",301,0.301818181818182,28,"InlineSkate","svm"
"225","catch22",21,0.38,29,"InlineSkate","svm"
"226","feasts",34,0.518181818181818,29,"InlineSkate","svm"
"227","tsfeatures",58,0.458181818181818,29,"InlineSkate","svm"
"228","TSFEL",143,0.510909090909091,29,"InlineSkate","svm"
"229","Kats",36,0.458181818181818,29,"InlineSkate","svm"
"230","tsfresh",728,0.445454545454545,29,"InlineSkate","svm"
"231","quantiles",101,0.372727272727273,29,"InlineSkate","svm"
"232","FFT (Mag^2 + Angle) + quantiles",301,0.303636363636364,29,"InlineSkate","svm"
"233","catch22",22,0.387272727272727,30,"InlineSkate","svm"
"234","feasts",34,0.443636363636364,30,"InlineSkate","svm"
"235","tsfeatures",58,0.425454545454545,30,"InlineSkate","svm"
"236","TSFEL",144,0.516363636363636,30,"InlineSkate","svm"
"237","Kats",36,0.469090909090909,30,"InlineSkate","svm"
"238","tsfresh",727,0.452727272727273,30,"InlineSkate","svm"
"239","quantiles",101,0.358181818181818,30,"InlineSkate","svm"
"240","FFT (Mag^2 + Angle) + quantiles",301,0.281818181818182,30,"InlineSkate","svm"
"241","FFT coef. (Mag^2 + Angle)",200,0.230909090909091,1,"InlineSkate","svm"
"242","FFT coef. (Mag^2 + Angle)",200,0.272727272727273,2,"InlineSkate","svm"
"243","FFT coef. (Mag^2 + Angle)",200,0.241818181818182,3,"InlineSkate","svm"
"244","FFT coef. (Mag^2 + Angle)",200,0.26,4,"InlineSkate","svm"
"245","FFT coef. (Mag^2 + Angle)",200,0.2,5,"InlineSkate","svm"
"246","FFT coef. (Mag^2 + Angle)",200,0.234545454545455,6,"InlineSkate","svm"
"247","FFT coef. (Mag^2 + Angle)",200,0.205454545454545,7,"InlineSkate","svm"
"248","FFT coef. (Mag^2 + Angle)",200,0.261818181818182,8,"InlineSkate","svm"
"249","FFT coef. (Mag^2 + Angle)",200,0.214545454545455,9,"InlineSkate","svm"
"250","FFT coef. (Mag^2 + Angle)",200,0.24,10,"InlineSkate","svm"
"251","FFT coef. (Mag^2 + Angle)",200,0.216363636363636,11,"InlineSkate","svm"
"252","FFT coef. (Mag^2 + Angle)",200,0.207272727272727,12,"InlineSkate","svm"
"253","FFT coef. (Mag^2 + Angle)",200,0.209090909090909,13,"InlineSkate","svm"
"254","FFT coef. (Mag^2 + Angle)",200,0.250909090909091,14,"InlineSkate","svm"
"255","FFT coef. (Mag^2 + Angle)",200,0.216363636363636,15,"InlineSkate","svm"
"256","FFT coef. (Mag^2 + Angle)",200,0.265454545454545,16,"InlineSkate","svm"
"257","FFT coef. (Mag^2 + Angle)",200,0.285454545454545,17,"InlineSkate","svm"
"258","FFT coef. (Mag^2 + Angle)",200,0.269090909090909,18,"InlineSkate","svm"
"259","FFT coef. (Mag^2 + Angle)",200,0.265454545454545,19,"InlineSkate","svm"
"260","FFT coef. (Mag^2 + Angle)",200,0.229090909090909,20,"InlineSkate","svm"
"261","FFT coef. (Mag^2 + Angle)",200,0.207272727272727,21,"InlineSkate","svm"
"262","FFT coef. (Mag^2 + Angle)",200,0.198181818181818,22,"InlineSkate","svm"
"263","FFT coef. (Mag^2 + Angle)",200,0.254545454545455,23,"InlineSkate","svm"
"264","FFT coef. (Mag^2 + Angle)",200,0.232727272727273,24,"InlineSkate","svm"
"265","FFT coef. (Mag^2 + Angle)",200,0.272727272727273,25,"InlineSkate","svm"
"266","FFT coef. (Mag^2 + Angle)",200,0.247272727272727,26,"InlineSkate","svm"
"267","FFT coef. (Mag^2 + Angle)",200,0.225454545454545,27,"InlineSkate","svm"
"268","FFT coef. (Mag^2 + Angle)",200,0.230909090909091,28,"InlineSkate","svm"
"269","FFT coef. (Mag^2 + Angle)",200,0.232727272727273,29,"InlineSkate","svm"
"270","FFT coef. (Mag^2 + Angle)",200,0.236363636363636,30,"InlineSkate","svm"
