"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.773333333333333,1,"SmallKitchenAppliances","svm"
"2","feasts",38,0.725333333333333,1,"SmallKitchenAppliances","svm"
"3","tsfeatures",59,0.789333333333333,1,"SmallKitchenAppliances","svm"
"4","TSFEL",145,0.738666666666667,1,"SmallKitchenAppliances","svm"
"5","Kats",36,0.792,1,"SmallKitchenAppliances","svm"
"6","tsfresh",738,0.706666666666667,1,"SmallKitchenAppliances","svm"
"7","quantiles",101,0.746666666666667,1,"SmallKitchenAppliances","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.610666666666667,1,"SmallKitchenAppliances","svm"
"9","catch22",22,0.813333333333333,2,"SmallKitchenAppliances","svm"
"10","feasts",38,0.752,2,"SmallKitchenAppliances","svm"
"11","tsfeatures",59,0.778666666666667,2,"SmallKitchenAppliances","svm"
"12","TSFEL",145,0.76,2,"SmallKitchenAppliances","svm"
"13","Kats",35,0.797333333333333,2,"SmallKitchenAppliances","svm"
"14","tsfresh",737,0.757333333333333,2,"SmallKitchenAppliances","svm"
"15","quantiles",101,0.741333333333333,2,"SmallKitchenAppliances","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.64,2,"SmallKitchenAppliances","svm"
"17","catch22",22,0.813333333333333,3,"SmallKitchenAppliances","svm"
"18","feasts",38,0.728,3,"SmallKitchenAppliances","svm"
"19","tsfeatures",59,0.794666666666667,3,"SmallKitchenAppliances","svm"
"20","TSFEL",145,0.754666666666667,3,"SmallKitchenAppliances","svm"
"21","Kats",35,0.784,3,"SmallKitchenAppliances","svm"
"22","tsfresh",738,0.754666666666667,3,"SmallKitchenAppliances","svm"
"23","quantiles",101,0.706666666666667,3,"SmallKitchenAppliances","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.629333333333333,3,"SmallKitchenAppliances","svm"
"25","catch22",22,0.784,4,"SmallKitchenAppliances","svm"
"26","feasts",38,0.738666666666667,4,"SmallKitchenAppliances","svm"
"27","tsfeatures",59,0.786666666666667,4,"SmallKitchenAppliances","svm"
"28","TSFEL",145,0.757333333333333,4,"SmallKitchenAppliances","svm"
"29","Kats",36,0.794666666666667,4,"SmallKitchenAppliances","svm"
"30","tsfresh",738,0.738666666666667,4,"SmallKitchenAppliances","svm"
"31","quantiles",101,0.736,4,"SmallKitchenAppliances","svm"
