"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.8,1,"BirdChicken","svm"
"2","feasts",36,0.65,1,"BirdChicken","svm"
"3","tsfeatures",59,0.85,1,"BirdChicken","svm"
"4","TSFEL",144,0.75,1,"BirdChicken","svm"
"5","Kats",36,0.85,1,"BirdChicken","svm"
"6","tsfresh",728,0.9,1,"BirdChicken","svm"
"7","quantiles",101,0.65,1,"BirdChicken","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.9,1,"BirdChicken","svm"
"9","catch22",22,0.85,2,"BirdChicken","svm"
"10","feasts",36,0.9,2,"BirdChicken","svm"
"11","tsfeatures",59,0.95,2,"BirdChicken","svm"
"12","TSFEL",144,0.85,2,"BirdChicken","svm"
"13","Kats",36,0.95,2,"BirdChicken","svm"
"14","tsfresh",730,0.95,2,"BirdChicken","svm"
"15","quantiles",101,0.85,2,"BirdChicken","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.9,2,"BirdChicken","svm"
"17","catch22",22,0.95,3,"BirdChicken","svm"
"18","feasts",36,0.75,3,"BirdChicken","svm"
"19","tsfeatures",59,0.95,3,"BirdChicken","svm"
"20","TSFEL",144,0.9,3,"BirdChicken","svm"
"21","Kats",36,1,3,"BirdChicken","svm"
"22","tsfresh",730,0.9,3,"BirdChicken","svm"
"23","quantiles",101,0.8,3,"BirdChicken","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.95,3,"BirdChicken","svm"
"25","catch22",22,0.9,4,"BirdChicken","svm"
"26","feasts",36,0.9,4,"BirdChicken","svm"
"27","tsfeatures",59,1,4,"BirdChicken","svm"
"28","TSFEL",144,0.9,4,"BirdChicken","svm"
"29","Kats",36,0.85,4,"BirdChicken","svm"
"30","tsfresh",730,0.9,4,"BirdChicken","svm"
"31","quantiles",101,0.75,4,"BirdChicken","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.8,4,"BirdChicken","svm"
"33","catch22",22,0.85,5,"BirdChicken","svm"
"34","feasts",36,0.85,5,"BirdChicken","svm"
"35","tsfeatures",59,0.9,5,"BirdChicken","svm"
"36","TSFEL",144,0.9,5,"BirdChicken","svm"
"37","Kats",36,0.8,5,"BirdChicken","svm"
"38","tsfresh",727,0.95,5,"BirdChicken","svm"
"39","quantiles",101,0.8,5,"BirdChicken","svm"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.9,5,"BirdChicken","svm"
"41","catch22",22,0.95,6,"BirdChicken","svm"
"42","feasts",36,0.8,6,"BirdChicken","svm"
"43","tsfeatures",59,1,6,"BirdChicken","svm"
"44","TSFEL",144,0.95,6,"BirdChicken","svm"
"45","Kats",36,1,6,"BirdChicken","svm"
"46","tsfresh",728,0.9,6,"BirdChicken","svm"
"47","quantiles",101,0.75,6,"BirdChicken","svm"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.95,6,"BirdChicken","svm"
"49","catch22",22,0.95,7,"BirdChicken","svm"
"50","feasts",36,0.85,7,"BirdChicken","svm"
"51","tsfeatures",59,0.9,7,"BirdChicken","svm"
"52","TSFEL",144,0.95,7,"BirdChicken","svm"
"53","Kats",36,0.95,7,"BirdChicken","svm"
"54","tsfresh",727,1,7,"BirdChicken","svm"
"55","quantiles",101,0.75,7,"BirdChicken","svm"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.95,7,"BirdChicken","svm"
"57","catch22",22,0.75,8,"BirdChicken","svm"
"58","feasts",36,0.7,8,"BirdChicken","svm"
"59","tsfeatures",59,0.9,8,"BirdChicken","svm"
"60","TSFEL",144,0.85,8,"BirdChicken","svm"
"61","Kats",36,0.85,8,"BirdChicken","svm"
"62","tsfresh",727,0.75,8,"BirdChicken","svm"
"63","quantiles",101,0.8,8,"BirdChicken","svm"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.8,8,"BirdChicken","svm"
"65","catch22",22,0.85,9,"BirdChicken","svm"
"66","feasts",36,0.95,9,"BirdChicken","svm"
"67","tsfeatures",59,1,9,"BirdChicken","svm"
"68","TSFEL",144,1,9,"BirdChicken","svm"
"69","Kats",36,0.95,9,"BirdChicken","svm"
"70","tsfresh",730,0.95,9,"BirdChicken","svm"
"71","quantiles",101,0.9,9,"BirdChicken","svm"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.95,9,"BirdChicken","svm"
"73","catch22",22,0.85,10,"BirdChicken","svm"
"74","feasts",36,0.9,10,"BirdChicken","svm"
"75","tsfeatures",59,1,10,"BirdChicken","svm"
"76","TSFEL",144,1,10,"BirdChicken","svm"
"77","Kats",36,1,10,"BirdChicken","svm"
"78","tsfresh",728,0.9,10,"BirdChicken","svm"
"79","quantiles",101,0.8,10,"BirdChicken","svm"
