"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.92,1,"GunPoint","svm"
"2","feasts",36,0.9,1,"GunPoint","svm"
"3","tsfeatures",59,0.953333333333333,1,"GunPoint","svm"
"4","TSFEL",141,0.966666666666667,1,"GunPoint","svm"
"5","Kats",35,0.806666666666667,1,"GunPoint","svm"
"6","tsfresh",637,0.973333333333333,1,"GunPoint","svm"
"7","quantiles",101,0.94,1,"GunPoint","svm"
"8","FFT (Mag^2 + Angle) + quantiles",253,0.84,1,"GunPoint","svm"
"9","catch22",22,0.953333333333333,2,"GunPoint","svm"
"10","feasts",35,0.9,2,"GunPoint","svm"
"11","tsfeatures",59,0.96,2,"GunPoint","svm"
"12","TSFEL",141,0.94,2,"GunPoint","svm"
"13","Kats",35,0.86,2,"GunPoint","svm"
"14","tsfresh",638,0.926666666666667,2,"GunPoint","svm"
"15","quantiles",101,0.94,2,"GunPoint","svm"
"16","FFT (Mag^2 + Angle) + quantiles",253,0.78,2,"GunPoint","svm"
"17","catch22",22,0.96,3,"GunPoint","svm"
"18","feasts",35,0.94,3,"GunPoint","svm"
"19","tsfeatures",59,0.92,3,"GunPoint","svm"
"20","TSFEL",142,0.98,3,"GunPoint","svm"
"21","Kats",35,0.886666666666667,3,"GunPoint","svm"
"22","tsfresh",639,0.953333333333333,3,"GunPoint","svm"
"23","quantiles",101,0.766666666666667,3,"GunPoint","svm"
"24","FFT (Mag^2 + Angle) + quantiles",253,0.713333333333333,3,"GunPoint","svm"
"25","catch22",22,0.886666666666667,4,"GunPoint","svm"
"26","feasts",36,0.96,4,"GunPoint","svm"
"27","tsfeatures",59,0.986666666666667,4,"GunPoint","svm"
"28","TSFEL",141,0.933333333333333,4,"GunPoint","svm"
"29","Kats",35,0.74,4,"GunPoint","svm"
"30","tsfresh",637,0.94,4,"GunPoint","svm"
"31","quantiles",101,0.86,4,"GunPoint","svm"
"32","FFT (Mag^2 + Angle) + quantiles",253,0.866666666666667,4,"GunPoint","svm"
"33","catch22",22,0.933333333333333,5,"GunPoint","svm"
"34","feasts",36,0.88,5,"GunPoint","svm"
"35","tsfeatures",59,0.98,5,"GunPoint","svm"
"36","TSFEL",142,0.946666666666667,5,"GunPoint","svm"
"37","Kats",35,0.853333333333333,5,"GunPoint","svm"
"38","tsfresh",641,0.993333333333333,5,"GunPoint","svm"
"39","quantiles",101,0.926666666666667,5,"GunPoint","svm"
"40","FFT (Mag^2 + Angle) + quantiles",253,0.806666666666667,5,"GunPoint","svm"
"41","catch22",22,0.86,6,"GunPoint","svm"
"42","feasts",36,0.913333333333333,6,"GunPoint","svm"
"43","tsfeatures",59,0.966666666666667,6,"GunPoint","svm"
"44","TSFEL",141,0.96,6,"GunPoint","svm"
"45","Kats",35,0.88,6,"GunPoint","svm"
"46","tsfresh",635,0.913333333333333,6,"GunPoint","svm"
"47","quantiles",101,0.866666666666667,6,"GunPoint","svm"
"48","FFT (Mag^2 + Angle) + quantiles",253,0.74,6,"GunPoint","svm"
"49","catch22",22,0.94,7,"GunPoint","svm"
"50","feasts",35,0.873333333333333,7,"GunPoint","svm"
"51","tsfeatures",59,0.966666666666667,7,"GunPoint","svm"
"52","TSFEL",142,0.96,7,"GunPoint","svm"
"53","Kats",35,0.873333333333333,7,"GunPoint","svm"
"54","tsfresh",638,0.953333333333333,7,"GunPoint","svm"
"55","quantiles",101,0.9,7,"GunPoint","svm"
"56","FFT (Mag^2 + Angle) + quantiles",253,0.84,7,"GunPoint","svm"
"57","catch22",21,0.94,8,"GunPoint","svm"
"58","feasts",35,0.933333333333333,8,"GunPoint","svm"
"59","tsfeatures",59,0.94,8,"GunPoint","svm"
"60","TSFEL",142,0.946666666666667,8,"GunPoint","svm"
"61","Kats",35,0.826666666666667,8,"GunPoint","svm"
"62","tsfresh",641,0.94,8,"GunPoint","svm"
"63","quantiles",101,0.873333333333333,8,"GunPoint","svm"
"64","FFT (Mag^2 + Angle) + quantiles",253,0.786666666666667,8,"GunPoint","svm"
"65","catch22",22,0.913333333333333,9,"GunPoint","svm"
"66","feasts",36,0.88,9,"GunPoint","svm"
"67","tsfeatures",59,0.92,9,"GunPoint","svm"
"68","TSFEL",142,0.966666666666667,9,"GunPoint","svm"
"69","Kats",35,0.78,9,"GunPoint","svm"
"70","tsfresh",638,0.96,9,"GunPoint","svm"
"71","quantiles",101,0.926666666666667,9,"GunPoint","svm"
"72","FFT (Mag^2 + Angle) + quantiles",253,0.846666666666667,9,"GunPoint","svm"
"73","catch22",22,0.946666666666667,10,"GunPoint","svm"
"74","feasts",35,0.913333333333333,10,"GunPoint","svm"
"75","tsfeatures",59,0.966666666666667,10,"GunPoint","svm"
