"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.623376623376623,1,"MiddlePhalanxOutlineAgeGroup","svm"
"2","feasts",34,0.532467532467532,1,"MiddlePhalanxOutlineAgeGroup","svm"
"3","tsfeatures",59,0.519480519480519,1,"MiddlePhalanxOutlineAgeGroup","svm"
"4","TSFEL",142,0.487012987012987,1,"MiddlePhalanxOutlineAgeGroup","svm"
"5","Kats",36,0.590909090909091,1,"MiddlePhalanxOutlineAgeGroup","svm"
"6","tsfresh",482,0.467532467532468,1,"MiddlePhalanxOutlineAgeGroup","svm"
"7","quantiles",101,0.493506493506494,1,"MiddlePhalanxOutlineAgeGroup","svm"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.409090909090909,1,"MiddlePhalanxOutlineAgeGroup","svm"
"9","catch22",22,0.714285714285714,2,"MiddlePhalanxOutlineAgeGroup","svm"
"10","feasts",34,0.675324675324675,2,"MiddlePhalanxOutlineAgeGroup","svm"
"11","tsfeatures",59,0.597402597402597,2,"MiddlePhalanxOutlineAgeGroup","svm"
"12","TSFEL",142,0.551948051948052,2,"MiddlePhalanxOutlineAgeGroup","svm"
"13","Kats",36,0.714285714285714,2,"MiddlePhalanxOutlineAgeGroup","svm"
"14","tsfresh",482,0.571428571428571,2,"MiddlePhalanxOutlineAgeGroup","svm"
"15","quantiles",101,0.603896103896104,2,"MiddlePhalanxOutlineAgeGroup","svm"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.519480519480519,2,"MiddlePhalanxOutlineAgeGroup","svm"
"17","catch22",22,0.642857142857143,3,"MiddlePhalanxOutlineAgeGroup","svm"
"18","feasts",34,0.642857142857143,3,"MiddlePhalanxOutlineAgeGroup","svm"
"19","tsfeatures",59,0.512987012987013,3,"MiddlePhalanxOutlineAgeGroup","svm"
"20","TSFEL",141,0.558441558441558,3,"MiddlePhalanxOutlineAgeGroup","svm"
"21","Kats",36,0.649350649350649,3,"MiddlePhalanxOutlineAgeGroup","svm"
"22","tsfresh",481,0.461038961038961,3,"MiddlePhalanxOutlineAgeGroup","svm"
"23","quantiles",101,0.584415584415584,3,"MiddlePhalanxOutlineAgeGroup","svm"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.5,3,"MiddlePhalanxOutlineAgeGroup","svm"
"25","catch22",22,0.681818181818182,4,"MiddlePhalanxOutlineAgeGroup","svm"
"26","feasts",34,0.668831168831169,4,"MiddlePhalanxOutlineAgeGroup","svm"
"27","tsfeatures",59,0.584415584415584,4,"MiddlePhalanxOutlineAgeGroup","svm"
"28","TSFEL",142,0.603896103896104,4,"MiddlePhalanxOutlineAgeGroup","svm"
"29","Kats",36,0.720779220779221,4,"MiddlePhalanxOutlineAgeGroup","svm"
"30","tsfresh",482,0.623376623376623,4,"MiddlePhalanxOutlineAgeGroup","svm"
"31","quantiles",101,0.649350649350649,4,"MiddlePhalanxOutlineAgeGroup","svm"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.571428571428571,4,"MiddlePhalanxOutlineAgeGroup","svm"
"33","catch22",22,0.675324675324675,5,"MiddlePhalanxOutlineAgeGroup","svm"
"34","feasts",34,0.727272727272727,5,"MiddlePhalanxOutlineAgeGroup","svm"
