"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.680412371134021,1,"MiddlePhalanxOutlineCorrect","svm"
"2","feasts",34,0.762886597938144,1,"MiddlePhalanxOutlineCorrect","svm"
"3","tsfeatures",59,0.769759450171821,1,"MiddlePhalanxOutlineCorrect","svm"
"4","TSFEL",142,0.776632302405498,1,"MiddlePhalanxOutlineCorrect","svm"
"5","Kats",36,0.800687285223368,1,"MiddlePhalanxOutlineCorrect","svm"
"6","tsfresh",484,0.735395189003436,1,"MiddlePhalanxOutlineCorrect","svm"
"7","quantiles",101,0.542955326460481,1,"MiddlePhalanxOutlineCorrect","svm"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.745704467353952,1,"MiddlePhalanxOutlineCorrect","svm"
"9","catch22",22,0.714776632302406,2,"MiddlePhalanxOutlineCorrect","svm"
"10","feasts",34,0.766323024054983,2,"MiddlePhalanxOutlineCorrect","svm"
"11","tsfeatures",59,0.745704467353952,2,"MiddlePhalanxOutlineCorrect","svm"
"12","TSFEL",141,0.814432989690722,2,"MiddlePhalanxOutlineCorrect","svm"
"13","Kats",36,0.77319587628866,2,"MiddlePhalanxOutlineCorrect","svm"
"14","tsfresh",482,0.780068728522337,2,"MiddlePhalanxOutlineCorrect","svm"
"15","quantiles",101,0.625429553264605,2,"MiddlePhalanxOutlineCorrect","svm"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.731958762886598,2,"MiddlePhalanxOutlineCorrect","svm"
"17","catch22",22,0.694158075601375,3,"MiddlePhalanxOutlineCorrect","svm"
"18","feasts",34,0.756013745704467,3,"MiddlePhalanxOutlineCorrect","svm"
"19","tsfeatures",59,0.738831615120275,3,"MiddlePhalanxOutlineCorrect","svm"
"20","TSFEL",142,0.780068728522337,3,"MiddlePhalanxOutlineCorrect","svm"
"21","Kats",36,0.766323024054983,3,"MiddlePhalanxOutlineCorrect","svm"
"22","tsfresh",483,0.804123711340206,3,"MiddlePhalanxOutlineCorrect","svm"
"23","quantiles",101,0.594501718213058,3,"MiddlePhalanxOutlineCorrect","svm"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.776632302405498,3,"MiddlePhalanxOutlineCorrect","svm"
"25","catch22",22,0.714776632302406,4,"MiddlePhalanxOutlineCorrect","svm"
"26","feasts",34,0.783505154639175,4,"MiddlePhalanxOutlineCorrect","svm"
"27","tsfeatures",59,0.756013745704467,4,"MiddlePhalanxOutlineCorrect","svm"
"28","TSFEL",141,0.814432989690722,4,"MiddlePhalanxOutlineCorrect","svm"
"29","Kats",36,0.790378006872852,4,"MiddlePhalanxOutlineCorrect","svm"
"30","tsfresh",483,0.821305841924399,4,"MiddlePhalanxOutlineCorrect","svm"
"31","quantiles",101,0.621993127147766,4,"MiddlePhalanxOutlineCorrect","svm"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.766323024054983,4,"MiddlePhalanxOutlineCorrect","svm"
"33","catch22",22,0.697594501718213,5,"MiddlePhalanxOutlineCorrect","svm"
"34","feasts",34,0.77319587628866,5,"MiddlePhalanxOutlineCorrect","svm"
"35","tsfeatures",59,0.762886597938144,5,"MiddlePhalanxOutlineCorrect","svm"
