"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.680333333333333,1,"Yoga","svm"
"2","feasts",36,0.736,1,"Yoga","svm"
"3","tsfeatures",59,0.749333333333333,1,"Yoga","svm"
"4","TSFEL",144,0.778333333333333,1,"Yoga","svm"
"5","Kats",36,0.903,1,"Yoga","svm"
"6","tsfresh",730,0.837,1,"Yoga","svm"
"7","quantiles",101,0.675333333333333,1,"Yoga","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.625333333333333,1,"Yoga","svm"
"9","catch22",22,0.673333333333333,2,"Yoga","svm"
"10","feasts",35,0.770333333333333,2,"Yoga","svm"
"11","tsfeatures",59,0.775333333333333,2,"Yoga","svm"
"12","TSFEL",144,0.820333333333333,2,"Yoga","svm"
"13","Kats",36,0.906,2,"Yoga","svm"
"14","tsfresh",733,0.865,2,"Yoga","svm"
"15","quantiles",101,0.673666666666667,2,"Yoga","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.601333333333333,2,"Yoga","svm"
"17","catch22",22,0.655333333333333,3,"Yoga","svm"
"18","feasts",36,0.743666666666667,3,"Yoga","svm"
"19","tsfeatures",59,0.733,3,"Yoga","svm"
"20","TSFEL",144,0.802,3,"Yoga","svm"
"21","Kats",36,0.908333333333333,3,"Yoga","svm"
"22","tsfresh",733,0.856,3,"Yoga","svm"
"23","quantiles",101,0.675,3,"Yoga","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.61,3,"Yoga","svm"
"25","catch22",22,0.662333333333333,4,"Yoga","svm"
"26","feasts",35,0.763333333333333,4,"Yoga","svm"
"27","tsfeatures",59,0.771333333333333,4,"Yoga","svm"
"28","TSFEL",144,0.798666666666667,4,"Yoga","svm"
"29","Kats",36,0.911,4,"Yoga","svm"
"30","tsfresh",732,0.869666666666667,4,"Yoga","svm"
"31","quantiles",101,0.662666666666667,4,"Yoga","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.622666666666667,4,"Yoga","svm"
"33","catch22",22,0.661,5,"Yoga","svm"
"34","feasts",35,0.775666666666667,5,"Yoga","svm"
"35","tsfeatures",59,0.773,5,"Yoga","svm"
"36","TSFEL",144,0.798333333333333,5,"Yoga","svm"
"37","Kats",36,0.912,5,"Yoga","svm"
"38","tsfresh",733,0.847,5,"Yoga","svm"
"39","quantiles",101,0.683333333333333,5,"Yoga","svm"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.607666666666667,5,"Yoga","svm"
"41","catch22",22,0.660333333333333,6,"Yoga","svm"
"42","feasts",36,0.754,6,"Yoga","svm"
"43","tsfeatures",59,0.762333333333333,6,"Yoga","svm"
"44","TSFEL",144,0.794,6,"Yoga","svm"
"45","Kats",36,0.918333333333333,6,"Yoga","svm"
"46","tsfresh",732,0.847666666666667,6,"Yoga","svm"
"47","quantiles",101,0.67,6,"Yoga","svm"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.566333333333333,6,"Yoga","svm"
"49","catch22",22,0.643,7,"Yoga","svm"
"50","feasts",36,0.783333333333333,7,"Yoga","svm"
"51","tsfeatures",59,0.760333333333333,7,"Yoga","svm"
"52","TSFEL",144,0.800333333333333,7,"Yoga","svm"
"53","Kats",36,0.923333333333333,7,"Yoga","svm"
"54","tsfresh",731,0.859,7,"Yoga","svm"
"55","quantiles",101,0.678,7,"Yoga","svm"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.603333333333333,7,"Yoga","svm"
"57","catch22",22,0.654333333333333,8,"Yoga","svm"
"58","feasts",36,0.772,8,"Yoga","svm"
"59","tsfeatures",59,0.751333333333333,8,"Yoga","svm"
"60","TSFEL",144,0.811,8,"Yoga","svm"
"61","Kats",36,0.916,8,"Yoga","svm"
"62","tsfresh",731,0.864333333333333,8,"Yoga","svm"
"63","quantiles",101,0.629,8,"Yoga","svm"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.616333333333333,8,"Yoga","svm"
"65","catch22",22,0.665,9,"Yoga","svm"
"66","feasts",35,0.780333333333333,9,"Yoga","svm"
"67","tsfeatures",59,0.751333333333333,9,"Yoga","svm"
"68","TSFEL",144,0.800333333333333,9,"Yoga","svm"
"69","Kats",36,0.905333333333333,9,"Yoga","svm"
"70","tsfresh",732,0.867,9,"Yoga","svm"
"71","quantiles",101,0.682,9,"Yoga","svm"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.603333333333333,9,"Yoga","svm"
"73","catch22",22,0.635666666666667,10,"Yoga","svm"
"74","feasts",36,0.757666666666667,10,"Yoga","svm"
"75","tsfeatures",59,0.762666666666667,10,"Yoga","svm"
"76","TSFEL",144,0.812,10,"Yoga","svm"
"77","Kats",36,0.91,10,"Yoga","svm"
"78","tsfresh",731,0.859,10,"Yoga","svm"
"79","quantiles",101,0.692666666666667,10,"Yoga","svm"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.615333333333333,10,"Yoga","svm"
"81","catch22",22,0.654333333333333,11,"Yoga","svm"
"82","feasts",36,0.760333333333333,11,"Yoga","svm"
"83","tsfeatures",59,0.752666666666667,11,"Yoga","svm"
"84","TSFEL",144,0.77,11,"Yoga","svm"
"85","Kats",36,0.903333333333333,11,"Yoga","svm"
"86","tsfresh",732,0.827,11,"Yoga","svm"
"87","quantiles",101,0.671333333333333,11,"Yoga","svm"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.63,11,"Yoga","svm"
"89","catch22",22,0.668,12,"Yoga","svm"
"90","feasts",35,0.763333333333333,12,"Yoga","svm"
"91","tsfeatures",59,0.772333333333333,12,"Yoga","svm"
"92","TSFEL",144,0.811,12,"Yoga","svm"
"93","Kats",36,0.917666666666667,12,"Yoga","svm"
"94","tsfresh",731,0.854333333333333,12,"Yoga","svm"
"95","quantiles",101,0.682333333333333,12,"Yoga","svm"
"96","FFT (Mag^2 + Angle) + quantiles",301,0.608333333333333,12,"Yoga","svm"
"97","catch22",22,0.652666666666667,13,"Yoga","svm"
"98","feasts",35,0.773666666666667,13,"Yoga","svm"
"99","tsfeatures",59,0.769666666666667,13,"Yoga","svm"
"100","TSFEL",144,0.774666666666667,13,"Yoga","svm"
"101","Kats",36,0.910666666666667,13,"Yoga","svm"
"102","tsfresh",733,0.868666666666667,13,"Yoga","svm"
"103","quantiles",101,0.678,13,"Yoga","svm"
"104","FFT (Mag^2 + Angle) + quantiles",301,0.618333333333333,13,"Yoga","svm"
"105","catch22",22,0.672,14,"Yoga","svm"
"106","feasts",35,0.779,14,"Yoga","svm"
"107","tsfeatures",59,0.764666666666667,14,"Yoga","svm"
"108","TSFEL",144,0.844333333333333,14,"Yoga","svm"
"109","Kats",36,0.911,14,"Yoga","svm"
"110","tsfresh",731,0.865,14,"Yoga","svm"
"111","quantiles",101,0.657,14,"Yoga","svm"
"112","FFT (Mag^2 + Angle) + quantiles",301,0.584666666666667,14,"Yoga","svm"
"113","catch22",22,0.666,15,"Yoga","svm"
"114","feasts",35,0.766666666666667,15,"Yoga","svm"
"115","tsfeatures",59,0.745666666666667,15,"Yoga","svm"
"116","TSFEL",144,0.812,15,"Yoga","svm"
"117","Kats",36,0.900666666666667,15,"Yoga","svm"
"118","tsfresh",732,0.861,15,"Yoga","svm"
"119","quantiles",101,0.679,15,"Yoga","svm"
"120","FFT (Mag^2 + Angle) + quantiles",301,0.605666666666667,15,"Yoga","svm"
"121","catch22",22,0.654333333333333,16,"Yoga","svm"
"122","feasts",36,0.785333333333333,16,"Yoga","svm"
"123","tsfeatures",59,0.761333333333333,16,"Yoga","svm"
"124","TSFEL",144,0.778333333333333,16,"Yoga","svm"
"125","Kats",36,0.915666666666667,16,"Yoga","svm"
"126","tsfresh",732,0.857,16,"Yoga","svm"
"127","quantiles",101,0.629666666666667,16,"Yoga","svm"
"128","FFT (Mag^2 + Angle) + quantiles",301,0.624333333333333,16,"Yoga","svm"
"129","catch22",22,0.665333333333333,17,"Yoga","svm"
"130","feasts",35,0.781,17,"Yoga","svm"
"131","tsfeatures",59,0.772666666666667,17,"Yoga","svm"
"132","TSFEL",144,0.801666666666667,17,"Yoga","svm"
"133","Kats",36,0.907333333333333,17,"Yoga","svm"
"134","tsfresh",732,0.877666666666667,17,"Yoga","svm"
"135","quantiles",101,0.668666666666667,17,"Yoga","svm"
"136","FFT (Mag^2 + Angle) + quantiles",301,0.586666666666667,17,"Yoga","svm"
"137","catch22",22,0.663,18,"Yoga","svm"
"138","feasts",35,0.784333333333333,18,"Yoga","svm"
"139","tsfeatures",59,0.753333333333333,18,"Yoga","svm"
"140","TSFEL",144,0.798666666666667,18,"Yoga","svm"
"141","Kats",36,0.910666666666667,18,"Yoga","svm"
"142","tsfresh",732,0.860666666666667,18,"Yoga","svm"
"143","quantiles",101,0.667666666666667,18,"Yoga","svm"
"144","FFT (Mag^2 + Angle) + quantiles",301,0.613,18,"Yoga","svm"
"145","catch22",22,0.658666666666667,19,"Yoga","svm"
"146","feasts",35,0.769,19,"Yoga","svm"
"147","tsfeatures",59,0.766333333333333,19,"Yoga","svm"
"148","TSFEL",144,0.797,19,"Yoga","svm"
"149","Kats",36,0.898,19,"Yoga","svm"
"150","tsfresh",732,0.864333333333333,19,"Yoga","svm"
"151","quantiles",101,0.677,19,"Yoga","svm"
"152","FFT (Mag^2 + Angle) + quantiles",301,0.638666666666667,19,"Yoga","svm"
"153","catch22",22,0.653666666666667,20,"Yoga","svm"
"154","feasts",35,0.765666666666667,20,"Yoga","svm"
