"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.981012658227848,1,"GunPointMaleVersusFemale","svm"
"2","feasts",36,0.993670886075949,1,"GunPointMaleVersusFemale","svm"
"3","tsfeatures",59,0.981012658227848,1,"GunPointMaleVersusFemale","svm"
"4","TSFEL",142,0.993670886075949,1,"GunPointMaleVersusFemale","svm"
"5","Kats",36,0.987341772151899,1,"GunPointMaleVersusFemale","svm"
"6","tsfresh",641,0.993670886075949,1,"GunPointMaleVersusFemale","svm"
"7","quantiles",101,0.984177215189873,1,"GunPointMaleVersusFemale","svm"
"8","FFT (Mag^2 + Angle) + quantiles",253,0.981012658227848,1,"GunPointMaleVersusFemale","svm"
"9","catch22",22,0.981012658227848,2,"GunPointMaleVersusFemale","svm"
"10","feasts",36,0.990506329113924,2,"GunPointMaleVersusFemale","svm"
"11","tsfeatures",59,0.993670886075949,2,"GunPointMaleVersusFemale","svm"
"12","TSFEL",143,0.990506329113924,2,"GunPointMaleVersusFemale","svm"
"13","Kats",36,0.965189873417722,2,"GunPointMaleVersusFemale","svm"
"14","tsfresh",639,0.981012658227848,2,"GunPointMaleVersusFemale","svm"
"15","quantiles",101,0.981012658227848,2,"GunPointMaleVersusFemale","svm"
"16","FFT (Mag^2 + Angle) + quantiles",253,0.968354430379747,2,"GunPointMaleVersusFemale","svm"
"17","catch22",22,0.987341772151899,3,"GunPointMaleVersusFemale","svm"
"18","feasts",36,0.996835443037975,3,"GunPointMaleVersusFemale","svm"
"19","tsfeatures",59,0.981012658227848,3,"GunPointMaleVersusFemale","svm"
"20","TSFEL",142,0.996835443037975,3,"GunPointMaleVersusFemale","svm"
"21","Kats",36,0.981012658227848,3,"GunPointMaleVersusFemale","svm"
"22","tsfresh",640,0.987341772151899,3,"GunPointMaleVersusFemale","svm"
"23","quantiles",101,0.981012658227848,3,"GunPointMaleVersusFemale","svm"
"24","FFT (Mag^2 + Angle) + quantiles",253,0.977848101265823,3,"GunPointMaleVersusFemale","svm"
"25","catch22",22,0.984177215189873,4,"GunPointMaleVersusFemale","svm"
"26","feasts",36,0.996835443037975,4,"GunPointMaleVersusFemale","svm"
"27","tsfeatures",59,0.996835443037975,4,"GunPointMaleVersusFemale","svm"
"28","TSFEL",142,0.990506329113924,4,"GunPointMaleVersusFemale","svm"
"29","Kats",36,0.977848101265823,4,"GunPointMaleVersusFemale","svm"
"30","tsfresh",640,0.996835443037975,4,"GunPointMaleVersusFemale","svm"
"31","quantiles",101,0.993670886075949,4,"GunPointMaleVersusFemale","svm"
"32","FFT (Mag^2 + Angle) + quantiles",253,0.977848101265823,4,"GunPointMaleVersusFemale","svm"
"33","catch22",22,0.974683544303797,5,"GunPointMaleVersusFemale","svm"
"34","feasts",36,0.996835443037975,5,"GunPointMaleVersusFemale","svm"
"35","tsfeatures",59,0.984177215189873,5,"GunPointMaleVersusFemale","svm"
"36","TSFEL",143,1,5,"GunPointMaleVersusFemale","svm"
