"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.512,1,"RefrigerationDevices","svm"
"2","feasts",39,0.509333333333333,1,"RefrigerationDevices","svm"
"3","tsfeatures",59,0.544,1,"RefrigerationDevices","svm"
"4","TSFEL",145,0.530666666666667,1,"RefrigerationDevices","svm"
"5","Kats",36,0.584,1,"RefrigerationDevices","svm"
"6","tsfresh",741,0.52,1,"RefrigerationDevices","svm"
"7","quantiles",101,0.474666666666667,1,"RefrigerationDevices","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.461333333333333,1,"RefrigerationDevices","svm"
"9","catch22",22,0.624,2,"RefrigerationDevices","svm"
"10","feasts",38,0.613333333333333,2,"RefrigerationDevices","svm"
"11","tsfeatures",59,0.632,2,"RefrigerationDevices","svm"
"12","TSFEL",145,0.714666666666667,2,"RefrigerationDevices","svm"
"13","Kats",36,0.656,2,"RefrigerationDevices","svm"
"14","tsfresh",742,0.632,2,"RefrigerationDevices","svm"
"15","quantiles",101,0.626666666666667,2,"RefrigerationDevices","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.533333333333333,2,"RefrigerationDevices","svm"
"17","catch22",22,0.592,3,"RefrigerationDevices","svm"
"18","feasts",39,0.586666666666667,3,"RefrigerationDevices","svm"
"19","tsfeatures",59,0.645333333333333,3,"RefrigerationDevices","svm"
"20","TSFEL",145,0.722666666666667,3,"RefrigerationDevices","svm"
"21","Kats",36,0.669333333333333,3,"RefrigerationDevices","svm"
"22","tsfresh",741,0.642666666666667,3,"RefrigerationDevices","svm"
"23","quantiles",101,0.573333333333333,3,"RefrigerationDevices","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.576,3,"RefrigerationDevices","svm"
"25","catch22",22,0.624,4,"RefrigerationDevices","svm"
"26","feasts",39,0.632,4,"RefrigerationDevices","svm"
"27","tsfeatures",59,0.645333333333333,4,"RefrigerationDevices","svm"
"28","TSFEL",145,0.72,4,"RefrigerationDevices","svm"
"29","Kats",36,0.685333333333333,4,"RefrigerationDevices","svm"
"30","tsfresh",744,0.645333333333333,4,"RefrigerationDevices","svm"
