"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.957393483709273,1,"KeplerLightCurves","svm"
"2","feasts",39,0.974937343358396,1,"KeplerLightCurves","svm"
"3","tsfeatures",59,0.972431077694236,1,"KeplerLightCurves","svm"
"4","TSFEL",144,0.964912280701754,1,"KeplerLightCurves","svm"
"5","Kats",36,0.964912280701754,1,"KeplerLightCurves","svm"
"6","tsfresh",738,0.947368421052632,1,"KeplerLightCurves","svm"
"7","quantiles",101,0.837092731829574,1,"KeplerLightCurves","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.829573934837093,1,"KeplerLightCurves","svm"
"9","catch22",22,0.957393483709273,2,"KeplerLightCurves","svm"
"10","feasts",39,0.967418546365915,2,"KeplerLightCurves","svm"
"11","tsfeatures",59,0.964912280701754,2,"KeplerLightCurves","svm"
"12","TSFEL",144,0.957393483709273,2,"KeplerLightCurves","svm"
"13","Kats",36,0.947368421052632,2,"KeplerLightCurves","svm"
"14","tsfresh",739,0.957393483709273,2,"KeplerLightCurves","svm"
"15","quantiles",101,0.80952380952381,2,"KeplerLightCurves","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.81453634085213,2,"KeplerLightCurves","svm"
"17","catch22",22,0.962406015037594,3,"KeplerLightCurves","svm"
"18","feasts",39,0.977443609022556,3,"KeplerLightCurves","svm"
"19","tsfeatures",59,0.974937343358396,3,"KeplerLightCurves","svm"
"20","TSFEL",144,0.959899749373434,3,"KeplerLightCurves","svm"
"21","Kats",36,0.942355889724311,3,"KeplerLightCurves","svm"
"22","tsfresh",739,0.944862155388471,3,"KeplerLightCurves","svm"
"23","quantiles",101,0.829573934837093,3,"KeplerLightCurves","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.832080200501253,3,"KeplerLightCurves","svm"
"25","catch22",22,0.947368421052632,4,"KeplerLightCurves","svm"
"26","feasts",39,0.972431077694236,4,"KeplerLightCurves","svm"
"27","tsfeatures",59,0.964912280701754,4,"KeplerLightCurves","svm"
"28","TSFEL",144,0.959899749373434,4,"KeplerLightCurves","svm"
"29","Kats",36,0.959899749373434,4,"KeplerLightCurves","svm"
"30","tsfresh",739,0.93984962406015,4,"KeplerLightCurves","svm"
"31","quantiles",101,0.847117794486215,4,"KeplerLightCurves","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.829573934837093,4,"KeplerLightCurves","svm"
"33","catch22",22,0.954887218045113,5,"KeplerLightCurves","svm"
"34","feasts",39,0.959899749373434,5,"KeplerLightCurves","svm"
"35","tsfeatures",59,0.942355889724311,5,"KeplerLightCurves","svm"
"36","TSFEL",144,0.964912280701754,5,"KeplerLightCurves","svm"
"37","Kats",36,0.957393483709273,5,"KeplerLightCurves","svm"
"38","tsfresh",739,0.954887218045113,5,"KeplerLightCurves","svm"
"39","quantiles",101,0.819548872180451,5,"KeplerLightCurves","svm"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.81203007518797,5,"KeplerLightCurves","svm"
