"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.931506849315068,1,"AconityMINIPrinterSmall","svm"
"2","feasts",39,0.969178082191781,1,"AconityMINIPrinterSmall","svm"
"3","tsfeatures",57,0.969178082191781,1,"AconityMINIPrinterSmall","svm"
"4","TSFEL",144,0.931506849315068,1,"AconityMINIPrinterSmall","svm"
"5","Kats",36,0.965753424657534,1,"AconityMINIPrinterSmall","svm"
"6","tsfresh",731,0.962328767123288,1,"AconityMINIPrinterSmall","svm"
"7","quantiles",101,0.873287671232877,1,"AconityMINIPrinterSmall","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.917808219178082,1,"AconityMINIPrinterSmall","svm"
"9","catch22",22,0.941780821917808,2,"AconityMINIPrinterSmall","svm"
"10","feasts",39,0.938356164383562,2,"AconityMINIPrinterSmall","svm"
"11","tsfeatures",57,0.945205479452055,2,"AconityMINIPrinterSmall","svm"
"12","TSFEL",144,0.928082191780822,2,"AconityMINIPrinterSmall","svm"
"13","Kats",36,0.952054794520548,2,"AconityMINIPrinterSmall","svm"
"14","tsfresh",731,0.958904109589041,2,"AconityMINIPrinterSmall","svm"
"15","quantiles",101,0.863013698630137,2,"AconityMINIPrinterSmall","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.914383561643836,2,"AconityMINIPrinterSmall","svm"
"17","catch22",22,0.941780821917808,3,"AconityMINIPrinterSmall","svm"
"18","feasts",39,0.969178082191781,3,"AconityMINIPrinterSmall","svm"
"19","tsfeatures",57,0.941780821917808,3,"AconityMINIPrinterSmall","svm"
"20","TSFEL",144,0.931506849315068,3,"AconityMINIPrinterSmall","svm"
"21","Kats",36,0.958904109589041,3,"AconityMINIPrinterSmall","svm"
"22","tsfresh",731,0.955479452054795,3,"AconityMINIPrinterSmall","svm"
"23","quantiles",101,0.85958904109589,3,"AconityMINIPrinterSmall","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.907534246575342,3,"AconityMINIPrinterSmall","svm"
"25","catch22",22,0.928082191780822,4,"AconityMINIPrinterSmall","svm"
"26","feasts",39,0.958904109589041,4,"AconityMINIPrinterSmall","svm"
"27","tsfeatures",57,0.955479452054795,4,"AconityMINIPrinterSmall","svm"
"28","TSFEL",144,0.938356164383562,4,"AconityMINIPrinterSmall","svm"
"29","Kats",36,0.962328767123288,4,"AconityMINIPrinterSmall","svm"
"30","tsfresh",731,0.958904109589041,4,"AconityMINIPrinterSmall","svm"
"31","quantiles",101,0.886986301369863,4,"AconityMINIPrinterSmall","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.897260273972603,4,"AconityMINIPrinterSmall","svm"
"33","catch22",22,0.948630136986301,5,"AconityMINIPrinterSmall","svm"
"34","feasts",39,0.962328767123288,5,"AconityMINIPrinterSmall","svm"
"35","tsfeatures",57,0.965753424657534,5,"AconityMINIPrinterSmall","svm"
"36","TSFEL",144,0.945205479452055,5,"AconityMINIPrinterSmall","svm"
"37","Kats",36,0.976027397260274,5,"AconityMINIPrinterSmall","svm"
"38","tsfresh",731,0.958904109589041,5,"AconityMINIPrinterSmall","svm"
"39","quantiles",101,0.866438356164384,5,"AconityMINIPrinterSmall","svm"
