"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.74,1,"Rock","svm"
"2","feasts",34,0.8,1,"Rock","svm"
"3","tsfeatures",58,0.84,1,"Rock","svm"
"4","TSFEL",144,0.84,1,"Rock","svm"
"5","Kats",36,0.78,1,"Rock","svm"
"6","tsfresh",737,0.92,1,"Rock","svm"
"7","quantiles",101,0.52,1,"Rock","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.84,1,"Rock","svm"
"9","catch22",21,0.54,2,"Rock","svm"
"10","feasts",34,0.68,2,"Rock","svm"
"11","tsfeatures",58,0.72,2,"Rock","svm"
"12","TSFEL",142,0.8,2,"Rock","svm"
"13","Kats",36,0.72,2,"Rock","svm"
"14","tsfresh",734,0.82,2,"Rock","svm"
"15","quantiles",101,0.46,2,"Rock","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.8,2,"Rock","svm"
"17","catch22",21,0.72,3,"Rock","svm"
"18","feasts",34,0.88,3,"Rock","svm"
"19","tsfeatures",58,0.68,3,"Rock","svm"
"20","TSFEL",143,0.78,3,"Rock","svm"
"21","Kats",36,0.76,3,"Rock","svm"
"22","tsfresh",734,0.84,3,"Rock","svm"
"23","quantiles",101,0.62,3,"Rock","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.78,3,"Rock","svm"
"25","catch22",21,0.58,4,"Rock","svm"
"26","feasts",34,0.68,4,"Rock","svm"
"27","tsfeatures",58,0.68,4,"Rock","svm"
"28","TSFEL",143,0.76,4,"Rock","svm"
"29","Kats",36,0.78,4,"Rock","svm"
"30","tsfresh",735,0.88,4,"Rock","svm"
"31","quantiles",101,0.46,4,"Rock","svm"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.78,4,"Rock","svm"
"33","catch22",21,0.6,5,"Rock","svm"
"34","feasts",34,0.78,5,"Rock","svm"
"35","tsfeatures",58,0.7,5,"Rock","svm"
"36","TSFEL",143,0.76,5,"Rock","svm"
"37","Kats",36,0.72,5,"Rock","svm"
"38","tsfresh",735,0.74,5,"Rock","svm"
"39","quantiles",101,0.6,5,"Rock","svm"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.8,5,"Rock","svm"
"41","catch22",21,0.7,6,"Rock","svm"
"42","feasts",34,0.74,6,"Rock","svm"
"43","tsfeatures",58,0.68,6,"Rock","svm"
"44","TSFEL",143,0.58,6,"Rock","svm"
"45","Kats",36,0.7,6,"Rock","svm"
"46","tsfresh",736,0.82,6,"Rock","svm"
"47","quantiles",101,0.5,6,"Rock","svm"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.72,6,"Rock","svm"
"49","catch22",21,0.7,7,"Rock","svm"
"50","feasts",34,0.7,7,"Rock","svm"
"51","tsfeatures",58,0.72,7,"Rock","svm"
"52","TSFEL",143,0.72,7,"Rock","svm"
"53","Kats",36,0.62,7,"Rock","svm"
"54","tsfresh",736,0.76,7,"Rock","svm"
"55","quantiles",101,0.58,7,"Rock","svm"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.78,7,"Rock","svm"
"57","catch22",21,0.68,8,"Rock","svm"
"58","feasts",34,0.84,8,"Rock","svm"
"59","tsfeatures",58,0.72,8,"Rock","svm"
"60","TSFEL",143,0.72,8,"Rock","svm"
"61","Kats",36,0.72,8,"Rock","svm"
"62","tsfresh",733,0.82,8,"Rock","svm"
"63","quantiles",101,0.62,8,"Rock","svm"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.74,8,"Rock","svm"
"65","catch22",21,0.6,9,"Rock","svm"
"66","feasts",34,0.72,9,"Rock","svm"
"67","tsfeatures",58,0.78,9,"Rock","svm"
