"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.658333333333333,1,"ShapesAll","svm"
"2","feasts",37,0.721666666666667,1,"ShapesAll","svm"
"3","tsfeatures",59,0.801666666666667,1,"ShapesAll","svm"
"4","TSFEL",144,0.78,1,"ShapesAll","svm"
"5","Kats",36,0.691666666666667,1,"ShapesAll","svm"
"6","tsfresh",737,0.81,1,"ShapesAll","svm"
"7","quantiles",101,0.67,1,"ShapesAll","svm"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.696666666666667,1,"ShapesAll","svm"
"9","catch22",22,0.676666666666667,2,"ShapesAll","svm"
"10","feasts",37,0.746666666666667,2,"ShapesAll","svm"
"11","tsfeatures",59,0.813333333333333,2,"ShapesAll","svm"
"12","TSFEL",144,0.8,2,"ShapesAll","svm"
"13","Kats",36,0.716666666666667,2,"ShapesAll","svm"
"14","tsfresh",737,0.775,2,"ShapesAll","svm"
"15","quantiles",101,0.626666666666667,2,"ShapesAll","svm"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.673333333333333,2,"ShapesAll","svm"
"17","catch22",22,0.69,3,"ShapesAll","svm"
"18","feasts",36,0.743333333333333,3,"ShapesAll","svm"
"19","tsfeatures",59,0.826666666666667,3,"ShapesAll","svm"
"20","TSFEL",144,0.808333333333333,3,"ShapesAll","svm"
"21","Kats",36,0.708333333333333,3,"ShapesAll","svm"
"22","tsfresh",736,0.808333333333333,3,"ShapesAll","svm"
"23","quantiles",101,0.65,3,"ShapesAll","svm"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.698333333333333,3,"ShapesAll","svm"
"25","catch22",22,0.706666666666667,4,"ShapesAll","svm"
"26","feasts",37,0.753333333333333,4,"ShapesAll","svm"
"27","tsfeatures",59,0.796666666666667,4,"ShapesAll","svm"
"28","TSFEL",144,0.79,4,"ShapesAll","svm"
"29","Kats",36,0.726666666666667,4,"ShapesAll","svm"
"30","tsfresh",737,0.798333333333333,4,"ShapesAll","svm"
"31","quantiles",101,0.673333333333333,4,"ShapesAll","svm"
