"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.804123711340206,1,"ProximalPhalanxOutlineCorrect","svm"
"2","feasts",34,0.776632302405498,1,"ProximalPhalanxOutlineCorrect","svm"
"3","tsfeatures",59,0.865979381443299,1,"ProximalPhalanxOutlineCorrect","svm"
"4","TSFEL",141,0.879725085910653,1,"ProximalPhalanxOutlineCorrect","svm"
"5","Kats",36,0.838487972508591,1,"ProximalPhalanxOutlineCorrect","svm"
"6","tsfresh",481,0.903780068728522,1,"ProximalPhalanxOutlineCorrect","svm"
"7","quantiles",101,0.807560137457045,1,"ProximalPhalanxOutlineCorrect","svm"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.86254295532646,1,"ProximalPhalanxOutlineCorrect","svm"
"9","catch22",22,0.797250859106529,2,"ProximalPhalanxOutlineCorrect","svm"
"10","feasts",34,0.804123711340206,2,"ProximalPhalanxOutlineCorrect","svm"
"11","tsfeatures",59,0.84192439862543,2,"ProximalPhalanxOutlineCorrect","svm"
"12","TSFEL",141,0.831615120274914,2,"ProximalPhalanxOutlineCorrect","svm"
"13","Kats",36,0.859106529209622,2,"ProximalPhalanxOutlineCorrect","svm"
"14","tsfresh",480,0.872852233676976,2,"ProximalPhalanxOutlineCorrect","svm"
"15","quantiles",101,0.762886597938144,2,"ProximalPhalanxOutlineCorrect","svm"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.852233676975945,2,"ProximalPhalanxOutlineCorrect","svm"
"17","catch22",22,0.783505154639175,3,"ProximalPhalanxOutlineCorrect","svm"
"18","feasts",34,0.783505154639175,3,"ProximalPhalanxOutlineCorrect","svm"
"19","tsfeatures",59,0.824742268041237,3,"ProximalPhalanxOutlineCorrect","svm"
"20","TSFEL",141,0.855670103092783,3,"ProximalPhalanxOutlineCorrect","svm"
"21","Kats",36,0.848797250859107,3,"ProximalPhalanxOutlineCorrect","svm"
"22","tsfresh",481,0.804123711340206,3,"ProximalPhalanxOutlineCorrect","svm"
"23","quantiles",101,0.797250859106529,3,"ProximalPhalanxOutlineCorrect","svm"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.804123711340206,3,"ProximalPhalanxOutlineCorrect","svm"
"25","catch22",22,0.804123711340206,4,"ProximalPhalanxOutlineCorrect","svm"
"26","feasts",34,0.800687285223368,4,"ProximalPhalanxOutlineCorrect","svm"
"27","tsfeatures",59,0.869415807560137,4,"ProximalPhalanxOutlineCorrect","svm"
"28","TSFEL",141,0.852233676975945,4,"ProximalPhalanxOutlineCorrect","svm"
"29","Kats",36,0.86254295532646,4,"ProximalPhalanxOutlineCorrect","svm"
"30","tsfresh",481,0.848797250859107,4,"ProximalPhalanxOutlineCorrect","svm"
"31","quantiles",101,0.745704467353952,4,"ProximalPhalanxOutlineCorrect","svm"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.821305841924399,4,"ProximalPhalanxOutlineCorrect","svm"
"33","catch22",22,0.81786941580756,5,"ProximalPhalanxOutlineCorrect","svm"
"34","feasts",34,0.762886597938144,5,"ProximalPhalanxOutlineCorrect","svm"
"35","tsfeatures",59,0.835051546391753,5,"ProximalPhalanxOutlineCorrect","svm"
"36","TSFEL",141,0.852233676975945,5,"ProximalPhalanxOutlineCorrect","svm"
"37","Kats",36,0.828178694158076,5,"ProximalPhalanxOutlineCorrect","svm"
"38","tsfresh",481,0.831615120274914,5,"ProximalPhalanxOutlineCorrect","svm"
"39","quantiles",101,0.804123711340206,5,"ProximalPhalanxOutlineCorrect","svm"
"40","FFT (Mag^2 + Angle) + quantiles",183,0.84192439862543,5,"ProximalPhalanxOutlineCorrect","svm"
"41","catch22",22,0.807560137457045,6,"ProximalPhalanxOutlineCorrect","svm"
"42","feasts",34,0.804123711340206,6,"ProximalPhalanxOutlineCorrect","svm"
"43","tsfeatures",59,0.838487972508591,6,"ProximalPhalanxOutlineCorrect","svm"
"44","TSFEL",141,0.855670103092783,6,"ProximalPhalanxOutlineCorrect","svm"
"45","Kats",36,0.859106529209622,6,"ProximalPhalanxOutlineCorrect","svm"
"46","tsfresh",480,0.872852233676976,6,"ProximalPhalanxOutlineCorrect","svm"
"47","quantiles",101,0.793814432989691,6,"ProximalPhalanxOutlineCorrect","svm"
"48","FFT (Mag^2 + Angle) + quantiles",183,0.848797250859107,6,"ProximalPhalanxOutlineCorrect","svm"
"49","catch22",22,0.776632302405498,7,"ProximalPhalanxOutlineCorrect","svm"
"50","feasts",34,0.81786941580756,7,"ProximalPhalanxOutlineCorrect","svm"
"51","tsfeatures",59,0.855670103092783,7,"ProximalPhalanxOutlineCorrect","svm"
"52","TSFEL",141,0.855670103092783,7,"ProximalPhalanxOutlineCorrect","svm"
"53","Kats",36,0.869415807560137,7,"ProximalPhalanxOutlineCorrect","svm"
"54","tsfresh",481,0.821305841924399,7,"ProximalPhalanxOutlineCorrect","svm"
"55","quantiles",101,0.786941580756014,7,"ProximalPhalanxOutlineCorrect","svm"
"56","FFT (Mag^2 + Angle) + quantiles",183,0.824742268041237,7,"ProximalPhalanxOutlineCorrect","svm"
"57","catch22",22,0.797250859106529,8,"ProximalPhalanxOutlineCorrect","svm"
"58","feasts",34,0.759450171821306,8,"ProximalPhalanxOutlineCorrect","svm"
"59","tsfeatures",59,0.804123711340206,8,"ProximalPhalanxOutlineCorrect","svm"
"60","TSFEL",141,0.869415807560137,8,"ProximalPhalanxOutlineCorrect","svm"
"61","Kats",36,0.814432989690722,8,"ProximalPhalanxOutlineCorrect","svm"
"62","tsfresh",481,0.883161512027491,8,"ProximalPhalanxOutlineCorrect","svm"
"63","quantiles",101,0.797250859106529,8,"ProximalPhalanxOutlineCorrect","svm"
"64","FFT (Mag^2 + Angle) + quantiles",183,0.824742268041237,8,"ProximalPhalanxOutlineCorrect","svm"
"65","catch22",22,0.807560137457045,9,"ProximalPhalanxOutlineCorrect","svm"
"66","feasts",34,0.807560137457045,9,"ProximalPhalanxOutlineCorrect","svm"
"67","tsfeatures",59,0.84192439862543,9,"ProximalPhalanxOutlineCorrect","svm"
"68","TSFEL",141,0.855670103092783,9,"ProximalPhalanxOutlineCorrect","svm"
"69","Kats",36,0.869415807560137,9,"ProximalPhalanxOutlineCorrect","svm"
"70","tsfresh",481,0.845360824742268,9,"ProximalPhalanxOutlineCorrect","svm"
"71","quantiles",101,0.800687285223368,9,"ProximalPhalanxOutlineCorrect","svm"
"72","FFT (Mag^2 + Angle) + quantiles",183,0.81786941580756,9,"ProximalPhalanxOutlineCorrect","svm"
"73","catch22",22,0.81786941580756,10,"ProximalPhalanxOutlineCorrect","svm"
"74","feasts",34,0.776632302405498,10,"ProximalPhalanxOutlineCorrect","svm"
"75","tsfeatures",59,0.845360824742268,10,"ProximalPhalanxOutlineCorrect","svm"
"76","TSFEL",141,0.865979381443299,10,"ProximalPhalanxOutlineCorrect","svm"
"77","Kats",36,0.828178694158076,10,"ProximalPhalanxOutlineCorrect","svm"
"78","tsfresh",480,0.852233676975945,10,"ProximalPhalanxOutlineCorrect","svm"
"79","quantiles",101,0.769759450171821,10,"ProximalPhalanxOutlineCorrect","svm"
"80","FFT (Mag^2 + Angle) + quantiles",183,0.831615120274914,10,"ProximalPhalanxOutlineCorrect","svm"
"81","catch22",22,0.821305841924399,11,"ProximalPhalanxOutlineCorrect","svm"
"82","feasts",34,0.800687285223368,11,"ProximalPhalanxOutlineCorrect","svm"
"83","tsfeatures",59,0.845360824742268,11,"ProximalPhalanxOutlineCorrect","svm"
"84","TSFEL",141,0.869415807560137,11,"ProximalPhalanxOutlineCorrect","svm"
"85","Kats",36,0.859106529209622,11,"ProximalPhalanxOutlineCorrect","svm"
"86","tsfresh",481,0.84192439862543,11,"ProximalPhalanxOutlineCorrect","svm"
"87","quantiles",101,0.780068728522337,11,"ProximalPhalanxOutlineCorrect","svm"
