"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.523928571428571,1,"Crop","svm"
"2","feasts",39,0.583809523809524,1,"Crop","svm"
"3","tsfeatures",57,0.605416666666667,1,"Crop","svm"
"4","TSFEL",138,0.658095238095238,1,"Crop","svm"
"5","Kats",36,0.55625,1,"Crop","svm"
"6","tsfresh",415,0.69875,1,"Crop","svm"
"7","quantiles",101,0.38797619047619,1,"Crop","svm"
"8","FFT (Mag^2 + Angle) + quantiles",149,0.611428571428571,1,"Crop","svm"
"9","catch22",22,0.527142857142857,2,"Crop","svm"
"10","feasts",40,0.577440476190476,2,"Crop","svm"
"11","tsfeatures",57,0.609880952380952,2,"Crop","svm"
"12","TSFEL",138,0.652202380952381,2,"Crop","svm"
"13","Kats",36,0.553511904761905,2,"Crop","svm"
"14","tsfresh",415,0.693392857142857,2,"Crop","svm"
"15","quantiles",101,0.383988095238095,2,"Crop","svm"
"16","FFT (Mag^2 + Angle) + quantiles",149,0.611904761904762,2,"Crop","svm"
"17","catch22",22,0.52797619047619,3,"Crop","svm"
"18","feasts",39,0.574642857142857,3,"Crop","svm"
"19","tsfeatures",57,0.602559523809524,3,"Crop","svm"
"20","TSFEL",138,0.653928571428571,3,"Crop","svm"
"21","Kats",36,0.559940476190476,3,"Crop","svm"
"22","tsfresh",415,0.690654761904762,3,"Crop","svm"
"23","quantiles",101,0.389821428571429,3,"Crop","svm"
"24","FFT (Mag^2 + Angle) + quantiles",149,0.61422619047619,3,"Crop","svm"
"25","catch22",22,0.525,4,"Crop","svm"
"26","feasts",40,0.577797619047619,4,"Crop","svm"
"27","tsfeatures",55,0.606607142857143,4,"Crop","svm"
"28","TSFEL",136,0.653928571428571,4,"Crop","svm"
"29","Kats",36,0.554166666666667,4,"Crop","svm"
"30","tsfresh",415,0.695952380952381,4,"Crop","svm"
"31","quantiles",101,0.392261904761905,4,"Crop","svm"
"32","FFT (Mag^2 + Angle) + quantiles",149,0.613988095238095,4,"Crop","svm"
"33","catch22",22,0.523452380952381,5,"Crop","svm"
"34","feasts",40,0.58077380952381,5,"Crop","svm"
"35","tsfeatures",55,0.607202380952381,5,"Crop","svm"
"36","TSFEL",138,0.658988095238095,5,"Crop","svm"
"37","Kats",36,0.557797619047619,5,"Crop","svm"
"38","tsfresh",415,0.69672619047619,5,"Crop","svm"
"39","quantiles",101,0.385952380952381,5,"Crop","svm"
"40","FFT (Mag^2 + Angle) + quantiles",149,0.618630952380952,5,"Crop","svm"
"41","catch22",22,0.53125,6,"Crop","svm"
"42","feasts",40,0.578869047619048,6,"Crop","svm"
"43","tsfeatures",55,0.602083333333333,6,"Crop","svm"
"44","TSFEL",138,0.651130952380952,6,"Crop","svm"
"45","Kats",36,0.555833333333333,6,"Crop","svm"
"46","tsfresh",415,0.695297619047619,6,"Crop","svm"
"47","quantiles",101,0.390178571428571,6,"Crop","svm"
"48","FFT (Mag^2 + Angle) + quantiles",149,0.610595238095238,6,"Crop","svm"
"49","catch22",22,0.527797619047619,7,"Crop","svm"
"50","feasts",39,0.581190476190476,7,"Crop","svm"
"51","tsfeatures",57,0.609404761904762,7,"Crop","svm"
"52","TSFEL",138,0.652857142857143,7,"Crop","svm"
"53","Kats",36,0.563869047619048,7,"Crop","svm"
"54","tsfresh",415,0.69327380952381,7,"Crop","svm"
"55","quantiles",101,0.386190476190476,7,"Crop","svm"
"56","FFT (Mag^2 + Angle) + quantiles",149,0.617440476190476,7,"Crop","svm"
"57","catch22",22,0.53125,8,"Crop","svm"
"58","feasts",40,0.582261904761905,8,"Crop","svm"
"59","tsfeatures",56,0.601011904761905,8,"Crop","svm"
"60","TSFEL",138,0.653511904761905,8,"Crop","svm"
"61","Kats",36,0.560238095238095,8,"Crop","svm"
"62","tsfresh",415,0.698571428571429,8,"Crop","svm"
"63","quantiles",101,0.388630952380952,8,"Crop","svm"
"64","FFT (Mag^2 + Angle) + quantiles",149,0.607142857142857,8,"Crop","svm"
"65","catch22",22,0.530357142857143,9,"Crop","svm"
"66","feasts",40,0.580654761904762,9,"Crop","svm"
"67","tsfeatures",57,0.603690476190476,9,"Crop","svm"
"68","TSFEL",138,0.659702380952381,9,"Crop","svm"
"69","Kats",36,0.556011904761905,9,"Crop","svm"
"70","tsfresh",415,0.691071428571429,9,"Crop","svm"
"71","quantiles",101,0.391190476190476,9,"Crop","svm"
"72","FFT (Mag^2 + Angle) + quantiles",149,0.608511904761905,9,"Crop","svm"
"73","catch22",22,0.526309523809524,10,"Crop","svm"
"74","feasts",39,0.581071428571429,10,"Crop","svm"
"75","tsfeatures",55,0.610714285714286,10,"Crop","svm"
"76","TSFEL",138,0.659166666666667,10,"Crop","svm"
"77","Kats",36,0.559285714285714,10,"Crop","svm"
"78","tsfresh",415,0.697678571428571,10,"Crop","svm"
"79","quantiles",101,0.392202380952381,10,"Crop","svm"
