"feature_set","num_features","accuracy","resample","problem","classifier"
"quantiles",101,0.77,1,"ACSF1","svm"
"FFT coefficients",399,0.37,1,"ACSF1","svm"
"FFT + quantiles",500,0.55,1,"ACSF1","svm"
"quantiles",101,0.62,2,"ACSF1","svm"
"FFT coefficients",399,0.34,2,"ACSF1","svm"
"FFT + quantiles",500,0.5,2,"ACSF1","svm"
"quantiles",101,0.68,3,"ACSF1","svm"
"FFT coefficients",399,0.43,3,"ACSF1","svm"
"FFT + quantiles",500,0.58,3,"ACSF1","svm"
"quantiles",101,0.71,4,"ACSF1","svm"
"FFT coefficients",399,0.31,4,"ACSF1","svm"
"FFT + quantiles",500,0.41,4,"ACSF1","svm"
"quantiles",101,0.69,5,"ACSF1","svm"
"FFT coefficients",399,0.32,5,"ACSF1","svm"
"FFT + quantiles",500,0.52,5,"ACSF1","svm"
"quantiles",101,0.63,6,"ACSF1","svm"
"FFT coefficients",399,0.37,6,"ACSF1","svm"
"FFT + quantiles",500,0.5,6,"ACSF1","svm"
"quantiles",101,0.67,7,"ACSF1","svm"
"FFT coefficients",399,0.33,7,"ACSF1","svm"
"FFT + quantiles",500,0.48,7,"ACSF1","svm"
"quantiles",101,0.69,8,"ACSF1","svm"
"FFT coefficients",399,0.36,8,"ACSF1","svm"
"FFT + quantiles",500,0.55,8,"ACSF1","svm"
"quantiles",101,0.65,9,"ACSF1","svm"
"FFT coefficients",399,0.34,9,"ACSF1","svm"
"FFT + quantiles",500,0.58,9,"ACSF1","svm"
"quantiles",101,0.72,10,"ACSF1","svm"
"FFT coefficients",399,0.32,10,"ACSF1","svm"
"FFT + quantiles",500,0.47,10,"ACSF1","svm"
"quantiles",101,0.66,11,"ACSF1","svm"
"FFT coefficients",399,0.28,11,"ACSF1","svm"
"FFT + quantiles",500,0.55,11,"ACSF1","svm"
"quantiles",101,0.69,12,"ACSF1","svm"
"FFT coefficients",399,0.3,12,"ACSF1","svm"
"FFT + quantiles",500,0.48,12,"ACSF1","svm"
"quantiles",101,0.73,13,"ACSF1","svm"
"FFT coefficients",399,0.35,13,"ACSF1","svm"
"FFT + quantiles",500,0.53,13,"ACSF1","svm"
"quantiles",101,0.66,14,"ACSF1","svm"
"FFT coefficients",399,0.29,14,"ACSF1","svm"
"FFT + quantiles",500,0.5,14,"ACSF1","svm"
"quantiles",101,0.75,15,"ACSF1","svm"
"FFT coefficients",399,0.32,15,"ACSF1","svm"
"FFT + quantiles",500,0.54,15,"ACSF1","svm"
"quantiles",101,0.67,16,"ACSF1","svm"
"FFT coefficients",399,0.37,16,"ACSF1","svm"
"FFT + quantiles",500,0.52,16,"ACSF1","svm"
"quantiles",101,0.69,17,"ACSF1","svm"
"FFT coefficients",399,0.26,17,"ACSF1","svm"
"FFT + quantiles",500,0.51,17,"ACSF1","svm"
"quantiles",101,0.68,18,"ACSF1","svm"
"FFT coefficients",399,0.36,18,"ACSF1","svm"
"FFT + quantiles",500,0.48,18,"ACSF1","svm"
"quantiles",101,0.64,19,"ACSF1","svm"
"FFT coefficients",399,0.35,19,"ACSF1","svm"
"FFT + quantiles",500,0.53,19,"ACSF1","svm"
"quantiles",101,0.65,20,"ACSF1","svm"
"FFT coefficients",399,0.28,20,"ACSF1","svm"
"FFT + quantiles",500,0.51,20,"ACSF1","svm"
"quantiles",101,0.66,21,"ACSF1","svm"
"FFT coefficients",399,0.31,21,"ACSF1","svm"
"FFT + quantiles",500,0.52,21,"ACSF1","svm"
"quantiles",101,0.62,22,"ACSF1","svm"
"FFT coefficients",399,0.37,22,"ACSF1","svm"
"FFT + quantiles",500,0.51,22,"ACSF1","svm"
"quantiles",101,0.68,23,"ACSF1","svm"
"FFT coefficients",399,0.34,23,"ACSF1","svm"
"FFT + quantiles",500,0.51,23,"ACSF1","svm"
"quantiles",101,0.66,24,"ACSF1","svm"
"FFT coefficients",399,0.33,24,"ACSF1","svm"
"FFT + quantiles",500,0.52,24,"ACSF1","svm"
"quantiles",101,0.68,25,"ACSF1","svm"
"FFT coefficients",399,0.39,25,"ACSF1","svm"
"FFT + quantiles",500,0.53,25,"ACSF1","svm"
"quantiles",101,0.75,26,"ACSF1","svm"
"FFT coefficients",399,0.31,26,"ACSF1","svm"
"FFT + quantiles",500,0.53,26,"ACSF1","svm"
"quantiles",101,0.69,27,"ACSF1","svm"
"FFT coefficients",399,0.28,27,"ACSF1","svm"
"FFT + quantiles",500,0.45,27,"ACSF1","svm"
"quantiles",101,0.69,28,"ACSF1","svm"
"FFT coefficients",399,0.31,28,"ACSF1","svm"
"FFT + quantiles",500,0.5,28,"ACSF1","svm"
"quantiles",101,0.63,29,"ACSF1","svm"
"FFT coefficients",399,0.35,29,"ACSF1","svm"
"FFT + quantiles",500,0.49,29,"ACSF1","svm"
"quantiles",101,0.65,30,"ACSF1","svm"
"FFT coefficients",399,0.35,30,"ACSF1","svm"
"FFT + quantiles",500,0.52,30,"ACSF1","svm"
