"feature_set","num_features","accuracy","resample","problem","classifier"
"catch22",22,0.87425,1,"TwoPatterns","xgboost"
"feasts",36,0.88675,1,"TwoPatterns","xgboost"
"tsfeatures",57,0.96475,1,"TwoPatterns","xgboost"
"TSFEL",143,0.72825,1,"TwoPatterns","xgboost"
"Kats",35,0.527,1,"TwoPatterns","xgboost"
"tsfresh",579,0.99375,1,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.82875,1,"TwoPatterns","xgboost"
"Quantiles",101,0.34375,1,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.83175,1,"TwoPatterns","xgboost"
"catch22",22,0.8675,2,"TwoPatterns","xgboost"
"feasts",37,0.888,2,"TwoPatterns","xgboost"
"tsfeatures",57,0.965,2,"TwoPatterns","xgboost"
"TSFEL",143,0.72275,2,"TwoPatterns","xgboost"
"Kats",35,0.5515,2,"TwoPatterns","xgboost"
"tsfresh",579,0.98975,2,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.84525,2,"TwoPatterns","xgboost"
"Quantiles",101,0.36175,2,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.84,2,"TwoPatterns","xgboost"
"catch22",22,0.85675,3,"TwoPatterns","xgboost"
"feasts",36,0.88275,3,"TwoPatterns","xgboost"
"tsfeatures",57,0.96375,3,"TwoPatterns","xgboost"
"TSFEL",143,0.73625,3,"TwoPatterns","xgboost"
"Kats",35,0.53775,3,"TwoPatterns","xgboost"
"tsfresh",579,0.9915,3,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.83575,3,"TwoPatterns","xgboost"
"Quantiles",101,0.35925,3,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.83875,3,"TwoPatterns","xgboost"
"catch22",22,0.8735,4,"TwoPatterns","xgboost"
"feasts",36,0.8855,4,"TwoPatterns","xgboost"
"tsfeatures",57,0.96575,4,"TwoPatterns","xgboost"
"TSFEL",143,0.72825,4,"TwoPatterns","xgboost"
"Kats",35,0.5475,4,"TwoPatterns","xgboost"
"tsfresh",579,0.992,4,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.8435,4,"TwoPatterns","xgboost"
"Quantiles",101,0.35975,4,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.8355,4,"TwoPatterns","xgboost"
"catch22",22,0.8535,5,"TwoPatterns","xgboost"
"feasts",36,0.8875,5,"TwoPatterns","xgboost"
"tsfeatures",57,0.9615,5,"TwoPatterns","xgboost"
"TSFEL",143,0.71975,5,"TwoPatterns","xgboost"
"Kats",35,0.5445,5,"TwoPatterns","xgboost"
"tsfresh",579,0.99125,5,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.83925,5,"TwoPatterns","xgboost"
"Quantiles",101,0.3455,5,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.82975,5,"TwoPatterns","xgboost"
"catch22",22,0.8725,6,"TwoPatterns","xgboost"
"feasts",36,0.87675,6,"TwoPatterns","xgboost"
"tsfeatures",59,0.96675,6,"TwoPatterns","xgboost"
"TSFEL",143,0.71375,6,"TwoPatterns","xgboost"
"Kats",35,0.54275,6,"TwoPatterns","xgboost"
"tsfresh",579,0.996,6,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.833,6,"TwoPatterns","xgboost"
"Quantiles",101,0.3635,6,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.832,6,"TwoPatterns","xgboost"
"catch22",22,0.8715,7,"TwoPatterns","xgboost"
"feasts",36,0.88725,7,"TwoPatterns","xgboost"
"tsfeatures",57,0.97075,7,"TwoPatterns","xgboost"
"TSFEL",143,0.72825,7,"TwoPatterns","xgboost"
"Kats",35,0.5505,7,"TwoPatterns","xgboost"
"tsfresh",579,0.9935,7,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.84775,7,"TwoPatterns","xgboost"
"Quantiles",101,0.3625,7,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.841,7,"TwoPatterns","xgboost"
"catch22",22,0.87,8,"TwoPatterns","xgboost"
"feasts",36,0.8825,8,"TwoPatterns","xgboost"
"tsfeatures",57,0.964,8,"TwoPatterns","xgboost"
"TSFEL",143,0.72025,8,"TwoPatterns","xgboost"
"Kats",35,0.55475,8,"TwoPatterns","xgboost"
"tsfresh",579,0.98925,8,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.83275,8,"TwoPatterns","xgboost"
"Quantiles",101,0.37075,8,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.82925,8,"TwoPatterns","xgboost"
"catch22",22,0.865,9,"TwoPatterns","xgboost"
"feasts",36,0.87625,9,"TwoPatterns","xgboost"
"tsfeatures",57,0.96075,9,"TwoPatterns","xgboost"
"TSFEL",143,0.71825,9,"TwoPatterns","xgboost"
"Kats",35,0.549,9,"TwoPatterns","xgboost"
"tsfresh",579,0.9955,9,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.834,9,"TwoPatterns","xgboost"
"Quantiles",101,0.36375,9,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.83725,9,"TwoPatterns","xgboost"
"catch22",22,0.8615,10,"TwoPatterns","xgboost"
"feasts",36,0.89175,10,"TwoPatterns","xgboost"
"tsfeatures",57,0.96675,10,"TwoPatterns","xgboost"
"TSFEL",143,0.71625,10,"TwoPatterns","xgboost"
"Kats",35,0.547,10,"TwoPatterns","xgboost"
"tsfresh",579,0.99425,10,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.8475,10,"TwoPatterns","xgboost"
"Quantiles",101,0.35825,10,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.84,10,"TwoPatterns","xgboost"
"catch22",22,0.86525,11,"TwoPatterns","xgboost"
"feasts",36,0.88525,11,"TwoPatterns","xgboost"
"tsfeatures",57,0.96225,11,"TwoPatterns","xgboost"
"TSFEL",143,0.72475,11,"TwoPatterns","xgboost"
"Kats",35,0.54825,11,"TwoPatterns","xgboost"
"tsfresh",579,0.989,11,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.83875,11,"TwoPatterns","xgboost"
"Quantiles",101,0.34775,11,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.83025,11,"TwoPatterns","xgboost"
"catch22",22,0.8625,12,"TwoPatterns","xgboost"
"feasts",36,0.883,12,"TwoPatterns","xgboost"
"tsfeatures",57,0.96325,12,"TwoPatterns","xgboost"
"TSFEL",143,0.7195,12,"TwoPatterns","xgboost"
"Kats",35,0.563,12,"TwoPatterns","xgboost"
"tsfresh",579,0.99675,12,"TwoPatterns","xgboost"
"FFT (Mag^2 + Angle) + quantiles",231,0.85,12,"TwoPatterns","xgboost"
"Quantiles",101,0.355,12,"TwoPatterns","xgboost"
"FFT coef. (Mag^2 + Angle)",130,0.845,12,"TwoPatterns","xgboost"
"catch22",22,0.8715,13,"TwoPatterns","xgboost"
"feasts",36,0.879,13,"TwoPatterns","xgboost"
"tsfeatures",57,0.9675,13,"TwoPatterns","xgboost"
"TSFEL",143,0.73175,13,"TwoPatterns","xgboost"
"Kats",35,0.5375,13,"TwoPatterns","xgboost"
"tsfresh",579,0.9935,13,"TwoPatterns","xgboost"
