"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.914393939393939,1,"FordA","xgboost"
"2","feasts",33,0.959090909090909,1,"FordA","xgboost"
"3","tsfeatures",59,0.96969696969697,1,"FordA","xgboost"
"4","TSFEL",146,1,1,"FordA","xgboost"
"5","Kats",34,0.983333333333333,1,"FordA","xgboost"
"6","tsfresh",734,1,1,"FordA","xgboost"
"7","quantiles",101,0.584090909090909,1,"FordA","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.938636363636364,1,"FordA","xgboost"
"9","catch22",22,0.903030303030303,2,"FordA","xgboost"
"10","feasts",33,0.962121212121212,2,"FordA","xgboost"
"11","tsfeatures",59,0.968181818181818,2,"FordA","xgboost"
"12","TSFEL",146,1,2,"FordA","xgboost"
"13","Kats",34,0.985606060606061,2,"FordA","xgboost"
"14","tsfresh",733,1,2,"FordA","xgboost"
"15","quantiles",101,0.589393939393939,2,"FordA","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.934090909090909,2,"FordA","xgboost"
"17","catch22",22,0.907575757575758,3,"FordA","xgboost"
"18","feasts",33,0.953030303030303,3,"FordA","xgboost"
"19","tsfeatures",59,0.960606060606061,3,"FordA","xgboost"
"20","TSFEL",146,1,3,"FordA","xgboost"
"21","Kats",34,0.984848484848485,3,"FordA","xgboost"
"22","tsfresh",734,1,3,"FordA","xgboost"
"23","quantiles",101,0.608333333333333,3,"FordA","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.934090909090909,3,"FordA","xgboost"
"25","catch22",22,0.917424242424242,4,"FordA","xgboost"
"26","feasts",33,0.973484848484849,4,"FordA","xgboost"
"27","tsfeatures",59,0.974242424242424,4,"FordA","xgboost"
"28","TSFEL",146,0.999242424242424,4,"FordA","xgboost"
"29","Kats",34,0.983333333333333,4,"FordA","xgboost"
"30","tsfresh",733,1,4,"FordA","xgboost"
"31","quantiles",101,0.604545454545454,4,"FordA","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.940909090909091,4,"FordA","xgboost"
"33","catch22",22,0.906818181818182,5,"FordA","xgboost"
"34","feasts",33,0.966666666666667,5,"FordA","xgboost"
"35","tsfeatures",59,0.970454545454545,5,"FordA","xgboost"
"36","TSFEL",146,1,5,"FordA","xgboost"
"37","Kats",34,0.987878787878788,5,"FordA","xgboost"
"38","tsfresh",734,1,5,"FordA","xgboost"
"39","quantiles",101,0.6,5,"FordA","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.940151515151515,5,"FordA","xgboost"
