"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.428571428571429,1,"Haptics","xgboost"
"2","feasts",36,0.399350649350649,1,"Haptics","xgboost"
"3","tsfeatures",59,0.512987012987013,1,"Haptics","xgboost"
"4","TSFEL",143,0.49025974025974,1,"Haptics","xgboost"
"5","Kats",36,0.392857142857143,1,"Haptics","xgboost"
"6","tsfresh",735,0.532467532467532,1,"Haptics","xgboost"
"7","quantiles",101,0.383116883116883,1,"Haptics","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.457792207792208,1,"Haptics","xgboost"
"9","catch22",22,0.405844155844156,2,"Haptics","xgboost"
"10","feasts",36,0.461038961038961,2,"Haptics","xgboost"
"11","tsfeatures",59,0.448051948051948,2,"Haptics","xgboost"
"12","TSFEL",143,0.50974025974026,2,"Haptics","xgboost"
"13","Kats",36,0.425324675324675,2,"Haptics","xgboost"
"14","tsfresh",738,0.516233766233766,2,"Haptics","xgboost"
"15","quantiles",101,0.399350649350649,2,"Haptics","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.493506493506494,2,"Haptics","xgboost"
"17","catch22",22,0.431818181818182,3,"Haptics","xgboost"
"18","feasts",35,0.422077922077922,3,"Haptics","xgboost"
"19","tsfeatures",59,0.412337662337662,3,"Haptics","xgboost"
"20","TSFEL",142,0.506493506493506,3,"Haptics","xgboost"
"21","Kats",36,0.422077922077922,3,"Haptics","xgboost"
"22","tsfresh",735,0.50974025974026,3,"Haptics","xgboost"
"23","quantiles",101,0.36038961038961,3,"Haptics","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.474025974025974,3,"Haptics","xgboost"
"25","catch22",22,0.451298701298701,4,"Haptics","xgboost"
"26","feasts",36,0.448051948051948,4,"Haptics","xgboost"
"27","tsfeatures",59,0.451298701298701,4,"Haptics","xgboost"
"28","TSFEL",144,0.477272727272727,4,"Haptics","xgboost"
"29","Kats",36,0.435064935064935,4,"Haptics","xgboost"
