"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.533149171270718,1,"EOGHorizontalSignal","xgboost"
"2","feasts",37,0.395027624309392,1,"EOGHorizontalSignal","xgboost"
"3","tsfeatures",59,0.527624309392265,1,"EOGHorizontalSignal","xgboost"
"4","TSFEL",144,0.483425414364641,1,"EOGHorizontalSignal","xgboost"
"5","Kats",36,0.44475138121547,1,"EOGHorizontalSignal","xgboost"
"6","tsfresh",743,0.546961325966851,1,"EOGHorizontalSignal","xgboost"
"7","quantiles",101,0.348066298342541,1,"EOGHorizontalSignal","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.43646408839779,1,"EOGHorizontalSignal","xgboost"
"9","catch22",22,0.687845303867403,2,"EOGHorizontalSignal","xgboost"
"10","feasts",37,0.68232044198895,2,"EOGHorizontalSignal","xgboost"
"11","tsfeatures",59,0.709944751381215,2,"EOGHorizontalSignal","xgboost"
"12","TSFEL",144,0.662983425414365,2,"EOGHorizontalSignal","xgboost"
"13","Kats",36,0.657458563535912,2,"EOGHorizontalSignal","xgboost"
"14","tsfresh",745,0.693370165745856,2,"EOGHorizontalSignal","xgboost"
"15","quantiles",101,0.544198895027624,2,"EOGHorizontalSignal","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.591160220994475,2,"EOGHorizontalSignal","xgboost"
"17","catch22",22,0.649171270718232,3,"EOGHorizontalSignal","xgboost"
"18","feasts",37,0.685082872928177,3,"EOGHorizontalSignal","xgboost"
"19","tsfeatures",59,0.68232044198895,3,"EOGHorizontalSignal","xgboost"
"20","TSFEL",144,0.638121546961326,3,"EOGHorizontalSignal","xgboost"
"21","Kats",36,0.651933701657459,3,"EOGHorizontalSignal","xgboost"
"22","tsfresh",745,0.674033149171271,3,"EOGHorizontalSignal","xgboost"
"23","quantiles",101,0.533149171270718,3,"EOGHorizontalSignal","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.57182320441989,3,"EOGHorizontalSignal","xgboost"
"25","catch22",22,0.651933701657459,4,"EOGHorizontalSignal","xgboost"
"26","feasts",37,0.649171270718232,4,"EOGHorizontalSignal","xgboost"
"27","tsfeatures",59,0.718232044198895,4,"EOGHorizontalSignal","xgboost"
"28","TSFEL",144,0.624309392265193,4,"EOGHorizontalSignal","xgboost"
"29","Kats",36,0.668508287292818,4,"EOGHorizontalSignal","xgboost"
"30","tsfresh",745,0.676795580110497,4,"EOGHorizontalSignal","xgboost"
"31","quantiles",101,0.538674033149171,4,"EOGHorizontalSignal","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.582872928176796,4,"EOGHorizontalSignal","xgboost"
"33","catch22",22,0.69889502762431,5,"EOGHorizontalSignal","xgboost"
"34","feasts",37,0.740331491712707,5,"EOGHorizontalSignal","xgboost"
"35","tsfeatures",59,0.748618784530387,5,"EOGHorizontalSignal","xgboost"
"36","TSFEL",144,0.69060773480663,5,"EOGHorizontalSignal","xgboost"
"37","Kats",36,0.74585635359116,5,"EOGHorizontalSignal","xgboost"
"38","tsfresh",745,0.723756906077348,5,"EOGHorizontalSignal","xgboost"
"39","quantiles",101,0.569060773480663,5,"EOGHorizontalSignal","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.588397790055249,5,"EOGHorizontalSignal","xgboost"
"41","catch22",22,0.660220994475138,6,"EOGHorizontalSignal","xgboost"
"42","feasts",37,0.720994475138122,6,"EOGHorizontalSignal","xgboost"
"43","tsfeatures",59,0.734806629834254,6,"EOGHorizontalSignal","xgboost"
"44","TSFEL",144,0.657458563535912,6,"EOGHorizontalSignal","xgboost"
"45","Kats",36,0.671270718232044,6,"EOGHorizontalSignal","xgboost"
"46","tsfresh",745,0.668508287292818,6,"EOGHorizontalSignal","xgboost"
"47","quantiles",101,0.546961325966851,6,"EOGHorizontalSignal","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.582872928176796,6,"EOGHorizontalSignal","xgboost"
"49","catch22",22,0.651933701657459,7,"EOGHorizontalSignal","xgboost"
"50","feasts",37,0.651933701657459,7,"EOGHorizontalSignal","xgboost"
"51","tsfeatures",59,0.687845303867403,7,"EOGHorizontalSignal","xgboost"
"52","TSFEL",144,0.621546961325967,7,"EOGHorizontalSignal","xgboost"
"53","Kats",36,0.68232044198895,7,"EOGHorizontalSignal","xgboost"
"54","tsfresh",745,0.674033149171271,7,"EOGHorizontalSignal","xgboost"
"55","quantiles",101,0.494475138121547,7,"EOGHorizontalSignal","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.546961325966851,7,"EOGHorizontalSignal","xgboost"
"57","catch22",22,0.674033149171271,8,"EOGHorizontalSignal","xgboost"
"58","feasts",37,0.704419889502762,8,"EOGHorizontalSignal","xgboost"
"59","tsfeatures",59,0.726519337016575,8,"EOGHorizontalSignal","xgboost"
"60","TSFEL",144,0.62707182320442,8,"EOGHorizontalSignal","xgboost"
"61","Kats",36,0.646408839779006,8,"EOGHorizontalSignal","xgboost"
"62","tsfresh",745,0.68232044198895,8,"EOGHorizontalSignal","xgboost"
"63","quantiles",101,0.541436464088398,8,"EOGHorizontalSignal","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.57182320441989,8,"EOGHorizontalSignal","xgboost"
"65","catch22",22,0.660220994475138,9,"EOGHorizontalSignal","xgboost"
"66","feasts",37,0.69889502762431,9,"EOGHorizontalSignal","xgboost"
"67","tsfeatures",59,0.718232044198895,9,"EOGHorizontalSignal","xgboost"
