"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.864,1,"TwoPatterns","xgboost"
"2","feasts",36,0.89125,1,"TwoPatterns","xgboost"
"3","tsfeatures",57,0.9635,1,"TwoPatterns","xgboost"
"4","TSFEL",143,0.728,1,"TwoPatterns","xgboost"
"5","Kats",35,0.53825,1,"TwoPatterns","xgboost"
"6","tsfresh",579,0.99575,1,"TwoPatterns","xgboost"
"7","quantiles",101,0.3645,1,"TwoPatterns","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",231,0.82325,1,"TwoPatterns","xgboost"
"9","catch22",22,0.86475,2,"TwoPatterns","xgboost"
"10","feasts",37,0.88575,2,"TwoPatterns","xgboost"
"11","tsfeatures",57,0.96325,2,"TwoPatterns","xgboost"
"12","TSFEL",143,0.71775,2,"TwoPatterns","xgboost"
"13","Kats",35,0.5425,2,"TwoPatterns","xgboost"
"14","tsfresh",579,0.99375,2,"TwoPatterns","xgboost"
"15","quantiles",101,0.3505,2,"TwoPatterns","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",231,0.83025,2,"TwoPatterns","xgboost"
"17","catch22",22,0.851,3,"TwoPatterns","xgboost"
"18","feasts",36,0.885,3,"TwoPatterns","xgboost"
"19","tsfeatures",57,0.9655,3,"TwoPatterns","xgboost"
"20","TSFEL",143,0.74,3,"TwoPatterns","xgboost"
"21","Kats",35,0.5435,3,"TwoPatterns","xgboost"
"22","tsfresh",579,0.9955,3,"TwoPatterns","xgboost"
"23","quantiles",101,0.37825,3,"TwoPatterns","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",231,0.835,3,"TwoPatterns","xgboost"
"25","catch22",22,0.86175,4,"TwoPatterns","xgboost"
"26","feasts",36,0.8905,4,"TwoPatterns","xgboost"
"27","tsfeatures",57,0.964,4,"TwoPatterns","xgboost"
"28","TSFEL",143,0.72675,4,"TwoPatterns","xgboost"
"29","Kats",35,0.54675,4,"TwoPatterns","xgboost"
"30","tsfresh",579,0.99525,4,"TwoPatterns","xgboost"
"31","quantiles",101,0.3805,4,"TwoPatterns","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",231,0.848,4,"TwoPatterns","xgboost"
"33","catch22",22,0.8475,5,"TwoPatterns","xgboost"
"34","feasts",36,0.88875,5,"TwoPatterns","xgboost"
"35","tsfeatures",57,0.95825,5,"TwoPatterns","xgboost"
"36","TSFEL",143,0.73375,5,"TwoPatterns","xgboost"
"37","Kats",35,0.544,5,"TwoPatterns","xgboost"
"38","tsfresh",579,0.99625,5,"TwoPatterns","xgboost"
"39","quantiles",101,0.367,5,"TwoPatterns","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",231,0.83175,5,"TwoPatterns","xgboost"
"41","catch22",22,0.85375,6,"TwoPatterns","xgboost"
"42","feasts",36,0.8805,6,"TwoPatterns","xgboost"
"43","tsfeatures",59,0.96225,6,"TwoPatterns","xgboost"
"44","TSFEL",143,0.722,6,"TwoPatterns","xgboost"
"45","Kats",35,0.55225,6,"TwoPatterns","xgboost"
"46","tsfresh",579,0.99625,6,"TwoPatterns","xgboost"
"47","quantiles",101,0.373,6,"TwoPatterns","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",231,0.822,6,"TwoPatterns","xgboost"
"49","catch22",22,0.86925,7,"TwoPatterns","xgboost"
"50","feasts",36,0.88475,7,"TwoPatterns","xgboost"
"51","tsfeatures",57,0.9675,7,"TwoPatterns","xgboost"
"52","TSFEL",143,0.7275,7,"TwoPatterns","xgboost"
"53","Kats",35,0.55,7,"TwoPatterns","xgboost"
"54","tsfresh",579,0.9965,7,"TwoPatterns","xgboost"
"55","quantiles",101,0.373,7,"TwoPatterns","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",231,0.843,7,"TwoPatterns","xgboost"
"57","catch22",22,0.86925,8,"TwoPatterns","xgboost"
"58","feasts",36,0.88275,8,"TwoPatterns","xgboost"
"59","tsfeatures",57,0.96175,8,"TwoPatterns","xgboost"
"60","TSFEL",143,0.73125,8,"TwoPatterns","xgboost"
"61","Kats",35,0.55375,8,"TwoPatterns","xgboost"
"62","tsfresh",579,0.99275,8,"TwoPatterns","xgboost"
"63","quantiles",101,0.3855,8,"TwoPatterns","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",231,0.837,8,"TwoPatterns","xgboost"
"65","catch22",22,0.8615,9,"TwoPatterns","xgboost"
"66","feasts",36,0.8925,9,"TwoPatterns","xgboost"
"67","tsfeatures",57,0.9595,9,"TwoPatterns","xgboost"
"68","TSFEL",143,0.7285,9,"TwoPatterns","xgboost"
"69","Kats",35,0.555,9,"TwoPatterns","xgboost"
"70","tsfresh",579,0.9945,9,"TwoPatterns","xgboost"
"71","quantiles",101,0.36925,9,"TwoPatterns","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",231,0.8415,9,"TwoPatterns","xgboost"
"73","catch22",22,0.86175,10,"TwoPatterns","xgboost"
"74","feasts",36,0.89,10,"TwoPatterns","xgboost"
"75","tsfeatures",57,0.964,10,"TwoPatterns","xgboost"
"76","TSFEL",143,0.72,10,"TwoPatterns","xgboost"
"77","Kats",35,0.55075,10,"TwoPatterns","xgboost"
"78","tsfresh",579,0.99875,10,"TwoPatterns","xgboost"
"79","quantiles",101,0.3865,10,"TwoPatterns","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",231,0.833,10,"TwoPatterns","xgboost"
"81","catch22",22,0.8615,11,"TwoPatterns","xgboost"
"82","feasts",36,0.8925,11,"TwoPatterns","xgboost"
"83","tsfeatures",57,0.96225,11,"TwoPatterns","xgboost"
"84","TSFEL",143,0.7235,11,"TwoPatterns","xgboost"
"85","Kats",35,0.54925,11,"TwoPatterns","xgboost"
"86","tsfresh",579,0.99675,11,"TwoPatterns","xgboost"
"87","quantiles",101,0.36925,11,"TwoPatterns","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",231,0.84475,11,"TwoPatterns","xgboost"
"89","catch22",22,0.8625,12,"TwoPatterns","xgboost"
"90","feasts",36,0.88375,12,"TwoPatterns","xgboost"
