"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.794666666666667,1,"SmallKitchenAppliances","xgboost"
"2","feasts",38,0.76,1,"SmallKitchenAppliances","xgboost"
"3","tsfeatures",59,0.826666666666667,1,"SmallKitchenAppliances","xgboost"
"4","TSFEL",145,0.805333333333333,1,"SmallKitchenAppliances","xgboost"
"5","Kats",36,0.794666666666667,1,"SmallKitchenAppliances","xgboost"
"6","tsfresh",738,0.842666666666667,1,"SmallKitchenAppliances","xgboost"
"7","quantiles",101,0.768,1,"SmallKitchenAppliances","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.813333333333333,1,"SmallKitchenAppliances","xgboost"
"9","catch22",22,0.808,2,"SmallKitchenAppliances","xgboost"
"10","feasts",38,0.773333333333333,2,"SmallKitchenAppliances","xgboost"
"11","tsfeatures",59,0.845333333333333,2,"SmallKitchenAppliances","xgboost"
"12","TSFEL",145,0.821333333333333,2,"SmallKitchenAppliances","xgboost"
"13","Kats",35,0.818666666666667,2,"SmallKitchenAppliances","xgboost"
"14","tsfresh",737,0.842666666666667,2,"SmallKitchenAppliances","xgboost"
"15","quantiles",101,0.749333333333333,2,"SmallKitchenAppliances","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.768,2,"SmallKitchenAppliances","xgboost"
"17","catch22",22,0.808,3,"SmallKitchenAppliances","xgboost"
"18","feasts",38,0.76,3,"SmallKitchenAppliances","xgboost"
"19","tsfeatures",59,0.826666666666667,3,"SmallKitchenAppliances","xgboost"
"20","TSFEL",144,0.810666666666667,3,"SmallKitchenAppliances","xgboost"
"21","Kats",35,0.816,3,"SmallKitchenAppliances","xgboost"
"22","tsfresh",738,0.818666666666667,3,"SmallKitchenAppliances","xgboost"
"23","quantiles",101,0.768,3,"SmallKitchenAppliances","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.813333333333333,3,"SmallKitchenAppliances","xgboost"
"25","catch22",22,0.805333333333333,4,"SmallKitchenAppliances","xgboost"
"26","feasts",38,0.781333333333333,4,"SmallKitchenAppliances","xgboost"
"27","tsfeatures",59,0.824,4,"SmallKitchenAppliances","xgboost"
"28","TSFEL",145,0.84,4,"SmallKitchenAppliances","xgboost"
"29","Kats",35,0.810666666666667,4,"SmallKitchenAppliances","xgboost"
"30","tsfresh",737,0.848,4,"SmallKitchenAppliances","xgboost"
"31","quantiles",101,0.728,4,"SmallKitchenAppliances","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.786666666666667,4,"SmallKitchenAppliances","xgboost"
"33","catch22",22,0.810666666666667,5,"SmallKitchenAppliances","xgboost"
"34","feasts",38,0.776,5,"SmallKitchenAppliances","xgboost"
"35","tsfeatures",59,0.850666666666667,5,"SmallKitchenAppliances","xgboost"
"36","TSFEL",145,0.834666666666667,5,"SmallKitchenAppliances","xgboost"
"37","Kats",35,0.824,5,"SmallKitchenAppliances","xgboost"
"38","tsfresh",737,0.842666666666667,5,"SmallKitchenAppliances","xgboost"
"39","quantiles",101,0.746666666666667,5,"SmallKitchenAppliances","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.786666666666667,5,"SmallKitchenAppliances","xgboost"
"41","catch22",22,0.813333333333333,6,"SmallKitchenAppliances","xgboost"
"42","feasts",38,0.76,6,"SmallKitchenAppliances","xgboost"
"43","tsfeatures",59,0.813333333333333,6,"SmallKitchenAppliances","xgboost"
"44","TSFEL",145,0.786666666666667,6,"SmallKitchenAppliances","xgboost"
"45","Kats",35,0.794666666666667,6,"SmallKitchenAppliances","xgboost"
"46","tsfresh",738,0.805333333333333,6,"SmallKitchenAppliances","xgboost"
"47","quantiles",101,0.762666666666667,6,"SmallKitchenAppliances","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.776,6,"SmallKitchenAppliances","xgboost"
"49","catch22",22,0.797333333333333,7,"SmallKitchenAppliances","xgboost"
"50","feasts",38,0.781333333333333,7,"SmallKitchenAppliances","xgboost"
"51","tsfeatures",59,0.834666666666667,7,"SmallKitchenAppliances","xgboost"
"52","TSFEL",145,0.832,7,"SmallKitchenAppliances","xgboost"
"53","Kats",36,0.832,7,"SmallKitchenAppliances","xgboost"
"54","tsfresh",738,0.837333333333333,7,"SmallKitchenAppliances","xgboost"
"55","quantiles",101,0.744,7,"SmallKitchenAppliances","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.778666666666667,7,"SmallKitchenAppliances","xgboost"
"57","catch22",22,0.805333333333333,8,"SmallKitchenAppliances","xgboost"
"58","feasts",38,0.778666666666667,8,"SmallKitchenAppliances","xgboost"
"59","tsfeatures",59,0.834666666666667,8,"SmallKitchenAppliances","xgboost"
"60","TSFEL",145,0.832,8,"SmallKitchenAppliances","xgboost"
"61","Kats",36,0.816,8,"SmallKitchenAppliances","xgboost"
"62","tsfresh",737,0.834666666666667,8,"SmallKitchenAppliances","xgboost"
"63","quantiles",101,0.72,8,"SmallKitchenAppliances","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.808,8,"SmallKitchenAppliances","xgboost"
"65","catch22",22,0.808,9,"SmallKitchenAppliances","xgboost"
"66","feasts",38,0.786666666666667,9,"SmallKitchenAppliances","xgboost"
"67","tsfeatures",59,0.858666666666667,9,"SmallKitchenAppliances","xgboost"
