"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.823188405797101,1,"CinCECGTorso","xgboost"
"2","feasts",37,0.956521739130435,1,"CinCECGTorso","xgboost"
"3","tsfeatures",59,0.957971014492754,1,"CinCECGTorso","xgboost"
"4","TSFEL",146,0.921739130434783,1,"CinCECGTorso","xgboost"
"5","Kats",36,0.926086956521739,1,"CinCECGTorso","xgboost"
"6","tsfresh",731,0.951449275362319,1,"CinCECGTorso","xgboost"
"7","quantiles",101,0.510144927536232,1,"CinCECGTorso","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.710869565217391,1,"CinCECGTorso","xgboost"
"9","catch22",22,0.87463768115942,2,"CinCECGTorso","xgboost"
"10","feasts",37,0.96231884057971,2,"CinCECGTorso","xgboost"
"11","tsfeatures",59,0.964492753623188,2,"CinCECGTorso","xgboost"
"12","TSFEL",144,0.828260869565217,2,"CinCECGTorso","xgboost"
"13","Kats",35,0.965942028985507,2,"CinCECGTorso","xgboost"
"14","tsfresh",730,0.988405797101449,2,"CinCECGTorso","xgboost"
"15","quantiles",101,0.448550724637681,2,"CinCECGTorso","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.672463768115942,2,"CinCECGTorso","xgboost"
"17","catch22",22,0.768115942028985,3,"CinCECGTorso","xgboost"
"18","feasts",37,0.885507246376812,3,"CinCECGTorso","xgboost"
"19","tsfeatures",59,0.881159420289855,3,"CinCECGTorso","xgboost"
"20","TSFEL",144,0.917391304347826,3,"CinCECGTorso","xgboost"
"21","Kats",35,0.917391304347826,3,"CinCECGTorso","xgboost"
"22","tsfresh",733,0.919565217391304,3,"CinCECGTorso","xgboost"
"23","quantiles",101,0.485507246376812,3,"CinCECGTorso","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.690579710144928,3,"CinCECGTorso","xgboost"
"25","catch22",22,0.755072463768116,4,"CinCECGTorso","xgboost"
"26","feasts",37,0.895652173913044,4,"CinCECGTorso","xgboost"
"27","tsfeatures",59,0.91304347826087,4,"CinCECGTorso","xgboost"
"28","TSFEL",144,0.891304347826087,4,"CinCECGTorso","xgboost"
"29","Kats",35,0.876811594202899,4,"CinCECGTorso","xgboost"
"30","tsfresh",730,0.847826086956522,4,"CinCECGTorso","xgboost"
"31","quantiles",101,0.465217391304348,4,"CinCECGTorso","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.756521739130435,4,"CinCECGTorso","xgboost"
"33","catch22",22,0.823913043478261,5,"CinCECGTorso","xgboost"
"34","feasts",37,0.945652173913043,5,"CinCECGTorso","xgboost"
"35","tsfeatures",59,0.958695652173913,5,"CinCECGTorso","xgboost"
"36","TSFEL",144,0.895652173913044,5,"CinCECGTorso","xgboost"
"37","Kats",35,0.939130434782609,5,"CinCECGTorso","xgboost"
"38","tsfresh",731,0.918840579710145,5,"CinCECGTorso","xgboost"
"39","quantiles",101,0.523913043478261,5,"CinCECGTorso","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.720289855072464,5,"CinCECGTorso","xgboost"
"41","catch22",22,0.830434782608696,6,"CinCECGTorso","xgboost"
"42","feasts",37,0.926086956521739,6,"CinCECGTorso","xgboost"
