"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.744,1,"Computers","xgboost"
"2","feasts",39,0.668,1,"Computers","xgboost"
"3","tsfeatures",59,0.724,1,"Computers","xgboost"
"4","TSFEL",145,0.792,1,"Computers","xgboost"
"5","Kats",36,0.72,1,"Computers","xgboost"
"6","tsfresh",742,0.792,1,"Computers","xgboost"
"7","quantiles",101,0.748,1,"Computers","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.68,1,"Computers","xgboost"
"9","catch22",22,0.832,2,"Computers","xgboost"
"10","feasts",39,0.78,2,"Computers","xgboost"
"11","tsfeatures",59,0.836,2,"Computers","xgboost"
"12","TSFEL",145,0.816,2,"Computers","xgboost"
"13","Kats",36,0.816,2,"Computers","xgboost"
"14","tsfresh",741,0.848,2,"Computers","xgboost"
"15","quantiles",101,0.764,2,"Computers","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.7,2,"Computers","xgboost"
"17","catch22",22,0.772,3,"Computers","xgboost"
"18","feasts",39,0.764,3,"Computers","xgboost"
"19","tsfeatures",59,0.808,3,"Computers","xgboost"
"20","TSFEL",145,0.82,3,"Computers","xgboost"
"21","Kats",36,0.792,3,"Computers","xgboost"
"22","tsfresh",746,0.796,3,"Computers","xgboost"
"23","quantiles",101,0.768,3,"Computers","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.712,3,"Computers","xgboost"
"25","catch22",22,0.756,4,"Computers","xgboost"
"26","feasts",39,0.744,4,"Computers","xgboost"
"27","tsfeatures",59,0.768,4,"Computers","xgboost"
"28","TSFEL",145,0.808,4,"Computers","xgboost"
"29","Kats",36,0.772,4,"Computers","xgboost"
"30","tsfresh",741,0.816,4,"Computers","xgboost"
"31","quantiles",101,0.784,4,"Computers","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.72,4,"Computers","xgboost"
"33","catch22",22,0.756,5,"Computers","xgboost"
"34","feasts",39,0.764,5,"Computers","xgboost"
"35","tsfeatures",59,0.816,5,"Computers","xgboost"
"36","TSFEL",145,0.784,5,"Computers","xgboost"
"37","Kats",36,0.824,5,"Computers","xgboost"
"38","tsfresh",741,0.836,5,"Computers","xgboost"
"39","quantiles",101,0.76,5,"Computers","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.656,5,"Computers","xgboost"
"41","catch22",22,0.776,6,"Computers","xgboost"
"42","feasts",39,0.808,6,"Computers","xgboost"
"43","tsfeatures",59,0.812,6,"Computers","xgboost"
"44","TSFEL",145,0.848,6,"Computers","xgboost"
"45","Kats",36,0.832,6,"Computers","xgboost"
"46","tsfresh",746,0.836,6,"Computers","xgboost"
"47","quantiles",101,0.816,6,"Computers","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.72,6,"Computers","xgboost"
"49","catch22",22,0.772,7,"Computers","xgboost"
"50","feasts",39,0.788,7,"Computers","xgboost"
"51","tsfeatures",59,0.796,7,"Computers","xgboost"
"52","TSFEL",145,0.844,7,"Computers","xgboost"
