"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.926666666666667,1,"GunPoint","xgboost"
"2","feasts",36,0.92,1,"GunPoint","xgboost"
"3","tsfeatures",59,0.946666666666667,1,"GunPoint","xgboost"
"4","TSFEL",141,0.94,1,"GunPoint","xgboost"
"5","Kats",35,0.9,1,"GunPoint","xgboost"
"6","tsfresh",637,0.926666666666667,1,"GunPoint","xgboost"
"7","quantiles",101,0.893333333333333,1,"GunPoint","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",253,0.873333333333333,1,"GunPoint","xgboost"
"9","catch22",21,0.96,2,"GunPoint","xgboost"
"10","feasts",36,0.953333333333333,2,"GunPoint","xgboost"
"11","tsfeatures",59,0.98,2,"GunPoint","xgboost"
"12","TSFEL",141,0.96,2,"GunPoint","xgboost"
"13","Kats",35,0.92,2,"GunPoint","xgboost"
"14","tsfresh",637,0.973333333333333,2,"GunPoint","xgboost"
"15","quantiles",101,0.833333333333333,2,"GunPoint","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",253,0.873333333333333,2,"GunPoint","xgboost"
"17","catch22",22,0.913333333333333,3,"GunPoint","xgboost"
"18","feasts",35,0.88,3,"GunPoint","xgboost"
"19","tsfeatures",59,0.886666666666667,3,"GunPoint","xgboost"
"20","TSFEL",142,0.953333333333333,3,"GunPoint","xgboost"
"21","Kats",35,0.873333333333333,3,"GunPoint","xgboost"
"22","tsfresh",639,0.933333333333333,3,"GunPoint","xgboost"
"23","quantiles",101,0.853333333333333,3,"GunPoint","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",253,0.826666666666667,3,"GunPoint","xgboost"
"25","catch22",22,0.926666666666667,4,"GunPoint","xgboost"
"26","feasts",36,0.8,4,"GunPoint","xgboost"
"27","tsfeatures",59,0.92,4,"GunPoint","xgboost"
"28","TSFEL",141,0.906666666666667,4,"GunPoint","xgboost"
"29","Kats",35,0.826666666666667,4,"GunPoint","xgboost"
"30","tsfresh",637,0.946666666666667,4,"GunPoint","xgboost"
"31","quantiles",101,0.873333333333333,4,"GunPoint","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",253,0.84,4,"GunPoint","xgboost"
"33","catch22",22,0.913333333333333,5,"GunPoint","xgboost"
"34","feasts",35,0.84,5,"GunPoint","xgboost"
"35","tsfeatures",59,0.866666666666667,5,"GunPoint","xgboost"
"36","TSFEL",142,0.953333333333333,5,"GunPoint","xgboost"
"37","Kats",35,0.9,5,"GunPoint","xgboost"
"38","tsfresh",639,0.933333333333333,5,"GunPoint","xgboost"
"39","quantiles",101,0.88,5,"GunPoint","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",253,0.826666666666667,5,"GunPoint","xgboost"
"41","catch22",22,0.933333333333333,6,"GunPoint","xgboost"
"42","feasts",36,0.866666666666667,6,"GunPoint","xgboost"
"43","tsfeatures",59,0.94,6,"GunPoint","xgboost"
"44","TSFEL",142,0.946666666666667,6,"GunPoint","xgboost"
"45","Kats",35,0.893333333333333,6,"GunPoint","xgboost"
"46","tsfresh",641,0.966666666666667,6,"GunPoint","xgboost"
"47","quantiles",101,0.833333333333333,6,"GunPoint","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",253,0.92,6,"GunPoint","xgboost"
"49","catch22",21,0.96,7,"GunPoint","xgboost"
"50","feasts",35,0.933333333333333,7,"GunPoint","xgboost"
"51","tsfeatures",59,0.953333333333333,7,"GunPoint","xgboost"
"52","TSFEL",141,0.953333333333333,7,"GunPoint","xgboost"
"53","Kats",35,0.94,7,"GunPoint","xgboost"
"54","tsfresh",636,0.96,7,"GunPoint","xgboost"
"55","quantiles",101,0.913333333333333,7,"GunPoint","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",253,0.893333333333333,7,"GunPoint","xgboost"
"57","catch22",22,0.886666666666667,8,"GunPoint","xgboost"
"58","feasts",35,0.92,8,"GunPoint","xgboost"
"59","tsfeatures",59,0.86,8,"GunPoint","xgboost"
"60","TSFEL",142,0.966666666666667,8,"GunPoint","xgboost"
"61","Kats",35,0.846666666666667,8,"GunPoint","xgboost"
"62","tsfresh",639,0.953333333333333,8,"GunPoint","xgboost"
"63","quantiles",101,0.853333333333333,8,"GunPoint","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",253,0.913333333333333,8,"GunPoint","xgboost"
"65","catch22",22,0.933333333333333,9,"GunPoint","xgboost"
"66","feasts",35,0.853333333333333,9,"GunPoint","xgboost"
"67","tsfeatures",59,0.913333333333333,9,"GunPoint","xgboost"
"68","TSFEL",142,0.933333333333333,9,"GunPoint","xgboost"
"69","Kats",35,0.86,9,"GunPoint","xgboost"
"70","tsfresh",640,0.96,9,"GunPoint","xgboost"
"71","quantiles",101,0.786666666666667,9,"GunPoint","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",253,0.786666666666667,9,"GunPoint","xgboost"
"73","catch22",21,0.933333333333333,10,"GunPoint","xgboost"
"74","feasts",35,0.946666666666667,10,"GunPoint","xgboost"
"75","tsfeatures",59,0.946666666666667,10,"GunPoint","xgboost"
"76","TSFEL",142,0.926666666666667,10,"GunPoint","xgboost"
"77","Kats",35,0.933333333333333,10,"GunPoint","xgboost"
"78","tsfresh",641,0.96,10,"GunPoint","xgboost"
"79","quantiles",101,0.873333333333333,10,"GunPoint","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",253,0.913333333333333,10,"GunPoint","xgboost"
"81","catch22",22,0.846666666666667,11,"GunPoint","xgboost"
"82","feasts",36,0.793333333333333,11,"GunPoint","xgboost"
"83","tsfeatures",59,0.84,11,"GunPoint","xgboost"
"84","TSFEL",142,0.853333333333333,11,"GunPoint","xgboost"
"85","Kats",35,0.806666666666667,11,"GunPoint","xgboost"
"86","tsfresh",641,0.873333333333333,11,"GunPoint","xgboost"
"87","quantiles",101,0.76,11,"GunPoint","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",253,0.786666666666667,11,"GunPoint","xgboost"
"89","catch22",22,0.873333333333333,12,"GunPoint","xgboost"
"90","feasts",36,0.82,12,"GunPoint","xgboost"
"91","tsfeatures",59,0.886666666666667,12,"GunPoint","xgboost"
"92","TSFEL",142,0.946666666666667,12,"GunPoint","xgboost"
