"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",19,0.76,1,"Fish","xgboost"
"2","feasts",35,0.725714285714286,1,"Fish","xgboost"
"3","tsfeatures",59,0.8,1,"Fish","xgboost"
"4","TSFEL",142,0.765714285714286,1,"Fish","xgboost"
"5","Kats",35,0.714285714285714,1,"Fish","xgboost"
"6","tsfresh",721,0.902857142857143,1,"Fish","xgboost"
"7","quantiles",101,0.754285714285714,1,"Fish","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.805714285714286,1,"Fish","xgboost"
"9","catch22",19,0.788571428571429,2,"Fish","xgboost"
"10","feasts",35,0.731428571428571,2,"Fish","xgboost"
"11","tsfeatures",59,0.805714285714286,2,"Fish","xgboost"
"12","TSFEL",142,0.742857142857143,2,"Fish","xgboost"
"13","Kats",35,0.737142857142857,2,"Fish","xgboost"
"14","tsfresh",721,0.84,2,"Fish","xgboost"
"15","quantiles",101,0.777142857142857,2,"Fish","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.794285714285714,2,"Fish","xgboost"
"17","catch22",19,0.782857142857143,3,"Fish","xgboost"
"18","feasts",35,0.76,3,"Fish","xgboost"
"19","tsfeatures",59,0.8,3,"Fish","xgboost"
"20","TSFEL",142,0.771428571428571,3,"Fish","xgboost"
"21","Kats",35,0.737142857142857,3,"Fish","xgboost"
"22","tsfresh",721,0.88,3,"Fish","xgboost"
"23","quantiles",101,0.777142857142857,3,"Fish","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.834285714285714,3,"Fish","xgboost"
"25","catch22",22,0.754285714285714,4,"Fish","xgboost"
"26","feasts",37,0.674285714285714,4,"Fish","xgboost"
"27","tsfeatures",59,0.782857142857143,4,"Fish","xgboost"
"28","TSFEL",142,0.828571428571429,4,"Fish","xgboost"
"29","Kats",35,0.742857142857143,4,"Fish","xgboost"
"30","tsfresh",731,0.868571428571429,4,"Fish","xgboost"
"31","quantiles",101,0.702857142857143,4,"Fish","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.788571428571429,4,"Fish","xgboost"
"33","catch22",22,0.771428571428571,5,"Fish","xgboost"
"34","feasts",37,0.748571428571429,5,"Fish","xgboost"
