"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.912562814070352,1,"Symbols","xgboost"
"2","feasts",37,0.812060301507538,1,"Symbols","xgboost"
"3","tsfeatures",59,0.864321608040201,1,"Symbols","xgboost"
"4","TSFEL",144,0.879396984924623,1,"Symbols","xgboost"
"5","Kats",36,0.899497487437186,1,"Symbols","xgboost"
"6","tsfresh",725,0.874371859296482,1,"Symbols","xgboost"
"7","quantiles",101,0.537688442211055,1,"Symbols","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.67035175879397,1,"Symbols","xgboost"
"9","catch22",22,0.900502512562814,2,"Symbols","xgboost"
"10","feasts",37,0.819095477386935,2,"Symbols","xgboost"
"11","tsfeatures",59,0.864321608040201,2,"Symbols","xgboost"
"12","TSFEL",144,0.934673366834171,2,"Symbols","xgboost"
"13","Kats",36,0.885427135678392,2,"Symbols","xgboost"
"14","tsfresh",725,0.934673366834171,2,"Symbols","xgboost"
"15","quantiles",101,0.590954773869347,2,"Symbols","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.802010050251256,2,"Symbols","xgboost"
"17","catch22",22,0.871356783919598,3,"Symbols","xgboost"
"18","feasts",37,0.896482412060302,3,"Symbols","xgboost"
"19","tsfeatures",59,0.917587939698493,3,"Symbols","xgboost"
"20","TSFEL",144,0.844221105527638,3,"Symbols","xgboost"
"21","Kats",36,0.884422110552764,3,"Symbols","xgboost"
"22","tsfresh",725,0.866331658291457,3,"Symbols","xgboost"
"23","quantiles",101,0.617085427135678,3,"Symbols","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.725628140703518,3,"Symbols","xgboost"
"25","catch22",22,0.895477386934673,4,"Symbols","xgboost"
"26","feasts",37,0.746733668341709,4,"Symbols","xgboost"
"27","tsfeatures",59,0.856281407035176,4,"Symbols","xgboost"
"28","TSFEL",144,0.890452261306533,4,"Symbols","xgboost"
"29","Kats",36,0.823115577889447,4,"Symbols","xgboost"
"30","tsfresh",726,0.894472361809045,4,"Symbols","xgboost"
