"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.763313609467456,1,"FaceAll","xgboost"
"2","feasts",37,0.769230769230769,1,"FaceAll","xgboost"
"3","tsfeatures",59,0.766863905325444,1,"FaceAll","xgboost"
"4","TSFEL",144,0.824260355029586,1,"FaceAll","xgboost"
"5","Kats",35,0.80887573964497,1,"FaceAll","xgboost"
"6","tsfresh",591,0.828994082840237,1,"FaceAll","xgboost"
"7","quantiles",101,0.516568047337278,1,"FaceAll","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",233,0.818934911242604,1,"FaceAll","xgboost"
"9","catch22",22,0.797041420118343,2,"FaceAll","xgboost"
"10","feasts",37,0.799408284023669,2,"FaceAll","xgboost"
"11","tsfeatures",59,0.851479289940828,2,"FaceAll","xgboost"
"12","TSFEL",144,0.875147928994083,2,"FaceAll","xgboost"
"13","Kats",36,0.815384615384615,2,"FaceAll","xgboost"
"14","tsfresh",596,0.922485207100592,2,"FaceAll","xgboost"
"15","quantiles",101,0.627218934911243,2,"FaceAll","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",233,0.878698224852071,2,"FaceAll","xgboost"
"17","catch22",22,0.8,3,"FaceAll","xgboost"
"18","feasts",38,0.800591715976331,3,"FaceAll","xgboost"
"19","tsfeatures",59,0.859763313609467,3,"FaceAll","xgboost"
"20","TSFEL",144,0.892307692307692,3,"FaceAll","xgboost"
"21","Kats",35,0.82189349112426,3,"FaceAll","xgboost"
"22","tsfresh",596,0.926627218934911,3,"FaceAll","xgboost"
"23","quantiles",101,0.648520710059172,3,"FaceAll","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",233,0.878698224852071,3,"FaceAll","xgboost"
"25","catch22",22,0.801775147928994,4,"FaceAll","xgboost"
"26","feasts",37,0.813609467455621,4,"FaceAll","xgboost"
"27","tsfeatures",59,0.861538461538462,4,"FaceAll","xgboost"
"28","TSFEL",144,0.890532544378698,4,"FaceAll","xgboost"
"29","Kats",35,0.826627218934911,4,"FaceAll","xgboost"
"30","tsfresh",595,0.931360946745562,4,"FaceAll","xgboost"
"31","quantiles",101,0.65207100591716,4,"FaceAll","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",233,0.881656804733728,4,"FaceAll","xgboost"
"33","catch22",22,0.792307692307692,5,"FaceAll","xgboost"
"34","feasts",38,0.810059171597633,5,"FaceAll","xgboost"
"35","tsfeatures",59,0.846745562130177,5,"FaceAll","xgboost"
"36","TSFEL",144,0.888757396449704,5,"FaceAll","xgboost"
"37","Kats",35,0.814792899408284,5,"FaceAll","xgboost"
"38","tsfresh",596,0.927218934911243,5,"FaceAll","xgboost"
"39","quantiles",101,0.628994082840237,5,"FaceAll","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",233,0.863905325443787,5,"FaceAll","xgboost"
"41","catch22",22,0.788757396449704,6,"FaceAll","xgboost"
"42","feasts",38,0.802366863905325,6,"FaceAll","xgboost"
"43","tsfeatures",59,0.842603550295858,6,"FaceAll","xgboost"
"44","TSFEL",144,0.890532544378698,6,"FaceAll","xgboost"
"45","Kats",36,0.818934911242604,6,"FaceAll","xgboost"
"46","tsfresh",598,0.936686390532544,6,"FaceAll","xgboost"
"47","quantiles",101,0.628402366863905,6,"FaceAll","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",233,0.859171597633136,6,"FaceAll","xgboost"
"49","catch22",22,0.80414201183432,7,"FaceAll","xgboost"
"50","feasts",38,0.817751479289941,7,"FaceAll","xgboost"
"51","tsfeatures",59,0.840828402366864,7,"FaceAll","xgboost"
"52","TSFEL",144,0.874556213017751,7,"FaceAll","xgboost"
"53","Kats",36,0.829585798816568,7,"FaceAll","xgboost"
"54","tsfresh",596,0.924852071005917,7,"FaceAll","xgboost"
"55","quantiles",101,0.631952662721894,7,"FaceAll","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",233,0.86094674556213,7,"FaceAll","xgboost"
"57","catch22",22,0.795266272189349,8,"FaceAll","xgboost"
"58","feasts",38,0.796449704142012,8,"FaceAll","xgboost"
"59","tsfeatures",59,0.847337278106509,8,"FaceAll","xgboost"
"60","TSFEL",144,0.888165680473373,8,"FaceAll","xgboost"
"61","Kats",35,0.827218934911243,8,"FaceAll","xgboost"
"62","tsfresh",595,0.927218934911243,8,"FaceAll","xgboost"
"63","quantiles",101,0.640828402366864,8,"FaceAll","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",233,0.885207100591716,8,"FaceAll","xgboost"
"65","catch22",22,0.806508875739645,9,"FaceAll","xgboost"
"66","feasts",38,0.809467455621302,9,"FaceAll","xgboost"
"67","tsfeatures",59,0.866863905325444,9,"FaceAll","xgboost"
"68","TSFEL",144,0.895266272189349,9,"FaceAll","xgboost"
"69","Kats",35,0.844378698224852,9,"FaceAll","xgboost"
"70","tsfresh",596,0.93905325443787,9,"FaceAll","xgboost"
"71","quantiles",101,0.643786982248521,9,"FaceAll","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",233,0.875739644970414,9,"FaceAll","xgboost"
"73","catch22",22,0.798816568047337,10,"FaceAll","xgboost"
"74","feasts",38,0.814792899408284,10,"FaceAll","xgboost"
"75","tsfeatures",59,0.856213017751479,10,"FaceAll","xgboost"
"76","TSFEL",144,0.879289940828402,10,"FaceAll","xgboost"
"77","Kats",36,0.828402366863905,10,"FaceAll","xgboost"
"78","tsfresh",595,0.928402366863905,10,"FaceAll","xgboost"
"79","quantiles",101,0.642011834319527,10,"FaceAll","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",233,0.850887573964497,10,"FaceAll","xgboost"
"81","catch22",22,0.785207100591716,11,"FaceAll","xgboost"
"82","feasts",38,0.798816568047337,11,"FaceAll","xgboost"
"83","tsfeatures",59,0.853846153846154,11,"FaceAll","xgboost"
"84","TSFEL",144,0.881656804733728,11,"FaceAll","xgboost"
"85","Kats",35,0.820710059171598,11,"FaceAll","xgboost"
"86","tsfresh",598,0.913609467455621,11,"FaceAll","xgboost"
"87","quantiles",101,0.631952662721894,11,"FaceAll","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",233,0.875147928994083,11,"FaceAll","xgboost"
"89","catch22",22,0.80414201183432,12,"FaceAll","xgboost"
"90","feasts",38,0.82189349112426,12,"FaceAll","xgboost"
"91","tsfeatures",59,0.850295857988166,12,"FaceAll","xgboost"
"92","TSFEL",144,0.885207100591716,12,"FaceAll","xgboost"
"93","Kats",35,0.835502958579882,12,"FaceAll","xgboost"
"94","tsfresh",596,0.920710059171598,12,"FaceAll","xgboost"
"95","quantiles",101,0.643786982248521,12,"FaceAll","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",233,0.875739644970414,12,"FaceAll","xgboost"
"97","catch22",22,0.782248520710059,13,"FaceAll","xgboost"
"98","feasts",38,0.815384615384615,13,"FaceAll","xgboost"
"99","tsfeatures",59,0.843195266272189,13,"FaceAll","xgboost"
"100","TSFEL",144,0.884615384615385,13,"FaceAll","xgboost"
"101","Kats",35,0.816568047337278,13,"FaceAll","xgboost"
"102","tsfresh",596,0.930769230769231,13,"FaceAll","xgboost"
"103","quantiles",101,0.636094674556213,13,"FaceAll","xgboost"
"104","FFT (Mag^2 + Angle) + quantiles",233,0.878698224852071,13,"FaceAll","xgboost"
"105","catch22",22,0.8,14,"FaceAll","xgboost"
"106","feasts",38,0.785798816568047,14,"FaceAll","xgboost"
"107","tsfeatures",59,0.842011834319527,14,"FaceAll","xgboost"
"108","TSFEL",144,0.877514792899408,14,"FaceAll","xgboost"
"109","Kats",35,0.827810650887574,14,"FaceAll","xgboost"
"110","tsfresh",596,0.923668639053254,14,"FaceAll","xgboost"
"111","quantiles",101,0.63491124260355,14,"FaceAll","xgboost"
"112","FFT (Mag^2 + Angle) + quantiles",233,0.876923076923077,14,"FaceAll","xgboost"
"113","catch22",22,0.797041420118343,15,"FaceAll","xgboost"
"114","feasts",38,0.793491124260355,15,"FaceAll","xgboost"
"115","tsfeatures",59,0.850887573964497,15,"FaceAll","xgboost"
"116","TSFEL",144,0.884615384615385,15,"FaceAll","xgboost"
"117","Kats",35,0.821301775147929,15,"FaceAll","xgboost"
"118","tsfresh",596,0.923668639053254,15,"FaceAll","xgboost"
"119","quantiles",101,0.646745562130178,15,"FaceAll","xgboost"
"120","FFT (Mag^2 + Angle) + quantiles",233,0.866863905325444,15,"FaceAll","xgboost"
"121","catch22",22,0.803550295857988,16,"FaceAll","xgboost"
"122","feasts",38,0.830177514792899,16,"FaceAll","xgboost"
"123","tsfeatures",59,0.848520710059172,16,"FaceAll","xgboost"
"124","TSFEL",144,0.900591715976331,16,"FaceAll","xgboost"
"125","Kats",35,0.831360946745562,16,"FaceAll","xgboost"
"126","tsfresh",596,0.928994082840237,16,"FaceAll","xgboost"
"127","quantiles",101,0.638461538461538,16,"FaceAll","xgboost"
"128","FFT (Mag^2 + Angle) + quantiles",233,0.876923076923077,16,"FaceAll","xgboost"
"129","catch22",22,0.800591715976331,17,"FaceAll","xgboost"
"130","feasts",38,0.827218934911243,17,"FaceAll","xgboost"
"131","tsfeatures",59,0.866272189349112,17,"FaceAll","xgboost"
"132","TSFEL",144,0.890532544378698,17,"FaceAll","xgboost"
"133","Kats",35,0.839644970414201,17,"FaceAll","xgboost"
"134","tsfresh",598,0.931952662721893,17,"FaceAll","xgboost"
"135","quantiles",101,0.646153846153846,17,"FaceAll","xgboost"
"136","FFT (Mag^2 + Angle) + quantiles",233,0.871597633136095,17,"FaceAll","xgboost"
"137","catch22",22,0.785207100591716,18,"FaceAll","xgboost"
"138","feasts",38,0.805917159763314,18,"FaceAll","xgboost"
"139","tsfeatures",59,0.846153846153846,18,"FaceAll","xgboost"
"140","TSFEL",144,0.888757396449704,18,"FaceAll","xgboost"
"141","Kats",35,0.825443786982249,18,"FaceAll","xgboost"
"142","tsfresh",596,0.927218934911243,18,"FaceAll","xgboost"
"143","quantiles",101,0.650295857988166,18,"FaceAll","xgboost"
"144","FFT (Mag^2 + Angle) + quantiles",233,0.876923076923077,18,"FaceAll","xgboost"
"145","catch22",22,0.811242603550296,19,"FaceAll","xgboost"
"146","feasts",38,0.823668639053254,19,"FaceAll","xgboost"
"147","tsfeatures",59,0.860355029585799,19,"FaceAll","xgboost"
"148","TSFEL",144,0.901183431952663,19,"FaceAll","xgboost"
"149","Kats",35,0.854437869822485,19,"FaceAll","xgboost"
"150","tsfresh",595,0.930769230769231,19,"FaceAll","xgboost"
"151","quantiles",101,0.660355029585799,19,"FaceAll","xgboost"
"152","FFT (Mag^2 + Angle) + quantiles",233,0.900591715976331,19,"FaceAll","xgboost"
"153","catch22",22,0.79585798816568,20,"FaceAll","xgboost"
"154","feasts",38,0.798816568047337,20,"FaceAll","xgboost"
"155","tsfeatures",59,0.840828402366864,20,"FaceAll","xgboost"
"156","TSFEL",144,0.891715976331361,20,"FaceAll","xgboost"
"157","Kats",36,0.80887573964497,20,"FaceAll","xgboost"
"158","tsfresh",595,0.922485207100592,20,"FaceAll","xgboost"
"159","quantiles",101,0.626627218934911,20,"FaceAll","xgboost"
"160","FFT (Mag^2 + Angle) + quantiles",233,0.879881656804734,20,"FaceAll","xgboost"
"161","catch22",22,0.786390532544379,21,"FaceAll","xgboost"
"162","feasts",38,0.808284023668639,21,"FaceAll","xgboost"
"163","tsfeatures",59,0.851479289940828,21,"FaceAll","xgboost"
"164","TSFEL",144,0.888757396449704,21,"FaceAll","xgboost"
"165","Kats",36,0.823668639053254,21,"FaceAll","xgboost"
"166","tsfresh",596,0.927810650887574,21,"FaceAll","xgboost"
"167","quantiles",101,0.621301775147929,21,"FaceAll","xgboost"
"168","FFT (Mag^2 + Angle) + quantiles",233,0.871005917159763,21,"FaceAll","xgboost"
"169","catch22",22,0.822485207100592,22,"FaceAll","xgboost"
"170","feasts",37,0.810650887573965,22,"FaceAll","xgboost"
"171","tsfeatures",59,0.860355029585799,22,"FaceAll","xgboost"
"172","TSFEL",144,0.90414201183432,22,"FaceAll","xgboost"
"173","Kats",35,0.838461538461538,22,"FaceAll","xgboost"
