"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.900166389351082,1,"SonyAIBORobotSurface1","xgboost"
"2","feasts",37,0.89018302828619,1,"SonyAIBORobotSurface1","xgboost"
"3","tsfeatures",59,0.895174708818636,1,"SonyAIBORobotSurface1","xgboost"
"4","TSFEL",142,0.868552412645591,1,"SonyAIBORobotSurface1","xgboost"
"5","Kats",36,0.901830282861897,1,"SonyAIBORobotSurface1","xgboost"
"6","tsfresh",465,0.885191347753744,1,"SonyAIBORobotSurface1","xgboost"
"7","quantiles",101,0.682196339434276,1,"SonyAIBORobotSurface1","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",173,0.628951747088186,1,"SonyAIBORobotSurface1","xgboost"
"9","catch22",22,0.876871880199667,2,"SonyAIBORobotSurface1","xgboost"
"10","feasts",37,0.885191347753744,2,"SonyAIBORobotSurface1","xgboost"
"11","tsfeatures",59,0.873544093178037,2,"SonyAIBORobotSurface1","xgboost"
"12","TSFEL",143,0.86522462562396,2,"SonyAIBORobotSurface1","xgboost"
"13","Kats",35,0.876871880199667,2,"SonyAIBORobotSurface1","xgboost"
"14","tsfresh",466,0.848585690515807,2,"SonyAIBORobotSurface1","xgboost"
"15","quantiles",101,0.559068219633943,2,"SonyAIBORobotSurface1","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",173,0.635607321131448,2,"SonyAIBORobotSurface1","xgboost"
"17","catch22",22,0.895174708818636,3,"SonyAIBORobotSurface1","xgboost"
"18","feasts",37,0.89351081530782,3,"SonyAIBORobotSurface1","xgboost"
"19","tsfeatures",59,0.925124792013311,3,"SonyAIBORobotSurface1","xgboost"
"20","TSFEL",143,0.773710482529118,3,"SonyAIBORobotSurface1","xgboost"
"21","Kats",35,0.89351081530782,3,"SonyAIBORobotSurface1","xgboost"
"22","tsfresh",465,0.760399334442596,3,"SonyAIBORobotSurface1","xgboost"
"23","quantiles",101,0.763727121464226,3,"SonyAIBORobotSurface1","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",173,0.788685524126456,3,"SonyAIBORobotSurface1","xgboost"
"25","catch22",22,0.75540765391015,4,"SonyAIBORobotSurface1","xgboost"
"26","feasts",37,0.931780366056572,4,"SonyAIBORobotSurface1","xgboost"
"27","tsfeatures",59,0.92179700499168,4,"SonyAIBORobotSurface1","xgboost"
"28","TSFEL",143,0.612312811980033,4,"SonyAIBORobotSurface1","xgboost"
"29","Kats",35,0.675540765391015,4,"SonyAIBORobotSurface1","xgboost"
"30","tsfresh",464,0.750415973377704,4,"SonyAIBORobotSurface1","xgboost"
"31","quantiles",101,0.708818635607321,4,"SonyAIBORobotSurface1","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",173,0.720465890183028,4,"SonyAIBORobotSurface1","xgboost"
"33","catch22",22,0.910149750415973,5,"SonyAIBORobotSurface1","xgboost"
"34","feasts",37,0.910149750415973,5,"SonyAIBORobotSurface1","xgboost"
"35","tsfeatures",59,0.941763727121464,5,"SonyAIBORobotSurface1","xgboost"
"36","TSFEL",143,0.933444259567388,5,"SonyAIBORobotSurface1","xgboost"
"37","Kats",35,0.901830282861897,5,"SonyAIBORobotSurface1","xgboost"
"38","tsfresh",464,0.915141430948419,5,"SonyAIBORobotSurface1","xgboost"
"39","quantiles",101,0.805324459234609,5,"SonyAIBORobotSurface1","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",173,0.816971713810316,5,"SonyAIBORobotSurface1","xgboost"
"41","catch22",22,0.820299500831947,6,"SonyAIBORobotSurface1","xgboost"
"42","feasts",37,0.89351081530782,6,"SonyAIBORobotSurface1","xgboost"
"43","tsfeatures",59,0.89018302828619,6,"SonyAIBORobotSurface1","xgboost"
"44","TSFEL",143,0.883527454242928,6,"SonyAIBORobotSurface1","xgboost"
"45","Kats",35,0.810316139767055,6,"SonyAIBORobotSurface1","xgboost"
"46","tsfresh",464,0.881863560732113,6,"SonyAIBORobotSurface1","xgboost"
"47","quantiles",101,0.767054908485857,6,"SonyAIBORobotSurface1","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",173,0.775374376039933,6,"SonyAIBORobotSurface1","xgboost"
"49","catch22",22,0.885191347753744,7,"SonyAIBORobotSurface1","xgboost"
"50","feasts",36,0.920133111480865,7,"SonyAIBORobotSurface1","xgboost"
"51","tsfeatures",59,0.923460898502496,7,"SonyAIBORobotSurface1","xgboost"
"52","TSFEL",143,0.908485856905158,7,"SonyAIBORobotSurface1","xgboost"
"53","Kats",35,0.915141430948419,7,"SonyAIBORobotSurface1","xgboost"
"54","tsfresh",465,0.89351081530782,7,"SonyAIBORobotSurface1","xgboost"
"55","quantiles",101,0.838602329450915,7,"SonyAIBORobotSurface1","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",173,0.866888519134775,7,"SonyAIBORobotSurface1","xgboost"
"57","catch22",22,0.841930116472546,8,"SonyAIBORobotSurface1","xgboost"
"58","feasts",36,0.870216306156406,8,"SonyAIBORobotSurface1","xgboost"
"59","tsfeatures",59,0.856905158069884,8,"SonyAIBORobotSurface1","xgboost"
"60","TSFEL",143,0.785357737104825,8,"SonyAIBORobotSurface1","xgboost"
"61","Kats",36,0.67720465890183,8,"SonyAIBORobotSurface1","xgboost"
"62","tsfresh",465,0.790349417637271,8,"SonyAIBORobotSurface1","xgboost"
"63","quantiles",101,0.752079866888519,8,"SonyAIBORobotSurface1","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",173,0.760399334442596,8,"SonyAIBORobotSurface1","xgboost"
"65","catch22",22,0.888519134775374,9,"SonyAIBORobotSurface1","xgboost"
"66","feasts",37,0.863560732113145,9,"SonyAIBORobotSurface1","xgboost"
"67","tsfeatures",59,0.873544093178037,9,"SonyAIBORobotSurface1","xgboost"
