"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.0240384615384615,1,"PigCVP","xgboost"
"2","feasts",37,0.0288461538461538,1,"PigCVP","xgboost"
"3","tsfeatures",59,0.0288461538461538,1,"PigCVP","xgboost"
"4","TSFEL",144,0.0240384615384615,1,"PigCVP","xgboost"
"5","Kats",36,0.0288461538461538,1,"PigCVP","xgboost"
"6","tsfresh",737,0.0288461538461538,1,"PigCVP","xgboost"
"7","quantiles",101,0.0288461538461538,1,"PigCVP","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.0240384615384615,1,"PigCVP","xgboost"
"9","catch22",22,0.0336538461538462,2,"PigCVP","xgboost"
"10","feasts",37,0.0240384615384615,2,"PigCVP","xgboost"
"11","tsfeatures",59,0.0240384615384615,2,"PigCVP","xgboost"
"12","TSFEL",144,0.0288461538461538,2,"PigCVP","xgboost"
"13","Kats",36,0.0336538461538462,2,"PigCVP","xgboost"
"14","tsfresh",738,0.0192307692307692,2,"PigCVP","xgboost"
"15","quantiles",101,0.0240384615384615,2,"PigCVP","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.0240384615384615,2,"PigCVP","xgboost"
"17","catch22",22,0.0288461538461538,3,"PigCVP","xgboost"
"18","feasts",37,0.0240384615384615,3,"PigCVP","xgboost"
"19","tsfeatures",59,0.0192307692307692,3,"PigCVP","xgboost"
"20","TSFEL",144,0.0240384615384615,3,"PigCVP","xgboost"
"21","Kats",36,0.0144230769230769,3,"PigCVP","xgboost"
"22","tsfresh",738,0.0288461538461538,3,"PigCVP","xgboost"
"23","quantiles",101,0.0192307692307692,3,"PigCVP","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.0288461538461538,3,"PigCVP","xgboost"
"25","catch22",22,0.0384615384615385,4,"PigCVP","xgboost"
"26","feasts",37,0.0384615384615385,4,"PigCVP","xgboost"
"27","tsfeatures",59,0.0384615384615385,4,"PigCVP","xgboost"
"28","TSFEL",144,0.0288461538461538,4,"PigCVP","xgboost"
"29","Kats",36,0.0384615384615385,4,"PigCVP","xgboost"
"30","tsfresh",737,0.0288461538461538,4,"PigCVP","xgboost"
"31","quantiles",101,0.0336538461538462,4,"PigCVP","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.0288461538461538,4,"PigCVP","xgboost"
