"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.996268656716418,1,"Wafer","xgboost"
"2","feasts",38,0.987832576249189,1,"Wafer","xgboost"
"3","tsfeatures",59,0.993348475016223,1,"Wafer","xgboost"
"4","TSFEL",146,0.998377676833225,1,"Wafer","xgboost"
"5","Kats",36,1,1,"Wafer","xgboost"
"6","tsfresh",652,0.99935107073329,1,"Wafer","xgboost"
"7","quantiles",101,0.979234263465282,1,"Wafer","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",255,0.990752757949384,1,"Wafer","xgboost"
"9","catch22",22,0.995619727449708,2,"Wafer","xgboost"
"10","feasts",38,0.990752757949384,2,"Wafer","xgboost"
"11","tsfeatures",59,0.993997404282933,2,"Wafer","xgboost"
"12","TSFEL",146,0.998864373783258,2,"Wafer","xgboost"
"13","Kats",36,1,2,"Wafer","xgboost"
"14","tsfresh",652,1,2,"Wafer","xgboost"
"15","quantiles",101,0.978585334198572,2,"Wafer","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",255,0.993348475016223,2,"Wafer","xgboost"
"17","catch22",22,0.997242050616483,3,"Wafer","xgboost"
"18","feasts",38,0.991888384166126,3,"Wafer","xgboost"
"19","tsfeatures",59,0.995295262816353,3,"Wafer","xgboost"
"20","TSFEL",146,0.999188838416613,3,"Wafer","xgboost"
"21","Kats",36,0.99870214146658,3,"Wafer","xgboost"
"22","tsfresh",652,1,3,"Wafer","xgboost"
"23","quantiles",101,0.982803374432187,3,"Wafer","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",255,0.993835171966256,3,"Wafer","xgboost"
"25","catch22",22,0.99610642439974,4,"Wafer","xgboost"
"26","feasts",38,0.989941596365996,4,"Wafer","xgboost"
"27","tsfeatures",59,0.991726151849448,4,"Wafer","xgboost"
"28","TSFEL",146,0.999188838416613,4,"Wafer","xgboost"
"29","Kats",36,1,4,"Wafer","xgboost"
"30","tsfresh",652,1,4,"Wafer","xgboost"
"31","quantiles",101,0.978585334198572,4,"Wafer","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",255,0.988968202465931,4,"Wafer","xgboost"
