"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.915051546391753,1,"MixedShapesRegularTrain","xgboost"
"2","feasts",36,0.90680412371134,1,"MixedShapesRegularTrain","xgboost"
"3","tsfeatures",59,0.938969072164948,1,"MixedShapesRegularTrain","xgboost"
"4","TSFEL",144,0.942268041237113,1,"MixedShapesRegularTrain","xgboost"
"5","Kats",36,0.917525773195876,1,"MixedShapesRegularTrain","xgboost"
"6","tsfresh",734,0.955463917525773,1,"MixedShapesRegularTrain","xgboost"
"7","quantiles",101,0.70639175257732,1,"MixedShapesRegularTrain","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.923298969072165,1,"MixedShapesRegularTrain","xgboost"
"9","catch22",22,0.915876288659794,2,"MixedShapesRegularTrain","xgboost"
"10","feasts",37,0.901443298969072,2,"MixedShapesRegularTrain","xgboost"
"11","tsfeatures",59,0.941855670103093,2,"MixedShapesRegularTrain","xgboost"
"12","TSFEL",144,0.927835051546392,2,"MixedShapesRegularTrain","xgboost"
"13","Kats",36,0.928247422680412,2,"MixedShapesRegularTrain","xgboost"
"14","tsfresh",734,0.951752577319588,2,"MixedShapesRegularTrain","xgboost"
"15","quantiles",101,0.70680412371134,2,"MixedShapesRegularTrain","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.920412371134021,2,"MixedShapesRegularTrain","xgboost"
"17","catch22",22,0.924123711340206,3,"MixedShapesRegularTrain","xgboost"
"18","feasts",37,0.92701030927835,3,"MixedShapesRegularTrain","xgboost"
"19","tsfeatures",59,0.948041237113402,3,"MixedShapesRegularTrain","xgboost"
"20","TSFEL",144,0.945567010309278,3,"MixedShapesRegularTrain","xgboost"
"21","Kats",36,0.934020618556701,3,"MixedShapesRegularTrain","xgboost"
"22","tsfresh",734,0.955051546391753,3,"MixedShapesRegularTrain","xgboost"
"23","quantiles",101,0.698144329896907,3,"MixedShapesRegularTrain","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.924948453608247,3,"MixedShapesRegularTrain","xgboost"
"25","catch22",21,0.911340206185567,4,"MixedShapesRegularTrain","xgboost"
"26","feasts",35,0.905567010309278,4,"MixedShapesRegularTrain","xgboost"
"27","tsfeatures",59,0.932783505154639,4,"MixedShapesRegularTrain","xgboost"
"28","TSFEL",144,0.932371134020619,4,"MixedShapesRegularTrain","xgboost"
"29","Kats",36,0.927422680412371,4,"MixedShapesRegularTrain","xgboost"
"30","tsfresh",733,0.950927835051546,4,"MixedShapesRegularTrain","xgboost"
"31","quantiles",101,0.716701030927835,4,"MixedShapesRegularTrain","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.92,4,"MixedShapesRegularTrain","xgboost"
"33","catch22",21,0.915463917525773,5,"MixedShapesRegularTrain","xgboost"
"34","feasts",35,0.914639175257732,5,"MixedShapesRegularTrain","xgboost"
"35","tsfeatures",59,0.948453608247423,5,"MixedShapesRegularTrain","xgboost"
"36","TSFEL",144,0.939381443298969,5,"MixedShapesRegularTrain","xgboost"
"37","Kats",36,0.929072164948454,5,"MixedShapesRegularTrain","xgboost"
"38","tsfresh",734,0.954226804123711,5,"MixedShapesRegularTrain","xgboost"
"39","quantiles",101,0.713814432989691,5,"MixedShapesRegularTrain","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.920824742268041,5,"MixedShapesRegularTrain","xgboost"
"41","catch22",21,0.921237113402062,6,"MixedShapesRegularTrain","xgboost"
"42","feasts",36,0.913814432989691,6,"MixedShapesRegularTrain","xgboost"
"43","tsfeatures",59,0.948453608247423,6,"MixedShapesRegularTrain","xgboost"
"44","TSFEL",144,0.936082474226804,6,"MixedShapesRegularTrain","xgboost"
"45","Kats",36,0.930721649484536,6,"MixedShapesRegularTrain","xgboost"
"46","tsfresh",733,0.943092783505155,6,"MixedShapesRegularTrain","xgboost"
"47","quantiles",101,0.71298969072165,6,"MixedShapesRegularTrain","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.924536082474227,6,"MixedShapesRegularTrain","xgboost"
"49","catch22",21,0.917525773195876,7,"MixedShapesRegularTrain","xgboost"
"50","feasts",36,0.917938144329897,7,"MixedShapesRegularTrain","xgboost"
"51","tsfeatures",59,0.93979381443299,7,"MixedShapesRegularTrain","xgboost"
"52","TSFEL",144,0.932371134020619,7,"MixedShapesRegularTrain","xgboost"
"53","Kats",36,0.927422680412371,7,"MixedShapesRegularTrain","xgboost"
"54","tsfresh",735,0.94639175257732,7,"MixedShapesRegularTrain","xgboost"
"55","quantiles",101,0.710103092783505,7,"MixedShapesRegularTrain","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.923298969072165,7,"MixedShapesRegularTrain","xgboost"
"57","catch22",21,0.922061855670103,8,"MixedShapesRegularTrain","xgboost"
"58","feasts",36,0.923711340206186,8,"MixedShapesRegularTrain","xgboost"
"59","tsfeatures",59,0.948041237113402,8,"MixedShapesRegularTrain","xgboost"
"60","TSFEL",144,0.941030927835052,8,"MixedShapesRegularTrain","xgboost"
"61","Kats",36,0.929484536082474,8,"MixedShapesRegularTrain","xgboost"
"62","tsfresh",735,0.960824742268041,8,"MixedShapesRegularTrain","xgboost"
"63","quantiles",101,0.726185567010309,8,"MixedShapesRegularTrain","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.921237113402062,8,"MixedShapesRegularTrain","xgboost"
"65","catch22",21,0.907628865979381,9,"MixedShapesRegularTrain","xgboost"
"66","feasts",37,0.903505154639175,9,"MixedShapesRegularTrain","xgboost"
"67","tsfeatures",59,0.932371134020619,9,"MixedShapesRegularTrain","xgboost"
"68","TSFEL",144,0.930721649484536,9,"MixedShapesRegularTrain","xgboost"
"69","Kats",36,0.921237113402062,9,"MixedShapesRegularTrain","xgboost"
"70","tsfresh",733,0.947216494845361,9,"MixedShapesRegularTrain","xgboost"
"71","quantiles",101,0.717938144329897,9,"MixedShapesRegularTrain","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.914226804123711,9,"MixedShapesRegularTrain","xgboost"
"73","catch22",21,0.921237113402062,10,"MixedShapesRegularTrain","xgboost"
"74","feasts",36,0.922061855670103,10,"MixedShapesRegularTrain","xgboost"
"75","tsfeatures",59,0.948041237113402,10,"MixedShapesRegularTrain","xgboost"
"76","TSFEL",144,0.943505154639175,10,"MixedShapesRegularTrain","xgboost"
"77","Kats",36,0.932371134020619,10,"MixedShapesRegularTrain","xgboost"
"78","tsfresh",734,0.958350515463917,10,"MixedShapesRegularTrain","xgboost"
"79","quantiles",101,0.68701030927835,10,"MixedShapesRegularTrain","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.922886597938144,10,"MixedShapesRegularTrain","xgboost"
"81","catch22",22,0.915876288659794,11,"MixedShapesRegularTrain","xgboost"
"82","feasts",36,0.918762886597938,11,"MixedShapesRegularTrain","xgboost"
"83","tsfeatures",59,0.934845360824742,11,"MixedShapesRegularTrain","xgboost"
"84","TSFEL",144,0.934432989690722,11,"MixedShapesRegularTrain","xgboost"
"85","Kats",36,0.929072164948454,11,"MixedShapesRegularTrain","xgboost"
"86","tsfresh",734,0.951752577319588,11,"MixedShapesRegularTrain","xgboost"
"87","quantiles",101,0.720412371134021,11,"MixedShapesRegularTrain","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.915876288659794,11,"MixedShapesRegularTrain","xgboost"
"89","catch22",22,0.921649484536082,12,"MixedShapesRegularTrain","xgboost"
"90","feasts",35,0.92,12,"MixedShapesRegularTrain","xgboost"
"91","tsfeatures",59,0.936082474226804,12,"MixedShapesRegularTrain","xgboost"
"92","TSFEL",144,0.938144329896907,12,"MixedShapesRegularTrain","xgboost"
"93","Kats",36,0.927835051546392,12,"MixedShapesRegularTrain","xgboost"
"94","tsfresh",733,0.961237113402062,12,"MixedShapesRegularTrain","xgboost"
"95","quantiles",101,0.717113402061856,12,"MixedShapesRegularTrain","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",301,0.92,12,"MixedShapesRegularTrain","xgboost"
"97","catch22",21,0.919175257731959,13,"MixedShapesRegularTrain","xgboost"
"98","feasts",36,0.91298969072165,13,"MixedShapesRegularTrain","xgboost"
"99","tsfeatures",59,0.938144329896907,13,"MixedShapesRegularTrain","xgboost"
"100","TSFEL",144,0.934845360824742,13,"MixedShapesRegularTrain","xgboost"
"101","Kats",36,0.929072164948454,13,"MixedShapesRegularTrain","xgboost"
"102","tsfresh",733,0.951752577319588,13,"MixedShapesRegularTrain","xgboost"
"103","quantiles",101,0.729072164948454,13,"MixedShapesRegularTrain","xgboost"
"104","FFT (Mag^2 + Angle) + quantiles",301,0.92701030927835,13,"MixedShapesRegularTrain","xgboost"
"105","catch22",22,0.923298969072165,14,"MixedShapesRegularTrain","xgboost"
"106","feasts",37,0.909690721649485,14,"MixedShapesRegularTrain","xgboost"
"107","tsfeatures",59,0.942680412371134,14,"MixedShapesRegularTrain","xgboost"
"108","TSFEL",144,0.939381443298969,14,"MixedShapesRegularTrain","xgboost"
"109","Kats",36,0.92659793814433,14,"MixedShapesRegularTrain","xgboost"
"110","tsfresh",734,0.948453608247423,14,"MixedShapesRegularTrain","xgboost"
"111","quantiles",101,0.721649484536082,14,"MixedShapesRegularTrain","xgboost"
"112","FFT (Mag^2 + Angle) + quantiles",301,0.92659793814433,14,"MixedShapesRegularTrain","xgboost"
"113","catch22",21,0.918762886597938,15,"MixedShapesRegularTrain","xgboost"
"114","feasts",37,0.915876288659794,15,"MixedShapesRegularTrain","xgboost"
"115","tsfeatures",59,0.936907216494845,15,"MixedShapesRegularTrain","xgboost"
"116","TSFEL",144,0.934845360824742,15,"MixedShapesRegularTrain","xgboost"
"117","Kats",36,0.927835051546392,15,"MixedShapesRegularTrain","xgboost"
"118","tsfresh",734,0.957525773195876,15,"MixedShapesRegularTrain","xgboost"
"119","quantiles",101,0.71298969072165,15,"MixedShapesRegularTrain","xgboost"
"120","FFT (Mag^2 + Angle) + quantiles",301,0.921649484536082,15,"MixedShapesRegularTrain","xgboost"
"121","catch22",22,0.920824742268041,16,"MixedShapesRegularTrain","xgboost"
"122","feasts",37,0.913814432989691,16,"MixedShapesRegularTrain","xgboost"
"123","tsfeatures",59,0.940618556701031,16,"MixedShapesRegularTrain","xgboost"
"124","TSFEL",144,0.93360824742268,16,"MixedShapesRegularTrain","xgboost"
"125","Kats",36,0.934432989690722,16,"MixedShapesRegularTrain","xgboost"
"126","tsfresh",734,0.947216494845361,16,"MixedShapesRegularTrain","xgboost"
"127","quantiles",101,0.716288659793814,16,"MixedShapesRegularTrain","xgboost"
"128","FFT (Mag^2 + Angle) + quantiles",301,0.924123711340206,16,"MixedShapesRegularTrain","xgboost"
"129","catch22",22,0.929484536082474,17,"MixedShapesRegularTrain","xgboost"
"130","feasts",37,0.919175257731959,17,"MixedShapesRegularTrain","xgboost"
"131","tsfeatures",59,0.947628865979381,17,"MixedShapesRegularTrain","xgboost"
"132","TSFEL",144,0.93360824742268,17,"MixedShapesRegularTrain","xgboost"
"133","Kats",36,0.931134020618557,17,"MixedShapesRegularTrain","xgboost"
"134","tsfresh",734,0.956701030927835,17,"MixedShapesRegularTrain","xgboost"
"135","quantiles",101,0.716288659793814,17,"MixedShapesRegularTrain","xgboost"
"136","FFT (Mag^2 + Angle) + quantiles",301,0.931134020618557,17,"MixedShapesRegularTrain","xgboost"
"137","catch22",22,0.92,18,"MixedShapesRegularTrain","xgboost"
"138","feasts",36,0.919175257731959,18,"MixedShapesRegularTrain","xgboost"
"139","tsfeatures",59,0.943917525773196,18,"MixedShapesRegularTrain","xgboost"
"140","TSFEL",144,0.939381443298969,18,"MixedShapesRegularTrain","xgboost"
"141","Kats",36,0.925360824742268,18,"MixedShapesRegularTrain","xgboost"
"142","tsfresh",734,0.958762886597938,18,"MixedShapesRegularTrain","xgboost"
"143","quantiles",101,0.735670103092783,18,"MixedShapesRegularTrain","xgboost"
"144","FFT (Mag^2 + Angle) + quantiles",301,0.917525773195876,18,"MixedShapesRegularTrain","xgboost"
"145","catch22",22,0.920412371134021,19,"MixedShapesRegularTrain","xgboost"
"146","feasts",37,0.909278350515464,19,"MixedShapesRegularTrain","xgboost"
"147","tsfeatures",59,0.936082474226804,19,"MixedShapesRegularTrain","xgboost"
"148","TSFEL",144,0.934020618556701,19,"MixedShapesRegularTrain","xgboost"
"149","Kats",36,0.936082474226804,19,"MixedShapesRegularTrain","xgboost"
"150","tsfresh",735,0.948041237113402,19,"MixedShapesRegularTrain","xgboost"
"151","quantiles",101,0.718762886597938,19,"MixedShapesRegularTrain","xgboost"
"152","FFT (Mag^2 + Angle) + quantiles",301,0.924536082474227,19,"MixedShapesRegularTrain","xgboost"
"153","catch22",21,0.911752577319588,20,"MixedShapesRegularTrain","xgboost"
"154","feasts",36,0.896907216494845,20,"MixedShapesRegularTrain","xgboost"
"155","tsfeatures",59,0.922061855670103,20,"MixedShapesRegularTrain","xgboost"
"156","TSFEL",144,0.930721649484536,20,"MixedShapesRegularTrain","xgboost"
"157","Kats",36,0.90020618556701,20,"MixedShapesRegularTrain","xgboost"
"158","tsfresh",733,0.941030927835052,20,"MixedShapesRegularTrain","xgboost"
"159","quantiles",101,0.729896907216495,20,"MixedShapesRegularTrain","xgboost"
"160","FFT (Mag^2 + Angle) + quantiles",301,0.917938144329897,20,"MixedShapesRegularTrain","xgboost"
