"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.721951219512195,1,"ProximalPhalanxTW","xgboost"
"2","feasts",34,0.790243902439024,1,"ProximalPhalanxTW","xgboost"
"3","tsfeatures",59,0.770731707317073,1,"ProximalPhalanxTW","xgboost"
"4","TSFEL",141,0.785365853658537,1,"ProximalPhalanxTW","xgboost"
"5","Kats",36,0.741463414634146,1,"ProximalPhalanxTW","xgboost"
"6","tsfresh",479,0.8,1,"ProximalPhalanxTW","xgboost"
"7","quantiles",101,0.775609756097561,1,"ProximalPhalanxTW","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.804878048780488,1,"ProximalPhalanxTW","xgboost"
"9","catch22",22,0.770731707317073,2,"ProximalPhalanxTW","xgboost"
"10","feasts",34,0.795121951219512,2,"ProximalPhalanxTW","xgboost"
"11","tsfeatures",59,0.795121951219512,2,"ProximalPhalanxTW","xgboost"
"12","TSFEL",141,0.804878048780488,2,"ProximalPhalanxTW","xgboost"
"13","Kats",36,0.751219512195122,2,"ProximalPhalanxTW","xgboost"
"14","tsfresh",478,0.829268292682927,2,"ProximalPhalanxTW","xgboost"
"15","quantiles",101,0.780487804878049,2,"ProximalPhalanxTW","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.795121951219512,2,"ProximalPhalanxTW","xgboost"
"17","catch22",22,0.795121951219512,3,"ProximalPhalanxTW","xgboost"
"18","feasts",34,0.785365853658537,3,"ProximalPhalanxTW","xgboost"
"19","tsfeatures",59,0.775609756097561,3,"ProximalPhalanxTW","xgboost"
"20","TSFEL",141,0.8,3,"ProximalPhalanxTW","xgboost"
"21","Kats",36,0.785365853658537,3,"ProximalPhalanxTW","xgboost"
"22","tsfresh",479,0.814634146341463,3,"ProximalPhalanxTW","xgboost"
"23","quantiles",101,0.795121951219512,3,"ProximalPhalanxTW","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.819512195121951,3,"ProximalPhalanxTW","xgboost"
"25","catch22",22,0.780487804878049,4,"ProximalPhalanxTW","xgboost"
"26","feasts",34,0.795121951219512,4,"ProximalPhalanxTW","xgboost"
"27","tsfeatures",59,0.785365853658537,4,"ProximalPhalanxTW","xgboost"
"28","TSFEL",141,0.824390243902439,4,"ProximalPhalanxTW","xgboost"
"29","Kats",36,0.790243902439024,4,"ProximalPhalanxTW","xgboost"
"30","tsfresh",478,0.785365853658537,4,"ProximalPhalanxTW","xgboost"
"31","quantiles",101,0.790243902439024,4,"ProximalPhalanxTW","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.804878048780488,4,"ProximalPhalanxTW","xgboost"
"33","catch22",22,0.780487804878049,5,"ProximalPhalanxTW","xgboost"
"34","feasts",34,0.795121951219512,5,"ProximalPhalanxTW","xgboost"
"35","tsfeatures",59,0.8,5,"ProximalPhalanxTW","xgboost"
"36","TSFEL",141,0.839024390243902,5,"ProximalPhalanxTW","xgboost"
"37","Kats",36,0.809756097560976,5,"ProximalPhalanxTW","xgboost"
"38","tsfresh",478,0.819512195121951,5,"ProximalPhalanxTW","xgboost"
"39","quantiles",101,0.780487804878049,5,"ProximalPhalanxTW","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",183,0.814634146341463,5,"ProximalPhalanxTW","xgboost"
"41","catch22",22,0.741463414634146,6,"ProximalPhalanxTW","xgboost"
"42","feasts",34,0.770731707317073,6,"ProximalPhalanxTW","xgboost"
"43","tsfeatures",59,0.751219512195122,6,"ProximalPhalanxTW","xgboost"
"44","TSFEL",141,0.795121951219512,6,"ProximalPhalanxTW","xgboost"
"45","Kats",36,0.736585365853659,6,"ProximalPhalanxTW","xgboost"
"46","tsfresh",479,0.8,6,"ProximalPhalanxTW","xgboost"
"47","quantiles",101,0.770731707317073,6,"ProximalPhalanxTW","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",183,0.795121951219512,6,"ProximalPhalanxTW","xgboost"
"49","catch22",22,0.809756097560976,7,"ProximalPhalanxTW","xgboost"
