"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.824390243902439,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"2","feasts",34,0.84390243902439,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"3","tsfeatures",59,0.824390243902439,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"4","TSFEL",141,0.853658536585366,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"5","Kats",36,0.84390243902439,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"6","tsfresh",479,0.853658536585366,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"7","quantiles",101,0.834146341463415,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.84390243902439,1,"ProximalPhalanxOutlineAgeGroup","xgboost"
"9","catch22",22,0.829268292682927,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"10","feasts",34,0.819512195121951,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"11","tsfeatures",59,0.848780487804878,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"12","TSFEL",141,0.824390243902439,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"13","Kats",36,0.814634146341463,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"14","tsfresh",479,0.848780487804878,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"15","quantiles",101,0.819512195121951,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.84390243902439,2,"ProximalPhalanxOutlineAgeGroup","xgboost"
"17","catch22",22,0.848780487804878,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"18","feasts",34,0.84390243902439,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"19","tsfeatures",59,0.848780487804878,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"20","TSFEL",141,0.84390243902439,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"21","Kats",36,0.848780487804878,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"22","tsfresh",478,0.839024390243902,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"23","quantiles",101,0.84390243902439,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.839024390243902,3,"ProximalPhalanxOutlineAgeGroup","xgboost"
"25","catch22",22,0.834146341463415,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"26","feasts",34,0.829268292682927,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"27","tsfeatures",59,0.824390243902439,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"28","TSFEL",141,0.84390243902439,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"29","Kats",36,0.839024390243902,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"30","tsfresh",479,0.848780487804878,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"31","quantiles",101,0.853658536585366,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.84390243902439,4,"ProximalPhalanxOutlineAgeGroup","xgboost"
"33","catch22",21,0.84390243902439,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"34","feasts",34,0.848780487804878,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"35","tsfeatures",59,0.863414634146341,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"36","TSFEL",141,0.829268292682927,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"37","Kats",36,0.858536585365854,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"38","tsfresh",478,0.853658536585366,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"39","quantiles",101,0.853658536585366,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",183,0.839024390243902,5,"ProximalPhalanxOutlineAgeGroup","xgboost"
"41","catch22",22,0.839024390243902,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"42","feasts",34,0.853658536585366,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"43","tsfeatures",59,0.839024390243902,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"44","TSFEL",141,0.858536585365854,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"45","Kats",36,0.853658536585366,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"46","tsfresh",479,0.868292682926829,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"47","quantiles",101,0.834146341463415,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",183,0.873170731707317,6,"ProximalPhalanxOutlineAgeGroup","xgboost"
"49","catch22",22,0.853658536585366,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"50","feasts",34,0.858536585365854,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"51","tsfeatures",59,0.878048780487805,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"52","TSFEL",141,0.853658536585366,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"53","Kats",36,0.878048780487805,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"54","tsfresh",479,0.873170731707317,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"55","quantiles",101,0.882926829268293,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",183,0.878048780487805,7,"ProximalPhalanxOutlineAgeGroup","xgboost"
"57","catch22",22,0.84390243902439,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"58","feasts",34,0.834146341463415,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"59","tsfeatures",59,0.824390243902439,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"60","TSFEL",141,0.834146341463415,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"61","Kats",36,0.824390243902439,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"62","tsfresh",478,0.839024390243902,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"63","quantiles",101,0.804878048780488,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",183,0.829268292682927,8,"ProximalPhalanxOutlineAgeGroup","xgboost"
"65","catch22",22,0.839024390243902,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"66","feasts",34,0.84390243902439,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"67","tsfeatures",59,0.853658536585366,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"68","TSFEL",141,0.873170731707317,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"69","Kats",36,0.863414634146341,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"70","tsfresh",479,0.834146341463415,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"71","quantiles",101,0.84390243902439,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",183,0.863414634146341,9,"ProximalPhalanxOutlineAgeGroup","xgboost"
"73","catch22",22,0.824390243902439,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"74","feasts",34,0.829268292682927,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"75","tsfeatures",59,0.834146341463415,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"76","TSFEL",141,0.834146341463415,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"77","Kats",36,0.834146341463415,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"78","tsfresh",478,0.834146341463415,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"79","quantiles",101,0.834146341463415,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",183,0.819512195121951,10,"ProximalPhalanxOutlineAgeGroup","xgboost"
"81","catch22",22,0.804878048780488,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"82","feasts",34,0.824390243902439,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"83","tsfeatures",59,0.804878048780488,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"84","TSFEL",141,0.809756097560976,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"85","Kats",36,0.814634146341463,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"86","tsfresh",479,0.84390243902439,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"87","quantiles",101,0.785365853658537,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",183,0.824390243902439,11,"ProximalPhalanxOutlineAgeGroup","xgboost"
"89","catch22",22,0.824390243902439,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"90","feasts",34,0.829268292682927,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"91","tsfeatures",59,0.853658536585366,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"92","TSFEL",141,0.824390243902439,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"93","Kats",36,0.814634146341463,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"94","tsfresh",478,0.824390243902439,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"95","quantiles",101,0.853658536585366,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",183,0.824390243902439,12,"ProximalPhalanxOutlineAgeGroup","xgboost"
"97","catch22",22,0.84390243902439,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"98","feasts",34,0.848780487804878,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"99","tsfeatures",59,0.878048780487805,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"100","TSFEL",141,0.858536585365854,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"101","Kats",36,0.873170731707317,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"102","tsfresh",478,0.853658536585366,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"103","quantiles",101,0.863414634146341,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"104","FFT (Mag^2 + Angle) + quantiles",183,0.878048780487805,13,"ProximalPhalanxOutlineAgeGroup","xgboost"
"105","catch22",22,0.814634146341463,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"106","feasts",34,0.848780487804878,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"107","tsfeatures",59,0.88780487804878,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"108","TSFEL",141,0.868292682926829,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"109","Kats",36,0.882926829268293,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"110","tsfresh",478,0.858536585365854,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"111","quantiles",101,0.84390243902439,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"112","FFT (Mag^2 + Angle) + quantiles",183,0.834146341463415,14,"ProximalPhalanxOutlineAgeGroup","xgboost"
"113","catch22",22,0.858536585365854,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"114","feasts",34,0.853658536585366,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"115","tsfeatures",59,0.84390243902439,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"116","TSFEL",141,0.853658536585366,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"117","Kats",36,0.853658536585366,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"118","tsfresh",479,0.882926829268293,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"119","quantiles",101,0.834146341463415,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"120","FFT (Mag^2 + Angle) + quantiles",183,0.868292682926829,15,"ProximalPhalanxOutlineAgeGroup","xgboost"
"121","catch22",22,0.819512195121951,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"122","feasts",34,0.829268292682927,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"123","tsfeatures",59,0.848780487804878,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"124","TSFEL",141,0.829268292682927,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"125","Kats",36,0.853658536585366,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"126","tsfresh",478,0.809756097560976,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"127","quantiles",101,0.858536585365854,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"128","FFT (Mag^2 + Angle) + quantiles",183,0.834146341463415,16,"ProximalPhalanxOutlineAgeGroup","xgboost"
"129","catch22",22,0.839024390243902,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"130","feasts",34,0.848780487804878,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"131","tsfeatures",59,0.848780487804878,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"132","TSFEL",141,0.878048780487805,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"133","Kats",36,0.848780487804878,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"134","tsfresh",479,0.858536585365854,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"135","quantiles",101,0.853658536585366,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"136","FFT (Mag^2 + Angle) + quantiles",183,0.858536585365854,17,"ProximalPhalanxOutlineAgeGroup","xgboost"
"137","catch22",22,0.839024390243902,18,"ProximalPhalanxOutlineAgeGroup","xgboost"
