"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.0192307692307692,1,"PigAirwayPressure","xgboost"
"2","feasts",39,0.0240384615384615,1,"PigAirwayPressure","xgboost"
"3","tsfeatures",59,0.0336538461538462,1,"PigAirwayPressure","xgboost"
"4","TSFEL",144,0.0336538461538462,1,"PigAirwayPressure","xgboost"
"5","Kats",36,0.0192307692307692,1,"PigAirwayPressure","xgboost"
"6","tsfresh",736,0.0288461538461538,1,"PigAirwayPressure","xgboost"
"7","quantiles",101,0.0336538461538462,1,"PigAirwayPressure","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.0384615384615385,1,"PigAirwayPressure","xgboost"
"9","catch22",22,0.0240384615384615,2,"PigAirwayPressure","xgboost"
"10","feasts",39,0.0384615384615385,2,"PigAirwayPressure","xgboost"
"11","tsfeatures",59,0.0336538461538462,2,"PigAirwayPressure","xgboost"
"12","TSFEL",144,0.0192307692307692,2,"PigAirwayPressure","xgboost"
"13","Kats",36,0.0384615384615385,2,"PigAirwayPressure","xgboost"
"14","tsfresh",732,0.0240384615384615,2,"PigAirwayPressure","xgboost"
"15","quantiles",101,0.0240384615384615,2,"PigAirwayPressure","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.0192307692307692,2,"PigAirwayPressure","xgboost"
"17","catch22",22,0.0192307692307692,3,"PigAirwayPressure","xgboost"
"18","feasts",39,0.0288461538461538,3,"PigAirwayPressure","xgboost"
"19","tsfeatures",59,0.0240384615384615,3,"PigAirwayPressure","xgboost"
"20","TSFEL",144,0.0144230769230769,3,"PigAirwayPressure","xgboost"
"21","Kats",36,0.00961538461538462,3,"PigAirwayPressure","xgboost"
"22","tsfresh",732,0.00480769230769231,3,"PigAirwayPressure","xgboost"
"23","quantiles",101,0.00961538461538462,3,"PigAirwayPressure","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.0192307692307692,3,"PigAirwayPressure","xgboost"
"25","catch22",22,0.0240384615384615,4,"PigAirwayPressure","xgboost"
"26","feasts",39,0.0288461538461538,4,"PigAirwayPressure","xgboost"
"27","tsfeatures",59,0.0288461538461538,4,"PigAirwayPressure","xgboost"
"28","TSFEL",144,0.0240384615384615,4,"PigAirwayPressure","xgboost"
"29","Kats",36,0.0288461538461538,4,"PigAirwayPressure","xgboost"
"30","tsfresh",732,0.0192307692307692,4,"PigAirwayPressure","xgboost"
"31","quantiles",101,0.0240384615384615,4,"PigAirwayPressure","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.0336538461538462,4,"PigAirwayPressure","xgboost"
"33","catch22",22,0.0336538461538462,5,"PigAirwayPressure","xgboost"
"34","feasts",39,0.0384615384615385,5,"PigAirwayPressure","xgboost"
