"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.6,1,"CricketZ","xgboost"
"2","feasts",39,0.569230769230769,1,"CricketZ","xgboost"
"3","tsfeatures",59,0.643589743589744,1,"CricketZ","xgboost"
"4","TSFEL",143,0.68974358974359,1,"CricketZ","xgboost"
"5","Kats",35,0.58974358974359,1,"CricketZ","xgboost"
"6","tsfresh",734,0.733333333333333,1,"CricketZ","xgboost"
"7","quantiles",101,0.530769230769231,1,"CricketZ","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.641025641025641,1,"CricketZ","xgboost"
"9","catch22",22,0.587179487179487,2,"CricketZ","xgboost"
"10","feasts",38,0.558974358974359,2,"CricketZ","xgboost"
"11","tsfeatures",59,0.638461538461538,2,"CricketZ","xgboost"
"12","TSFEL",143,0.67948717948718,2,"CricketZ","xgboost"
"13","Kats",35,0.587179487179487,2,"CricketZ","xgboost"
"14","tsfresh",734,0.684615384615385,2,"CricketZ","xgboost"
"15","quantiles",101,0.507692307692308,2,"CricketZ","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.625641025641026,2,"CricketZ","xgboost"
"17","catch22",22,0.61025641025641,3,"CricketZ","xgboost"
"18","feasts",39,0.548717948717949,3,"CricketZ","xgboost"
"19","tsfeatures",59,0.664102564102564,3,"CricketZ","xgboost"
"20","TSFEL",143,0.676923076923077,3,"CricketZ","xgboost"
"21","Kats",35,0.594871794871795,3,"CricketZ","xgboost"
"22","tsfresh",734,0.676923076923077,3,"CricketZ","xgboost"
"23","quantiles",101,0.530769230769231,3,"CricketZ","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.617948717948718,3,"CricketZ","xgboost"
"25","catch22",22,0.597435897435897,4,"CricketZ","xgboost"
"26","feasts",38,0.569230769230769,4,"CricketZ","xgboost"
"27","tsfeatures",59,0.62051282051282,4,"CricketZ","xgboost"
"28","TSFEL",143,0.666666666666667,4,"CricketZ","xgboost"
"29","Kats",35,0.57948717948718,4,"CricketZ","xgboost"
"30","tsfresh",734,0.684615384615385,4,"CricketZ","xgboost"
"31","quantiles",101,0.543589743589744,4,"CricketZ","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.617948717948718,4,"CricketZ","xgboost"
"33","catch22",22,0.615384615384615,5,"CricketZ","xgboost"
"34","feasts",38,0.594871794871795,5,"CricketZ","xgboost"
"35","tsfeatures",59,0.67948717948718,5,"CricketZ","xgboost"
"36","TSFEL",143,0.641025641025641,5,"CricketZ","xgboost"
"37","Kats",35,0.628205128205128,5,"CricketZ","xgboost"
"38","tsfresh",733,0.705128205128205,5,"CricketZ","xgboost"
"39","quantiles",101,0.525641025641026,5,"CricketZ","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.638461538461538,5,"CricketZ","xgboost"
"41","catch22",22,0.6,6,"CricketZ","xgboost"
"42","feasts",39,0.615384615384615,6,"CricketZ","xgboost"
"43","tsfeatures",59,0.653846153846154,6,"CricketZ","xgboost"
"44","TSFEL",143,0.67948717948718,6,"CricketZ","xgboost"
"45","Kats",35,0.592307692307692,6,"CricketZ","xgboost"
"46","tsfresh",734,0.694871794871795,6,"CricketZ","xgboost"
"47","quantiles",101,0.530769230769231,6,"CricketZ","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.664102564102564,6,"CricketZ","xgboost"
"49","catch22",22,0.58974358974359,7,"CricketZ","xgboost"
"50","feasts",38,0.571794871794872,7,"CricketZ","xgboost"
"51","tsfeatures",59,0.61025641025641,7,"CricketZ","xgboost"
"52","TSFEL",143,0.625641025641026,7,"CricketZ","xgboost"
"53","Kats",35,0.582051282051282,7,"CricketZ","xgboost"
"54","tsfresh",733,0.694871794871795,7,"CricketZ","xgboost"
"55","quantiles",101,0.538461538461538,7,"CricketZ","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.651282051282051,7,"CricketZ","xgboost"
"57","catch22",22,0.625641025641026,8,"CricketZ","xgboost"
"58","feasts",38,0.602564102564103,8,"CricketZ","xgboost"
"59","tsfeatures",59,0.669230769230769,8,"CricketZ","xgboost"
"60","TSFEL",143,0.71025641025641,8,"CricketZ","xgboost"
"61","Kats",35,0.605128205128205,8,"CricketZ","xgboost"
"62","tsfresh",734,0.723076923076923,8,"CricketZ","xgboost"
"63","quantiles",101,0.517948717948718,8,"CricketZ","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.617948717948718,8,"CricketZ","xgboost"
"65","catch22",22,0.607692307692308,9,"CricketZ","xgboost"
"66","feasts",39,0.587179487179487,9,"CricketZ","xgboost"
"67","tsfeatures",59,0.628205128205128,9,"CricketZ","xgboost"
"68","TSFEL",143,0.674358974358974,9,"CricketZ","xgboost"
"69","Kats",35,0.58974358974359,9,"CricketZ","xgboost"
"70","tsfresh",734,0.733333333333333,9,"CricketZ","xgboost"
"71","quantiles",101,0.538461538461538,9,"CricketZ","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.612820512820513,9,"CricketZ","xgboost"
"73","catch22",22,0.605128205128205,10,"CricketZ","xgboost"
"74","feasts",39,0.594871794871795,10,"CricketZ","xgboost"
"75","tsfeatures",59,0.648717948717949,10,"CricketZ","xgboost"
