"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.78,1,"ECG200","xgboost"
"2","feasts",39,0.83,1,"ECG200","xgboost"
"3","tsfeatures",59,0.83,1,"ECG200","xgboost"
"4","TSFEL",143,0.87,1,"ECG200","xgboost"
"5","Kats",36,0.83,1,"ECG200","xgboost"
"6","tsfresh",517,0.88,1,"ECG200","xgboost"
"7","quantiles",101,0.84,1,"ECG200","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",199,0.81,1,"ECG200","xgboost"
"9","catch22",22,0.8,2,"ECG200","xgboost"
"10","feasts",39,0.8,2,"ECG200","xgboost"
"11","tsfeatures",59,0.82,2,"ECG200","xgboost"
"12","TSFEL",143,0.81,2,"ECG200","xgboost"
"13","Kats",35,0.78,2,"ECG200","xgboost"
"14","tsfresh",523,0.85,2,"ECG200","xgboost"
"15","quantiles",101,0.74,2,"ECG200","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",199,0.79,2,"ECG200","xgboost"
"17","catch22",22,0.77,3,"ECG200","xgboost"
"18","feasts",39,0.83,3,"ECG200","xgboost"
"19","tsfeatures",59,0.83,3,"ECG200","xgboost"
"20","TSFEL",144,0.86,3,"ECG200","xgboost"
"21","Kats",36,0.78,3,"ECG200","xgboost"
"22","tsfresh",517,0.9,3,"ECG200","xgboost"
"23","quantiles",101,0.81,3,"ECG200","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",199,0.82,3,"ECG200","xgboost"
"25","catch22",22,0.8,4,"ECG200","xgboost"
"26","feasts",39,0.8,4,"ECG200","xgboost"
"27","tsfeatures",59,0.82,4,"ECG200","xgboost"
"28","TSFEL",144,0.78,4,"ECG200","xgboost"
"29","Kats",36,0.76,4,"ECG200","xgboost"
"30","tsfresh",519,0.82,4,"ECG200","xgboost"
"31","quantiles",101,0.79,4,"ECG200","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",199,0.79,4,"ECG200","xgboost"
"33","catch22",22,0.77,5,"ECG200","xgboost"
"34","feasts",39,0.75,5,"ECG200","xgboost"
"35","tsfeatures",59,0.8,5,"ECG200","xgboost"
"36","TSFEL",143,0.83,5,"ECG200","xgboost"
"37","Kats",36,0.76,5,"ECG200","xgboost"
"38","tsfresh",518,0.82,5,"ECG200","xgboost"
"39","quantiles",101,0.79,5,"ECG200","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",199,0.77,5,"ECG200","xgboost"
"41","catch22",22,0.83,6,"ECG200","xgboost"
"42","feasts",39,0.86,6,"ECG200","xgboost"
"43","tsfeatures",59,0.86,6,"ECG200","xgboost"
"44","TSFEL",143,0.89,6,"ECG200","xgboost"
"45","Kats",35,0.85,6,"ECG200","xgboost"
