"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.85,1,"BirdChicken","xgboost"
"2","feasts",36,0.8,1,"BirdChicken","xgboost"
"3","tsfeatures",59,0.8,1,"BirdChicken","xgboost"
"4","TSFEL",144,0.85,1,"BirdChicken","xgboost"
"5","Kats",36,0.9,1,"BirdChicken","xgboost"
"6","tsfresh",728,0.85,1,"BirdChicken","xgboost"
"7","quantiles",101,0.85,1,"BirdChicken","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.7,1,"BirdChicken","xgboost"
"9","catch22",22,0.7,2,"BirdChicken","xgboost"
"10","feasts",36,0.75,2,"BirdChicken","xgboost"
"11","tsfeatures",59,0.85,2,"BirdChicken","xgboost"
"12","TSFEL",144,0.85,2,"BirdChicken","xgboost"
"13","Kats",36,0.85,2,"BirdChicken","xgboost"
"14","tsfresh",727,0.85,2,"BirdChicken","xgboost"
"15","quantiles",101,0.75,2,"BirdChicken","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.8,2,"BirdChicken","xgboost"
"17","catch22",22,0.85,3,"BirdChicken","xgboost"
"18","feasts",36,0.85,3,"BirdChicken","xgboost"
"19","tsfeatures",59,0.8,3,"BirdChicken","xgboost"
"20","TSFEL",144,0.9,3,"BirdChicken","xgboost"
"21","Kats",36,0.85,3,"BirdChicken","xgboost"
"22","tsfresh",730,0.9,3,"BirdChicken","xgboost"
"23","quantiles",101,0.7,3,"BirdChicken","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.7,3,"BirdChicken","xgboost"
"25","catch22",22,0.85,4,"BirdChicken","xgboost"
"26","feasts",36,0.85,4,"BirdChicken","xgboost"
"27","tsfeatures",59,0.85,4,"BirdChicken","xgboost"
"28","TSFEL",144,1,4,"BirdChicken","xgboost"
"29","Kats",36,0.9,4,"BirdChicken","xgboost"
"30","tsfresh",729,0.95,4,"BirdChicken","xgboost"
"31","quantiles",101,0.8,4,"BirdChicken","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.75,4,"BirdChicken","xgboost"
"33","catch22",22,0.9,5,"BirdChicken","xgboost"
"34","feasts",36,0.9,5,"BirdChicken","xgboost"
"35","tsfeatures",59,0.9,5,"BirdChicken","xgboost"
"36","TSFEL",144,0.9,5,"BirdChicken","xgboost"
"37","Kats",36,1,5,"BirdChicken","xgboost"
"38","tsfresh",727,0.9,5,"BirdChicken","xgboost"
"39","quantiles",101,0.8,5,"BirdChicken","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.8,5,"BirdChicken","xgboost"
"41","catch22",22,0.9,6,"BirdChicken","xgboost"
"42","feasts",36,0.8,6,"BirdChicken","xgboost"
"43","tsfeatures",59,0.95,6,"BirdChicken","xgboost"
"44","TSFEL",144,0.95,6,"BirdChicken","xgboost"
"45","Kats",36,0.9,6,"BirdChicken","xgboost"
"46","tsfresh",728,0.95,6,"BirdChicken","xgboost"
"47","quantiles",101,0.75,6,"BirdChicken","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.75,6,"BirdChicken","xgboost"
"49","catch22",22,0.9,7,"BirdChicken","xgboost"
"50","feasts",36,0.75,7,"BirdChicken","xgboost"
"51","tsfeatures",59,0.95,7,"BirdChicken","xgboost"
"52","TSFEL",144,0.75,7,"BirdChicken","xgboost"
"53","Kats",36,0.85,7,"BirdChicken","xgboost"
"54","tsfresh",730,0.75,7,"BirdChicken","xgboost"
"55","quantiles",101,0.65,7,"BirdChicken","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.75,7,"BirdChicken","xgboost"
"57","catch22",22,0.8,8,"BirdChicken","xgboost"
"58","feasts",36,0.8,8,"BirdChicken","xgboost"
"59","tsfeatures",59,0.75,8,"BirdChicken","xgboost"
"60","TSFEL",144,0.85,8,"BirdChicken","xgboost"
"61","Kats",36,0.9,8,"BirdChicken","xgboost"
"62","tsfresh",727,0.85,8,"BirdChicken","xgboost"
"63","quantiles",101,0.85,8,"BirdChicken","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.7,8,"BirdChicken","xgboost"
"65","catch22",22,0.85,9,"BirdChicken","xgboost"
"66","feasts",36,0.8,9,"BirdChicken","xgboost"
"67","tsfeatures",59,0.9,9,"BirdChicken","xgboost"
"68","TSFEL",144,0.95,9,"BirdChicken","xgboost"
"69","Kats",36,0.95,9,"BirdChicken","xgboost"
"70","tsfresh",727,1,9,"BirdChicken","xgboost"
"71","quantiles",101,0.75,9,"BirdChicken","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.7,9,"BirdChicken","xgboost"
"73","catch22",22,0.75,10,"BirdChicken","xgboost"
"74","feasts",36,0.7,10,"BirdChicken","xgboost"
"75","tsfeatures",59,0.7,10,"BirdChicken","xgboost"
"76","TSFEL",144,0.9,10,"BirdChicken","xgboost"
"77","Kats",36,0.75,10,"BirdChicken","xgboost"
"78","tsfresh",728,0.9,10,"BirdChicken","xgboost"
"79","quantiles",101,0.75,10,"BirdChicken","xgboost"
