"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",19,0.372,1,"EthanolLevel","xgboost"
"2","feasts",33,0.262,1,"EthanolLevel","xgboost"
"3","tsfeatures",58,0.298,1,"EthanolLevel","xgboost"
"4","TSFEL",142,0.354,1,"EthanolLevel","xgboost"
"5","Kats",35,0.338,1,"EthanolLevel","xgboost"
"6","tsfresh",727,0.43,1,"EthanolLevel","xgboost"
"7","quantiles",101,0.472,1,"EthanolLevel","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.448,1,"EthanolLevel","xgboost"
"9","catch22",19,0.42,2,"EthanolLevel","xgboost"
"10","feasts",33,0.302,2,"EthanolLevel","xgboost"
"11","tsfeatures",58,0.37,2,"EthanolLevel","xgboost"
"12","TSFEL",142,0.448,2,"EthanolLevel","xgboost"
"13","Kats",35,0.398,2,"EthanolLevel","xgboost"
"14","tsfresh",727,0.584,2,"EthanolLevel","xgboost"
"15","quantiles",101,0.522,2,"EthanolLevel","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.538,2,"EthanolLevel","xgboost"
"17","catch22",19,0.408,3,"EthanolLevel","xgboost"
"18","feasts",33,0.35,3,"EthanolLevel","xgboost"
"19","tsfeatures",58,0.392,3,"EthanolLevel","xgboost"
"20","TSFEL",142,0.458,3,"EthanolLevel","xgboost"
"21","Kats",35,0.406,3,"EthanolLevel","xgboost"
"22","tsfresh",727,0.61,3,"EthanolLevel","xgboost"
"23","quantiles",101,0.53,3,"EthanolLevel","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.532,3,"EthanolLevel","xgboost"
"25","catch22",19,0.422,4,"EthanolLevel","xgboost"
"26","feasts",33,0.312,4,"EthanolLevel","xgboost"
"27","tsfeatures",58,0.404,4,"EthanolLevel","xgboost"
"28","TSFEL",142,0.436,4,"EthanolLevel","xgboost"
"29","Kats",35,0.398,4,"EthanolLevel","xgboost"
"30","tsfresh",728,0.556,4,"EthanolLevel","xgboost"
"31","quantiles",101,0.526,4,"EthanolLevel","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.506,4,"EthanolLevel","xgboost"
"33","catch22",19,0.392,5,"EthanolLevel","xgboost"
"34","feasts",33,0.292,5,"EthanolLevel","xgboost"
"35","tsfeatures",58,0.34,5,"EthanolLevel","xgboost"
"36","TSFEL",142,0.436,5,"EthanolLevel","xgboost"
"37","Kats",35,0.38,5,"EthanolLevel","xgboost"
"38","tsfresh",727,0.56,5,"EthanolLevel","xgboost"
"39","quantiles",101,0.528,5,"EthanolLevel","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.504,5,"EthanolLevel","xgboost"
"41","catch22",19,0.414,6,"EthanolLevel","xgboost"
"42","feasts",33,0.342,6,"EthanolLevel","xgboost"
"43","tsfeatures",58,0.396,6,"EthanolLevel","xgboost"
"44","TSFEL",142,0.442,6,"EthanolLevel","xgboost"
"45","Kats",35,0.372,6,"EthanolLevel","xgboost"
"46","tsfresh",728,0.56,6,"EthanolLevel","xgboost"
"47","quantiles",101,0.522,6,"EthanolLevel","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.49,6,"EthanolLevel","xgboost"
"49","catch22",19,0.382,7,"EthanolLevel","xgboost"
"50","feasts",33,0.308,7,"EthanolLevel","xgboost"
"51","tsfeatures",58,0.354,7,"EthanolLevel","xgboost"
"52","TSFEL",142,0.506,7,"EthanolLevel","xgboost"
"53","Kats",35,0.396,7,"EthanolLevel","xgboost"
"54","tsfresh",728,0.59,7,"EthanolLevel","xgboost"
"55","quantiles",101,0.51,7,"EthanolLevel","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.526,7,"EthanolLevel","xgboost"
"57","catch22",19,0.446,8,"EthanolLevel","xgboost"
"58","feasts",33,0.3,8,"EthanolLevel","xgboost"
"59","tsfeatures",58,0.372,8,"EthanolLevel","xgboost"
"60","TSFEL",142,0.466,8,"EthanolLevel","xgboost"
"61","Kats",35,0.396,8,"EthanolLevel","xgboost"
"62","tsfresh",728,0.606,8,"EthanolLevel","xgboost"
"63","quantiles",101,0.534,8,"EthanolLevel","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.52,8,"EthanolLevel","xgboost"
"65","catch22",19,0.378,9,"EthanolLevel","xgboost"
"66","feasts",33,0.3,9,"EthanolLevel","xgboost"
"67","tsfeatures",58,0.378,9,"EthanolLevel","xgboost"
"68","TSFEL",142,0.448,9,"EthanolLevel","xgboost"
"69","Kats",35,0.366,9,"EthanolLevel","xgboost"
"70","tsfresh",728,0.59,9,"EthanolLevel","xgboost"
"71","quantiles",101,0.484,9,"EthanolLevel","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.498,9,"EthanolLevel","xgboost"
"73","catch22",19,0.396,10,"EthanolLevel","xgboost"
"74","feasts",33,0.308,10,"EthanolLevel","xgboost"
"75","tsfeatures",58,0.352,10,"EthanolLevel","xgboost"
"76","TSFEL",142,0.454,10,"EthanolLevel","xgboost"
"77","Kats",35,0.378,10,"EthanolLevel","xgboost"
"78","tsfresh",727,0.542,10,"EthanolLevel","xgboost"
"79","quantiles",101,0.508,10,"EthanolLevel","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.502,10,"EthanolLevel","xgboost"
"81","catch22",19,0.398,11,"EthanolLevel","xgboost"
"82","feasts",33,0.34,11,"EthanolLevel","xgboost"
"83","tsfeatures",58,0.388,11,"EthanolLevel","xgboost"
"84","TSFEL",142,0.446,11,"EthanolLevel","xgboost"
"85","Kats",35,0.398,11,"EthanolLevel","xgboost"
"86","tsfresh",727,0.554,11,"EthanolLevel","xgboost"
"87","quantiles",101,0.57,11,"EthanolLevel","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.518,11,"EthanolLevel","xgboost"
"89","catch22",19,0.388,12,"EthanolLevel","xgboost"
"90","feasts",33,0.322,12,"EthanolLevel","xgboost"
