"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.803030303030303,1,"PhalangesOutlinesCorrect","xgboost"
"2","feasts",38,0.7995337995338,1,"PhalangesOutlinesCorrect","xgboost"
"3","tsfeatures",59,0.81002331002331,1,"PhalangesOutlinesCorrect","xgboost"
"4","TSFEL",142,0.814685314685315,1,"PhalangesOutlinesCorrect","xgboost"
"5","Kats",36,0.81002331002331,1,"PhalangesOutlinesCorrect","xgboost"
"6","tsfresh",486,0.833333333333333,1,"PhalangesOutlinesCorrect","xgboost"
"7","quantiles",101,0.768065268065268,1,"PhalangesOutlinesCorrect","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",183,0.831002331002331,1,"PhalangesOutlinesCorrect","xgboost"
"9","catch22",22,0.7995337995338,2,"PhalangesOutlinesCorrect","xgboost"
"10","feasts",38,0.81002331002331,2,"PhalangesOutlinesCorrect","xgboost"
"11","tsfeatures",59,0.825174825174825,2,"PhalangesOutlinesCorrect","xgboost"
"12","TSFEL",142,0.828671328671329,2,"PhalangesOutlinesCorrect","xgboost"
"13","Kats",36,0.811188811188811,2,"PhalangesOutlinesCorrect","xgboost"
"14","tsfresh",486,0.842657342657343,2,"PhalangesOutlinesCorrect","xgboost"
"15","quantiles",101,0.794871794871795,2,"PhalangesOutlinesCorrect","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",183,0.833333333333333,2,"PhalangesOutlinesCorrect","xgboost"
"17","catch22",22,0.804195804195804,3,"PhalangesOutlinesCorrect","xgboost"
"18","feasts",38,0.819347319347319,3,"PhalangesOutlinesCorrect","xgboost"
"19","tsfeatures",59,0.82983682983683,3,"PhalangesOutlinesCorrect","xgboost"
"20","TSFEL",142,0.82983682983683,3,"PhalangesOutlinesCorrect","xgboost"
"21","Kats",36,0.814685314685315,3,"PhalangesOutlinesCorrect","xgboost"
"22","tsfresh",486,0.842657342657343,3,"PhalangesOutlinesCorrect","xgboost"
"23","quantiles",101,0.798368298368298,3,"PhalangesOutlinesCorrect","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",183,0.851981351981352,3,"PhalangesOutlinesCorrect","xgboost"
"25","catch22",22,0.800699300699301,4,"PhalangesOutlinesCorrect","xgboost"
"26","feasts",37,0.789044289044289,4,"PhalangesOutlinesCorrect","xgboost"
"27","tsfeatures",59,0.819347319347319,4,"PhalangesOutlinesCorrect","xgboost"
"28","TSFEL",142,0.834498834498835,4,"PhalangesOutlinesCorrect","xgboost"
"29","Kats",36,0.82051282051282,4,"PhalangesOutlinesCorrect","xgboost"
"30","tsfresh",486,0.848484848484849,4,"PhalangesOutlinesCorrect","xgboost"
"31","quantiles",101,0.77972027972028,4,"PhalangesOutlinesCorrect","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",183,0.851981351981352,4,"PhalangesOutlinesCorrect","xgboost"
"33","catch22",22,0.804195804195804,5,"PhalangesOutlinesCorrect","xgboost"
"34","feasts",38,0.807692307692308,5,"PhalangesOutlinesCorrect","xgboost"
"35","tsfeatures",59,0.818181818181818,5,"PhalangesOutlinesCorrect","xgboost"
"36","TSFEL",142,0.839160839160839,5,"PhalangesOutlinesCorrect","xgboost"
"37","Kats",36,0.81002331002331,5,"PhalangesOutlinesCorrect","xgboost"
"38","tsfresh",486,0.84032634032634,5,"PhalangesOutlinesCorrect","xgboost"
"39","quantiles",101,0.794871794871795,5,"PhalangesOutlinesCorrect","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",183,0.843822843822844,5,"PhalangesOutlinesCorrect","xgboost"
"41","catch22",22,0.806526806526807,6,"PhalangesOutlinesCorrect","xgboost"
"42","feasts",37,0.803030303030303,6,"PhalangesOutlinesCorrect","xgboost"
"43","tsfeatures",59,0.821678321678322,6,"PhalangesOutlinesCorrect","xgboost"
"44","TSFEL",142,0.837995337995338,6,"PhalangesOutlinesCorrect","xgboost"
"45","Kats",36,0.824009324009324,6,"PhalangesOutlinesCorrect","xgboost"
"46","tsfresh",486,0.842657342657343,6,"PhalangesOutlinesCorrect","xgboost"
"47","quantiles",101,0.7995337995338,6,"PhalangesOutlinesCorrect","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",183,0.836829836829837,6,"PhalangesOutlinesCorrect","xgboost"
"49","catch22",22,0.806526806526807,7,"PhalangesOutlinesCorrect","xgboost"
"50","feasts",37,0.776223776223776,7,"PhalangesOutlinesCorrect","xgboost"
"51","tsfeatures",59,0.813519813519814,7,"PhalangesOutlinesCorrect","xgboost"
"52","TSFEL",142,0.835664335664336,7,"PhalangesOutlinesCorrect","xgboost"
"53","Kats",36,0.797202797202797,7,"PhalangesOutlinesCorrect","xgboost"
"54","tsfresh",486,0.847319347319347,7,"PhalangesOutlinesCorrect","xgboost"
"55","quantiles",101,0.796037296037296,7,"PhalangesOutlinesCorrect","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",183,0.846153846153846,7,"PhalangesOutlinesCorrect","xgboost"
"57","catch22",22,0.791375291375291,8,"PhalangesOutlinesCorrect","xgboost"
"58","feasts",38,0.791375291375291,8,"PhalangesOutlinesCorrect","xgboost"
"59","tsfeatures",59,0.82051282051282,8,"PhalangesOutlinesCorrect","xgboost"
"60","TSFEL",142,0.825174825174825,8,"PhalangesOutlinesCorrect","xgboost"
"61","Kats",36,0.806526806526807,8,"PhalangesOutlinesCorrect","xgboost"
"62","tsfresh",485,0.846153846153846,8,"PhalangesOutlinesCorrect","xgboost"
"63","quantiles",101,0.769230769230769,8,"PhalangesOutlinesCorrect","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",183,0.831002331002331,8,"PhalangesOutlinesCorrect","xgboost"
"65","catch22",22,0.813519813519814,9,"PhalangesOutlinesCorrect","xgboost"
"66","feasts",38,0.82051282051282,9,"PhalangesOutlinesCorrect","xgboost"
"67","tsfeatures",59,0.844988344988345,9,"PhalangesOutlinesCorrect","xgboost"
"68","TSFEL",142,0.843822843822844,9,"PhalangesOutlinesCorrect","xgboost"
"69","Kats",36,0.82051282051282,9,"PhalangesOutlinesCorrect","xgboost"
"70","tsfresh",486,0.851981351981352,9,"PhalangesOutlinesCorrect","xgboost"
"71","quantiles",101,0.798368298368298,9,"PhalangesOutlinesCorrect","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",183,0.842657342657343,9,"PhalangesOutlinesCorrect","xgboost"
"73","catch22",22,0.812354312354312,10,"PhalangesOutlinesCorrect","xgboost"
"74","feasts",38,0.841491841491842,10,"PhalangesOutlinesCorrect","xgboost"
"75","tsfeatures",59,0.841491841491842,10,"PhalangesOutlinesCorrect","xgboost"
"76","TSFEL",142,0.854312354312354,10,"PhalangesOutlinesCorrect","xgboost"
"77","Kats",36,0.827505827505827,10,"PhalangesOutlinesCorrect","xgboost"
"78","tsfresh",486,0.861305361305361,10,"PhalangesOutlinesCorrect","xgboost"
"79","quantiles",101,0.82051282051282,10,"PhalangesOutlinesCorrect","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",183,0.86013986013986,10,"PhalangesOutlinesCorrect","xgboost"
"81","catch22",22,0.789044289044289,11,"PhalangesOutlinesCorrect","xgboost"
"82","feasts",38,0.801864801864802,11,"PhalangesOutlinesCorrect","xgboost"
"83","tsfeatures",59,0.808857808857809,11,"PhalangesOutlinesCorrect","xgboost"
"84","TSFEL",142,0.825174825174825,11,"PhalangesOutlinesCorrect","xgboost"
"85","Kats",36,0.804195804195804,11,"PhalangesOutlinesCorrect","xgboost"
"86","tsfresh",485,0.842657342657343,11,"PhalangesOutlinesCorrect","xgboost"
"87","quantiles",101,0.766899766899767,11,"PhalangesOutlinesCorrect","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",183,0.834498834498835,11,"PhalangesOutlinesCorrect","xgboost"
"89","catch22",22,0.813519813519814,12,"PhalangesOutlinesCorrect","xgboost"
"90","feasts",36,0.797202797202797,12,"PhalangesOutlinesCorrect","xgboost"
"91","tsfeatures",59,0.811188811188811,12,"PhalangesOutlinesCorrect","xgboost"
"92","TSFEL",142,0.822843822843823,12,"PhalangesOutlinesCorrect","xgboost"
"93","Kats",36,0.787878787878788,12,"PhalangesOutlinesCorrect","xgboost"
"94","tsfresh",486,0.84032634032634,12,"PhalangesOutlinesCorrect","xgboost"
"95","quantiles",101,0.782051282051282,12,"PhalangesOutlinesCorrect","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",183,0.821678321678322,12,"PhalangesOutlinesCorrect","xgboost"
"97","catch22",22,0.800699300699301,13,"PhalangesOutlinesCorrect","xgboost"
"98","feasts",38,0.789044289044289,13,"PhalangesOutlinesCorrect","xgboost"
"99","tsfeatures",59,0.82051282051282,13,"PhalangesOutlinesCorrect","xgboost"
"100","TSFEL",142,0.815850815850816,13,"PhalangesOutlinesCorrect","xgboost"
"101","Kats",36,0.817016317016317,13,"PhalangesOutlinesCorrect","xgboost"
"102","tsfresh",486,0.841491841491842,13,"PhalangesOutlinesCorrect","xgboost"
"103","quantiles",101,0.814685314685315,13,"PhalangesOutlinesCorrect","xgboost"
"104","FFT (Mag^2 + Angle) + quantiles",183,0.831002331002331,13,"PhalangesOutlinesCorrect","xgboost"
"105","catch22",22,0.783216783216783,14,"PhalangesOutlinesCorrect","xgboost"
"106","feasts",34,0.797202797202797,14,"PhalangesOutlinesCorrect","xgboost"
"107","tsfeatures",59,0.801864801864802,14,"PhalangesOutlinesCorrect","xgboost"
"108","TSFEL",142,0.834498834498835,14,"PhalangesOutlinesCorrect","xgboost"
"109","Kats",36,0.798368298368298,14,"PhalangesOutlinesCorrect","xgboost"
"110","tsfresh",486,0.828671328671329,14,"PhalangesOutlinesCorrect","xgboost"
"111","quantiles",101,0.775058275058275,14,"PhalangesOutlinesCorrect","xgboost"
"112","FFT (Mag^2 + Angle) + quantiles",183,0.836829836829837,14,"PhalangesOutlinesCorrect","xgboost"
"113","catch22",22,0.773892773892774,15,"PhalangesOutlinesCorrect","xgboost"
"114","feasts",34,0.813519813519814,15,"PhalangesOutlinesCorrect","xgboost"
"115","tsfeatures",59,0.821678321678322,15,"PhalangesOutlinesCorrect","xgboost"
"116","TSFEL",142,0.82051282051282,15,"PhalangesOutlinesCorrect","xgboost"
"117","Kats",36,0.808857808857809,15,"PhalangesOutlinesCorrect","xgboost"
"118","tsfresh",486,0.837995337995338,15,"PhalangesOutlinesCorrect","xgboost"
"119","quantiles",101,0.780885780885781,15,"PhalangesOutlinesCorrect","xgboost"
"120","FFT (Mag^2 + Angle) + quantiles",183,0.828671328671329,15,"PhalangesOutlinesCorrect","xgboost"
"121","catch22",22,0.807692307692308,16,"PhalangesOutlinesCorrect","xgboost"
"122","feasts",38,0.827505827505827,16,"PhalangesOutlinesCorrect","xgboost"
"123","tsfeatures",59,0.825174825174825,16,"PhalangesOutlinesCorrect","xgboost"
"124","TSFEL",142,0.84965034965035,16,"PhalangesOutlinesCorrect","xgboost"
"125","Kats",36,0.821678321678322,16,"PhalangesOutlinesCorrect","xgboost"
"126","tsfresh",486,0.864801864801865,16,"PhalangesOutlinesCorrect","xgboost"
"127","quantiles",101,0.803030303030303,16,"PhalangesOutlinesCorrect","xgboost"
"128","FFT (Mag^2 + Angle) + quantiles",183,0.848484848484849,16,"PhalangesOutlinesCorrect","xgboost"
"129","catch22",22,0.7995337995338,17,"PhalangesOutlinesCorrect","xgboost"
"130","feasts",38,0.82051282051282,17,"PhalangesOutlinesCorrect","xgboost"
"131","tsfeatures",59,0.818181818181818,17,"PhalangesOutlinesCorrect","xgboost"
"132","TSFEL",142,0.837995337995338,17,"PhalangesOutlinesCorrect","xgboost"
"133","Kats",36,0.812354312354312,17,"PhalangesOutlinesCorrect","xgboost"
"134","tsfresh",486,0.856643356643357,17,"PhalangesOutlinesCorrect","xgboost"
"135","quantiles",101,0.800699300699301,17,"PhalangesOutlinesCorrect","xgboost"
"136","FFT (Mag^2 + Angle) + quantiles",183,0.850815850815851,17,"PhalangesOutlinesCorrect","xgboost"
"137","catch22",22,0.81002331002331,18,"PhalangesOutlinesCorrect","xgboost"
"138","feasts",36,0.815850815850816,18,"PhalangesOutlinesCorrect","xgboost"
"139","tsfeatures",59,0.839160839160839,18,"PhalangesOutlinesCorrect","xgboost"
"140","TSFEL",142,0.826340326340326,18,"PhalangesOutlinesCorrect","xgboost"
"141","Kats",36,0.821678321678322,18,"PhalangesOutlinesCorrect","xgboost"
"142","tsfresh",486,0.858974358974359,18,"PhalangesOutlinesCorrect","xgboost"
"143","quantiles",101,0.786713286713287,18,"PhalangesOutlinesCorrect","xgboost"
"144","FFT (Mag^2 + Angle) + quantiles",183,0.84965034965035,18,"PhalangesOutlinesCorrect","xgboost"
"145","catch22",22,0.789044289044289,19,"PhalangesOutlinesCorrect","xgboost"
"146","feasts",36,0.807692307692308,19,"PhalangesOutlinesCorrect","xgboost"
"147","tsfeatures",59,0.832167832167832,19,"PhalangesOutlinesCorrect","xgboost"
