"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",21,0.74,1,"ACSF1","xgboost"
"2","feasts",38,0.82,1,"ACSF1","xgboost"
"3","tsfeatures",56,0.8,1,"ACSF1","xgboost"
"4","TSFEL",145,0.88,1,"ACSF1","xgboost"
"5","Kats",36,0.82,1,"ACSF1","xgboost"
"6","tsfresh",742,0.79,1,"ACSF1","xgboost"
"7","quantiles",101,0.73,1,"ACSF1","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.67,1,"ACSF1","xgboost"
"9","catch22",21,0.67,2,"ACSF1","xgboost"
"10","feasts",38,0.69,2,"ACSF1","xgboost"
"11","tsfeatures",56,0.68,2,"ACSF1","xgboost"
"12","TSFEL",145,0.75,2,"ACSF1","xgboost"
"13","Kats",36,0.68,2,"ACSF1","xgboost"
"14","tsfresh",742,0.64,2,"ACSF1","xgboost"
"15","quantiles",101,0.73,2,"ACSF1","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.63,2,"ACSF1","xgboost"
"17","catch22",21,0.75,3,"ACSF1","xgboost"
"18","feasts",38,0.74,3,"ACSF1","xgboost"
"19","tsfeatures",56,0.72,3,"ACSF1","xgboost"
"20","TSFEL",145,0.8,3,"ACSF1","xgboost"
"21","Kats",36,0.73,3,"ACSF1","xgboost"
"22","tsfresh",742,0.73,3,"ACSF1","xgboost"
"23","quantiles",101,0.7,3,"ACSF1","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.61,3,"ACSF1","xgboost"
"25","catch22",21,0.7,4,"ACSF1","xgboost"
"26","feasts",38,0.68,4,"ACSF1","xgboost"
"27","tsfeatures",56,0.7,4,"ACSF1","xgboost"
"28","TSFEL",145,0.8,4,"ACSF1","xgboost"
"29","Kats",36,0.68,4,"ACSF1","xgboost"
"30","tsfresh",742,0.7,4,"ACSF1","xgboost"
"31","quantiles",101,0.61,4,"ACSF1","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.57,4,"ACSF1","xgboost"
"33","catch22",21,0.7,5,"ACSF1","xgboost"
"34","feasts",38,0.76,5,"ACSF1","xgboost"
"35","tsfeatures",56,0.7,5,"ACSF1","xgboost"
"36","TSFEL",145,0.82,5,"ACSF1","xgboost"
"37","Kats",36,0.75,5,"ACSF1","xgboost"
"38","tsfresh",742,0.78,5,"ACSF1","xgboost"
"39","quantiles",101,0.7,5,"ACSF1","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.6,5,"ACSF1","xgboost"
"41","catch22",21,0.75,6,"ACSF1","xgboost"
"42","feasts",38,0.75,6,"ACSF1","xgboost"
"43","tsfeatures",56,0.73,6,"ACSF1","xgboost"
"44","TSFEL",145,0.75,6,"ACSF1","xgboost"
"45","Kats",36,0.67,6,"ACSF1","xgboost"
"46","tsfresh",741,0.73,6,"ACSF1","xgboost"
"47","quantiles",101,0.65,6,"ACSF1","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.63,6,"ACSF1","xgboost"
"49","catch22",21,0.84,7,"ACSF1","xgboost"
"50","feasts",38,0.68,7,"ACSF1","xgboost"
"51","tsfeatures",56,0.72,7,"ACSF1","xgboost"
"52","TSFEL",145,0.74,7,"ACSF1","xgboost"
"53","Kats",36,0.74,7,"ACSF1","xgboost"
"54","tsfresh",741,0.81,7,"ACSF1","xgboost"
"55","quantiles",101,0.72,7,"ACSF1","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.73,7,"ACSF1","xgboost"
"57","catch22",21,0.67,8,"ACSF1","xgboost"
"58","feasts",38,0.71,8,"ACSF1","xgboost"
"59","tsfeatures",56,0.7,8,"ACSF1","xgboost"
"60","TSFEL",145,0.74,8,"ACSF1","xgboost"
"61","Kats",36,0.64,8,"ACSF1","xgboost"
"62","tsfresh",743,0.75,8,"ACSF1","xgboost"
"63","quantiles",101,0.65,8,"ACSF1","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.6,8,"ACSF1","xgboost"
"65","catch22",21,0.76,9,"ACSF1","xgboost"
"66","feasts",38,0.74,9,"ACSF1","xgboost"
"67","tsfeatures",56,0.73,9,"ACSF1","xgboost"
"68","TSFEL",145,0.79,9,"ACSF1","xgboost"
"69","Kats",36,0.73,9,"ACSF1","xgboost"
"70","tsfresh",741,0.78,9,"ACSF1","xgboost"
"71","quantiles",101,0.76,9,"ACSF1","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.71,9,"ACSF1","xgboost"
"73","catch22",21,0.7,10,"ACSF1","xgboost"
"74","feasts",38,0.72,10,"ACSF1","xgboost"
"75","tsfeatures",56,0.66,10,"ACSF1","xgboost"
"76","TSFEL",145,0.71,10,"ACSF1","xgboost"
"77","Kats",36,0.69,10,"ACSF1","xgboost"
"78","tsfresh",743,0.71,10,"ACSF1","xgboost"
"79","quantiles",101,0.64,10,"ACSF1","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.59,10,"ACSF1","xgboost"
"81","catch22",21,0.74,11,"ACSF1","xgboost"
"82","feasts",38,0.73,11,"ACSF1","xgboost"
"83","tsfeatures",56,0.75,11,"ACSF1","xgboost"
"84","TSFEL",145,0.78,11,"ACSF1","xgboost"
"85","Kats",36,0.75,11,"ACSF1","xgboost"
"86","tsfresh",741,0.79,11,"ACSF1","xgboost"
"87","quantiles",101,0.73,11,"ACSF1","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.64,11,"ACSF1","xgboost"
"89","catch22",21,0.77,12,"ACSF1","xgboost"
"90","feasts",38,0.78,12,"ACSF1","xgboost"
"91","tsfeatures",56,0.77,12,"ACSF1","xgboost"
"92","TSFEL",145,0.79,12,"ACSF1","xgboost"
"93","Kats",36,0.72,12,"ACSF1","xgboost"
"94","tsfresh",743,0.8,12,"ACSF1","xgboost"
"95","quantiles",101,0.68,12,"ACSF1","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",301,0.68,12,"ACSF1","xgboost"
"97","catch22",21,0.68,13,"ACSF1","xgboost"
"98","feasts",38,0.72,13,"ACSF1","xgboost"
"99","tsfeatures",56,0.71,13,"ACSF1","xgboost"
"100","TSFEL",145,0.8,13,"ACSF1","xgboost"
"101","Kats",36,0.74,13,"ACSF1","xgboost"
"102","tsfresh",742,0.77,13,"ACSF1","xgboost"
"103","quantiles",101,0.67,13,"ACSF1","xgboost"
"104","FFT (Mag^2 + Angle) + quantiles",301,0.59,13,"ACSF1","xgboost"
"105","catch22",21,0.67,14,"ACSF1","xgboost"
"106","feasts",38,0.72,14,"ACSF1","xgboost"
"107","tsfeatures",56,0.75,14,"ACSF1","xgboost"
"108","TSFEL",145,0.77,14,"ACSF1","xgboost"
"109","Kats",36,0.65,14,"ACSF1","xgboost"
"110","tsfresh",742,0.75,14,"ACSF1","xgboost"
"111","quantiles",101,0.66,14,"ACSF1","xgboost"
"112","FFT (Mag^2 + Angle) + quantiles",301,0.66,14,"ACSF1","xgboost"
"113","catch22",21,0.7,15,"ACSF1","xgboost"
"114","feasts",38,0.69,15,"ACSF1","xgboost"
"115","tsfeatures",56,0.71,15,"ACSF1","xgboost"
"116","TSFEL",145,0.75,15,"ACSF1","xgboost"
"117","Kats",36,0.69,15,"ACSF1","xgboost"
"118","tsfresh",743,0.72,15,"ACSF1","xgboost"
"119","quantiles",101,0.63,15,"ACSF1","xgboost"
"120","FFT (Mag^2 + Angle) + quantiles",301,0.6,15,"ACSF1","xgboost"
"121","catch22",21,0.7,16,"ACSF1","xgboost"
"122","feasts",38,0.71,16,"ACSF1","xgboost"
"123","tsfeatures",56,0.69,16,"ACSF1","xgboost"
"124","TSFEL",145,0.69,16,"ACSF1","xgboost"
"125","Kats",36,0.66,16,"ACSF1","xgboost"
"126","tsfresh",741,0.78,16,"ACSF1","xgboost"
"127","quantiles",101,0.64,16,"ACSF1","xgboost"
"128","FFT (Mag^2 + Angle) + quantiles",301,0.65,16,"ACSF1","xgboost"
"129","catch22",21,0.74,17,"ACSF1","xgboost"
"130","feasts",38,0.71,17,"ACSF1","xgboost"
"131","tsfeatures",56,0.7,17,"ACSF1","xgboost"
"132","TSFEL",145,0.75,17,"ACSF1","xgboost"
"133","Kats",36,0.7,17,"ACSF1","xgboost"
"134","tsfresh",741,0.73,17,"ACSF1","xgboost"
"135","quantiles",101,0.68,17,"ACSF1","xgboost"
"136","FFT (Mag^2 + Angle) + quantiles",301,0.58,17,"ACSF1","xgboost"
"137","catch22",21,0.74,18,"ACSF1","xgboost"
"138","feasts",38,0.69,18,"ACSF1","xgboost"
"139","tsfeatures",56,0.75,18,"ACSF1","xgboost"
"140","TSFEL",143,0.76,18,"ACSF1","xgboost"
"141","Kats",36,0.65,18,"ACSF1","xgboost"
"142","tsfresh",740,0.68,18,"ACSF1","xgboost"
"143","quantiles",101,0.67,18,"ACSF1","xgboost"
"144","FFT (Mag^2 + Angle) + quantiles",301,0.66,18,"ACSF1","xgboost"
"145","catch22",21,0.71,19,"ACSF1","xgboost"
"146","feasts",38,0.73,19,"ACSF1","xgboost"
"147","tsfeatures",56,0.68,19,"ACSF1","xgboost"
"148","TSFEL",145,0.77,19,"ACSF1","xgboost"
"149","Kats",36,0.67,19,"ACSF1","xgboost"
"150","tsfresh",742,0.75,19,"ACSF1","xgboost"
"151","quantiles",101,0.71,19,"ACSF1","xgboost"
"152","FFT (Mag^2 + Angle) + quantiles",301,0.63,19,"ACSF1","xgboost"
"153","catch22",21,0.7,20,"ACSF1","xgboost"
"154","feasts",38,0.68,20,"ACSF1","xgboost"
"155","tsfeatures",56,0.68,20,"ACSF1","xgboost"
"156","TSFEL",145,0.78,20,"ACSF1","xgboost"
"157","Kats",36,0.68,20,"ACSF1","xgboost"
"158","tsfresh",742,0.72,20,"ACSF1","xgboost"
"159","quantiles",101,0.67,20,"ACSF1","xgboost"
"160","FFT (Mag^2 + Angle) + quantiles",301,0.69,20,"ACSF1","xgboost"
"161","catch22",21,0.73,21,"ACSF1","xgboost"
"162","feasts",38,0.74,21,"ACSF1","xgboost"
"163","tsfeatures",56,0.74,21,"ACSF1","xgboost"
"164","TSFEL",143,0.8,21,"ACSF1","xgboost"
"165","Kats",36,0.72,21,"ACSF1","xgboost"
"166","tsfresh",743,0.76,21,"ACSF1","xgboost"
"167","quantiles",101,0.65,21,"ACSF1","xgboost"
"168","FFT (Mag^2 + Angle) + quantiles",301,0.62,21,"ACSF1","xgboost"
"169","catch22",21,0.69,22,"ACSF1","xgboost"
"170","feasts",38,0.71,22,"ACSF1","xgboost"
"171","tsfeatures",56,0.66,22,"ACSF1","xgboost"
"172","TSFEL",145,0.83,22,"ACSF1","xgboost"
"173","Kats",36,0.74,22,"ACSF1","xgboost"
"174","tsfresh",743,0.77,22,"ACSF1","xgboost"
"175","quantiles",101,0.72,22,"ACSF1","xgboost"
"176","FFT (Mag^2 + Angle) + quantiles",301,0.69,22,"ACSF1","xgboost"
"177","catch22",21,0.73,23,"ACSF1","xgboost"
"178","feasts",38,0.73,23,"ACSF1","xgboost"
"179","tsfeatures",56,0.64,23,"ACSF1","xgboost"
"180","TSFEL",145,0.75,23,"ACSF1","xgboost"
"181","Kats",36,0.68,23,"ACSF1","xgboost"
"182","tsfresh",742,0.76,23,"ACSF1","xgboost"
"183","quantiles",101,0.63,23,"ACSF1","xgboost"
