"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",20,0.46875,1,"Herring","xgboost"
"2","feasts",35,0.609375,1,"Herring","xgboost"
"3","tsfeatures",59,0.65625,1,"Herring","xgboost"
"4","TSFEL",143,0.640625,1,"Herring","xgboost"
"5","Kats",36,0.59375,1,"Herring","xgboost"
"6","tsfresh",728,0.578125,1,"Herring","xgboost"
"7","quantiles",101,0.546875,1,"Herring","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.578125,1,"Herring","xgboost"
"9","catch22",20,0.53125,2,"Herring","xgboost"
"10","feasts",35,0.59375,2,"Herring","xgboost"
"11","tsfeatures",59,0.625,2,"Herring","xgboost"
"12","TSFEL",143,0.578125,2,"Herring","xgboost"
"13","Kats",36,0.640625,2,"Herring","xgboost"
"14","tsfresh",726,0.546875,2,"Herring","xgboost"
"15","quantiles",101,0.546875,2,"Herring","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.59375,2,"Herring","xgboost"
"17","catch22",20,0.5625,3,"Herring","xgboost"
"18","feasts",35,0.578125,3,"Herring","xgboost"
"19","tsfeatures",59,0.625,3,"Herring","xgboost"
"20","TSFEL",143,0.578125,3,"Herring","xgboost"
"21","Kats",36,0.578125,3,"Herring","xgboost"
"22","tsfresh",729,0.578125,3,"Herring","xgboost"
"23","quantiles",101,0.609375,3,"Herring","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.625,3,"Herring","xgboost"
"25","catch22",20,0.625,4,"Herring","xgboost"
"26","feasts",35,0.625,4,"Herring","xgboost"
"27","tsfeatures",59,0.609375,4,"Herring","xgboost"
"28","TSFEL",142,0.640625,4,"Herring","xgboost"
"29","Kats",36,0.625,4,"Herring","xgboost"
"30","tsfresh",730,0.53125,4,"Herring","xgboost"
"31","quantiles",101,0.59375,4,"Herring","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.5625,4,"Herring","xgboost"
"33","catch22",20,0.609375,5,"Herring","xgboost"
"34","feasts",35,0.59375,5,"Herring","xgboost"
"35","tsfeatures",59,0.578125,5,"Herring","xgboost"
"36","TSFEL",142,0.703125,5,"Herring","xgboost"
"37","Kats",36,0.5625,5,"Herring","xgboost"
"38","tsfresh",727,0.546875,5,"Herring","xgboost"
"39","quantiles",101,0.546875,5,"Herring","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.5625,5,"Herring","xgboost"
"41","catch22",20,0.5,6,"Herring","xgboost"
"42","feasts",35,0.640625,6,"Herring","xgboost"
"43","tsfeatures",59,0.59375,6,"Herring","xgboost"
