"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.799520766773163,1,"MoteStrain","xgboost"
"2","feasts",38,0.809105431309904,1,"MoteStrain","xgboost"
"3","tsfeatures",59,0.802715654952077,1,"MoteStrain","xgboost"
"4","TSFEL",144,0.928115015974441,1,"MoteStrain","xgboost"
"5","Kats",36,0.827476038338658,1,"MoteStrain","xgboost"
"6","tsfresh",502,0.851437699680511,1,"MoteStrain","xgboost"
"7","quantiles",101,0.785143769968051,1,"MoteStrain","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",187,0.781150159744409,1,"MoteStrain","xgboost"
"9","catch22",22,0.858626198083067,2,"MoteStrain","xgboost"
"10","feasts",39,0.835463258785943,2,"MoteStrain","xgboost"
"11","tsfeatures",59,0.868210862619808,2,"MoteStrain","xgboost"
"12","TSFEL",143,0.906549520766773,2,"MoteStrain","xgboost"
"13","Kats",36,0.788338658146965,2,"MoteStrain","xgboost"
"14","tsfresh",506,0.839456869009585,2,"MoteStrain","xgboost"
"15","quantiles",101,0.750798722044728,2,"MoteStrain","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",187,0.758785942492013,2,"MoteStrain","xgboost"
"17","catch22",22,0.849041533546326,3,"MoteStrain","xgboost"
"18","feasts",39,0.849041533546326,3,"MoteStrain","xgboost"
"19","tsfeatures",59,0.836261980830671,3,"MoteStrain","xgboost"
"20","TSFEL",144,0.914536741214057,3,"MoteStrain","xgboost"
"21","Kats",36,0.773162939297125,3,"MoteStrain","xgboost"
"22","tsfresh",500,0.793130990415335,3,"MoteStrain","xgboost"
"23","quantiles",101,0.696485623003195,3,"MoteStrain","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",187,0.701277955271565,3,"MoteStrain","xgboost"
"25","catch22",22,0.81150159744409,4,"MoteStrain","xgboost"
"26","feasts",39,0.8314696485623,4,"MoteStrain","xgboost"
"27","tsfeatures",59,0.876996805111821,4,"MoteStrain","xgboost"
"28","TSFEL",144,0.89297124600639,4,"MoteStrain","xgboost"
"29","Kats",36,0.796325878594249,4,"MoteStrain","xgboost"
"30","tsfresh",504,0.821884984025559,4,"MoteStrain","xgboost"
"31","quantiles",101,0.728434504792332,4,"MoteStrain","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",187,0.734025559105431,4,"MoteStrain","xgboost"
"33","catch22",22,0.722843450479233,5,"MoteStrain","xgboost"
"34","feasts",39,0.584664536741214,5,"MoteStrain","xgboost"
"35","tsfeatures",59,0.789137380191693,5,"MoteStrain","xgboost"
"36","TSFEL",145,0.848242811501597,5,"MoteStrain","xgboost"
"37","Kats",36,0.771565495207668,5,"MoteStrain","xgboost"
"38","tsfresh",504,0.806709265175719,5,"MoteStrain","xgboost"
"39","quantiles",101,0.663738019169329,5,"MoteStrain","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",187,0.653354632587859,5,"MoteStrain","xgboost"
"41","catch22",22,0.862619808306709,6,"MoteStrain","xgboost"
"42","feasts",38,0.751597444089457,6,"MoteStrain","xgboost"
"43","tsfeatures",59,0.774760383386581,6,"MoteStrain","xgboost"
"44","TSFEL",144,0.747603833865815,6,"MoteStrain","xgboost"
"45","Kats",36,0.784345047923323,6,"MoteStrain","xgboost"
"46","tsfresh",504,0.837060702875399,6,"MoteStrain","xgboost"
"47","quantiles",101,0.702076677316294,6,"MoteStrain","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",187,0.749201277955272,6,"MoteStrain","xgboost"
"49","catch22",22,0.85702875399361,7,"MoteStrain","xgboost"
"50","feasts",39,0.838658146964856,7,"MoteStrain","xgboost"
"51","tsfeatures",59,0.88258785942492,7,"MoteStrain","xgboost"
"52","TSFEL",144,0.856230031948882,7,"MoteStrain","xgboost"
"53","Kats",36,0.788338658146965,7,"MoteStrain","xgboost"
"54","tsfresh",500,0.819488817891374,7,"MoteStrain","xgboost"
"55","quantiles",101,0.777955271565495,7,"MoteStrain","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",187,0.80591054313099,7,"MoteStrain","xgboost"
"57","catch22",22,0.850638977635783,8,"MoteStrain","xgboost"
"58","feasts",39,0.849041533546326,8,"MoteStrain","xgboost"
"59","tsfeatures",59,0.87779552715655,8,"MoteStrain","xgboost"
"60","TSFEL",144,0.876996805111821,8,"MoteStrain","xgboost"
"61","Kats",36,0.769968051118211,8,"MoteStrain","xgboost"
"62","tsfresh",501,0.839456869009585,8,"MoteStrain","xgboost"
"63","quantiles",101,0.812300319488818,8,"MoteStrain","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",187,0.828274760383387,8,"MoteStrain","xgboost"
"65","catch22",22,0.757188498402556,9,"MoteStrain","xgboost"
"66","feasts",39,0.80591054313099,9,"MoteStrain","xgboost"
"67","tsfeatures",59,0.839456869009585,9,"MoteStrain","xgboost"
"68","TSFEL",143,0.900159744408946,9,"MoteStrain","xgboost"
"69","Kats",36,0.81150159744409,9,"MoteStrain","xgboost"
"70","tsfresh",497,0.856230031948882,9,"MoteStrain","xgboost"
"71","quantiles",101,0.781150159744409,9,"MoteStrain","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",187,0.750798722044728,9,"MoteStrain","xgboost"
"73","catch22",22,0.849840255591054,10,"MoteStrain","xgboost"
"74","feasts",39,0.777955271565495,10,"MoteStrain","xgboost"
"75","tsfeatures",59,0.844249201277955,10,"MoteStrain","xgboost"
"76","TSFEL",143,0.721246006389776,10,"MoteStrain","xgboost"
"77","Kats",36,0.804313099041534,10,"MoteStrain","xgboost"
"78","tsfresh",508,0.75,10,"MoteStrain","xgboost"
"79","quantiles",101,0.766773162939297,10,"MoteStrain","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",187,0.748402555910543,10,"MoteStrain","xgboost"
"81","catch22",22,0.78594249201278,11,"MoteStrain","xgboost"
"82","feasts",39,0.771565495207668,11,"MoteStrain","xgboost"
"83","tsfeatures",59,0.839456869009585,11,"MoteStrain","xgboost"
"84","TSFEL",142,0.698083067092652,11,"MoteStrain","xgboost"
"85","Kats",36,0.836261980830671,11,"MoteStrain","xgboost"
"86","tsfresh",499,0.761980830670926,11,"MoteStrain","xgboost"
"87","quantiles",101,0.721246006389776,11,"MoteStrain","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",187,0.721246006389776,11,"MoteStrain","xgboost"
"89","catch22",22,0.795527156549521,12,"MoteStrain","xgboost"
"90","feasts",38,0.829073482428115,12,"MoteStrain","xgboost"
"91","tsfeatures",59,0.853035143769968,12,"MoteStrain","xgboost"
"92","TSFEL",143,0.802715654952077,12,"MoteStrain","xgboost"
"93","Kats",36,0.830670926517572,12,"MoteStrain","xgboost"
"94","tsfresh",507,0.80111821086262,12,"MoteStrain","xgboost"
"95","quantiles",101,0.768370607028754,12,"MoteStrain","xgboost"
"96","FFT (Mag^2 + Angle) + quantiles",187,0.781948881789137,12,"MoteStrain","xgboost"
"97","catch22",22,0.840255591054313,13,"MoteStrain","xgboost"
"98","feasts",39,0.82667731629393,13,"MoteStrain","xgboost"
"99","tsfeatures",59,0.797923322683706,13,"MoteStrain","xgboost"
