"","feature_set","num_features","accuracy","resample","problem","classifier"
"1","catch22",22,0.731666666666667,1,"ShapesAll","xgboost"
"2","feasts",37,0.716666666666667,1,"ShapesAll","xgboost"
"3","tsfeatures",59,0.766666666666667,1,"ShapesAll","xgboost"
"4","TSFEL",144,0.8,1,"ShapesAll","xgboost"
"5","Kats",36,0.746666666666667,1,"ShapesAll","xgboost"
"6","tsfresh",737,0.823333333333333,1,"ShapesAll","xgboost"
"7","quantiles",101,0.611666666666667,1,"ShapesAll","xgboost"
"8","FFT (Mag^2 + Angle) + quantiles",301,0.735,1,"ShapesAll","xgboost"
"9","catch22",22,0.763333333333333,2,"ShapesAll","xgboost"
"10","feasts",36,0.736666666666667,2,"ShapesAll","xgboost"
"11","tsfeatures",59,0.778333333333333,2,"ShapesAll","xgboost"
"12","TSFEL",144,0.791666666666667,2,"ShapesAll","xgboost"
"13","Kats",36,0.76,2,"ShapesAll","xgboost"
"14","tsfresh",737,0.846666666666667,2,"ShapesAll","xgboost"
"15","quantiles",101,0.588333333333333,2,"ShapesAll","xgboost"
"16","FFT (Mag^2 + Angle) + quantiles",301,0.755,2,"ShapesAll","xgboost"
"17","catch22",22,0.736666666666667,3,"ShapesAll","xgboost"
"18","feasts",36,0.72,3,"ShapesAll","xgboost"
"19","tsfeatures",59,0.785,3,"ShapesAll","xgboost"
"20","TSFEL",144,0.786666666666667,3,"ShapesAll","xgboost"
"21","Kats",36,0.755,3,"ShapesAll","xgboost"
"22","tsfresh",737,0.821666666666667,3,"ShapesAll","xgboost"
"23","quantiles",101,0.591666666666667,3,"ShapesAll","xgboost"
"24","FFT (Mag^2 + Angle) + quantiles",301,0.721666666666667,3,"ShapesAll","xgboost"
"25","catch22",22,0.735,4,"ShapesAll","xgboost"
"26","feasts",37,0.725,4,"ShapesAll","xgboost"
"27","tsfeatures",59,0.776666666666667,4,"ShapesAll","xgboost"
"28","TSFEL",144,0.803333333333333,4,"ShapesAll","xgboost"
"29","Kats",36,0.761666666666667,4,"ShapesAll","xgboost"
"30","tsfresh",737,0.855,4,"ShapesAll","xgboost"
"31","quantiles",101,0.591666666666667,4,"ShapesAll","xgboost"
"32","FFT (Mag^2 + Angle) + quantiles",301,0.743333333333333,4,"ShapesAll","xgboost"
"33","catch22",22,0.758333333333333,5,"ShapesAll","xgboost"
"34","feasts",36,0.741666666666667,5,"ShapesAll","xgboost"
"35","tsfeatures",59,0.78,5,"ShapesAll","xgboost"
"36","TSFEL",144,0.815,5,"ShapesAll","xgboost"
"37","Kats",36,0.75,5,"ShapesAll","xgboost"
"38","tsfresh",736,0.845,5,"ShapesAll","xgboost"
"39","quantiles",101,0.596666666666667,5,"ShapesAll","xgboost"
"40","FFT (Mag^2 + Angle) + quantiles",301,0.766666666666667,5,"ShapesAll","xgboost"
"41","catch22",22,0.743333333333333,6,"ShapesAll","xgboost"
"42","feasts",37,0.728333333333333,6,"ShapesAll","xgboost"
"43","tsfeatures",59,0.785,6,"ShapesAll","xgboost"
"44","TSFEL",144,0.82,6,"ShapesAll","xgboost"
"45","Kats",36,0.77,6,"ShapesAll","xgboost"
"46","tsfresh",736,0.843333333333333,6,"ShapesAll","xgboost"
"47","quantiles",101,0.605,6,"ShapesAll","xgboost"
"48","FFT (Mag^2 + Angle) + quantiles",301,0.753333333333333,6,"ShapesAll","xgboost"
"49","catch22",22,0.741666666666667,7,"ShapesAll","xgboost"
"50","feasts",36,0.745,7,"ShapesAll","xgboost"
"51","tsfeatures",59,0.795,7,"ShapesAll","xgboost"
"52","TSFEL",144,0.813333333333333,7,"ShapesAll","xgboost"
"53","Kats",36,0.773333333333333,7,"ShapesAll","xgboost"
"54","tsfresh",737,0.858333333333333,7,"ShapesAll","xgboost"
"55","quantiles",101,0.616666666666667,7,"ShapesAll","xgboost"
"56","FFT (Mag^2 + Angle) + quantiles",301,0.758333333333333,7,"ShapesAll","xgboost"
"57","catch22",22,0.756666666666667,8,"ShapesAll","xgboost"
"58","feasts",37,0.756666666666667,8,"ShapesAll","xgboost"
"59","tsfeatures",59,0.813333333333333,8,"ShapesAll","xgboost"
"60","TSFEL",144,0.81,8,"ShapesAll","xgboost"
"61","Kats",36,0.78,8,"ShapesAll","xgboost"
"62","tsfresh",735,0.855,8,"ShapesAll","xgboost"
"63","quantiles",101,0.61,8,"ShapesAll","xgboost"
"64","FFT (Mag^2 + Angle) + quantiles",301,0.751666666666667,8,"ShapesAll","xgboost"
"65","catch22",22,0.725,9,"ShapesAll","xgboost"
"66","feasts",37,0.766666666666667,9,"ShapesAll","xgboost"
"67","tsfeatures",59,0.785,9,"ShapesAll","xgboost"
"68","TSFEL",144,0.818333333333333,9,"ShapesAll","xgboost"
"69","Kats",36,0.775,9,"ShapesAll","xgboost"
"70","tsfresh",735,0.85,9,"ShapesAll","xgboost"
"71","quantiles",101,0.62,9,"ShapesAll","xgboost"
"72","FFT (Mag^2 + Angle) + quantiles",301,0.74,9,"ShapesAll","xgboost"
"73","catch22",22,0.766666666666667,10,"ShapesAll","xgboost"
"74","feasts",37,0.758333333333333,10,"ShapesAll","xgboost"
"75","tsfeatures",59,0.805,10,"ShapesAll","xgboost"
"76","TSFEL",144,0.835,10,"ShapesAll","xgboost"
"77","Kats",36,0.796666666666667,10,"ShapesAll","xgboost"
"78","tsfresh",737,0.863333333333333,10,"ShapesAll","xgboost"
"79","quantiles",101,0.643333333333333,10,"ShapesAll","xgboost"
"80","FFT (Mag^2 + Angle) + quantiles",301,0.75,10,"ShapesAll","xgboost"
"81","catch22",22,0.756666666666667,11,"ShapesAll","xgboost"
"82","feasts",36,0.755,11,"ShapesAll","xgboost"
"83","tsfeatures",59,0.798333333333333,11,"ShapesAll","xgboost"
"84","TSFEL",144,0.801666666666667,11,"ShapesAll","xgboost"
"85","Kats",36,0.765,11,"ShapesAll","xgboost"
"86","tsfresh",736,0.861666666666667,11,"ShapesAll","xgboost"
"87","quantiles",101,0.608333333333333,11,"ShapesAll","xgboost"
"88","FFT (Mag^2 + Angle) + quantiles",301,0.723333333333333,11,"ShapesAll","xgboost"
"89","catch22",22,0.755,12,"ShapesAll","xgboost"
"90","feasts",37,0.741666666666667,12,"ShapesAll","xgboost"
