"feature_set","num_features","accuracy","resample","problem","classifier"
"catch22",22,0.74,1,"Computers","rbfsvm"
"feasts",39,0.724,1,"Computers","rbfsvm"
"tsfeatures",59,0.72,1,"Computers","rbfsvm"
"TSFEL",145,0.724,1,"Computers","rbfsvm"
"Kats",36,0.692,1,"Computers","rbfsvm"
"tsfresh",740,0.676,1,"Computers","rbfsvm"
"catch22",22,0.72,2,"Computers","rbfsvm"
"feasts",39,0.72,2,"Computers","rbfsvm"
"tsfeatures",59,0.732,2,"Computers","rbfsvm"
"TSFEL",145,0.756,2,"Computers","rbfsvm"
"Kats",36,0.732,2,"Computers","rbfsvm"
"tsfresh",740,0.684,2,"Computers","rbfsvm"
"catch22",22,0.744,3,"Computers","rbfsvm"
"feasts",39,0.74,3,"Computers","rbfsvm"
"tsfeatures",59,0.776,3,"Computers","rbfsvm"
"TSFEL",145,0.736,3,"Computers","rbfsvm"
"Kats",36,0.736,3,"Computers","rbfsvm"
"tsfresh",740,0.712,3,"Computers","rbfsvm"
"catch22",22,0.76,4,"Computers","rbfsvm"
"feasts",39,0.772,4,"Computers","rbfsvm"
"tsfeatures",59,0.768,4,"Computers","rbfsvm"
"TSFEL",145,0.776,4,"Computers","rbfsvm"
"Kats",36,0.76,4,"Computers","rbfsvm"
"tsfresh",740,0.736,4,"Computers","rbfsvm"
"catch22",22,0.64,5,"Computers","rbfsvm"
"feasts",39,0.68,5,"Computers","rbfsvm"
"tsfeatures",59,0.68,5,"Computers","rbfsvm"
"TSFEL",145,0.688,5,"Computers","rbfsvm"
"Kats",36,0.712,5,"Computers","rbfsvm"
"tsfresh",741,0.624,5,"Computers","rbfsvm"
"catch22",22,0.744,6,"Computers","rbfsvm"
"feasts",39,0.784,6,"Computers","rbfsvm"
"tsfeatures",59,0.804,6,"Computers","rbfsvm"
"TSFEL",145,0.768,6,"Computers","rbfsvm"
"Kats",36,0.772,6,"Computers","rbfsvm"
"tsfresh",740,0.712,6,"Computers","rbfsvm"
"catch22",22,0.776,7,"Computers","rbfsvm"
"feasts",39,0.76,7,"Computers","rbfsvm"
"tsfeatures",59,0.732,7,"Computers","rbfsvm"
