"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.598269123394752,1,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.668620882188721,1,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.680904522613065,1,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.689558905639308,1,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.54606365159129,1,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",741,0.716638749302066,1,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.573981016192071,1,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.330262423227247,1,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.535734226689,1,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.581518704634283,2,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.665829145728643,2,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.652987158012284,2,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.675041876046901,2,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.551926298157454,2,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",737,0.721663874930207,2,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.588777219430486,2,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.337520938023451,2,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.546342825237298,2,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.577051926298157,3,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.642657733109994,3,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.670854271356784,3,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.684812953657175,3,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.535455053042993,3,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",736,0.713847012841988,3,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.561976549413735,3,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.336962590731435,3,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.52819653824679,3,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.598269123394752,4,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.654383026242323,4,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.685650474595198,4,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.683975432719151,4,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.551926298157454,4,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",737,0.704075935231714,4,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.572026800670017,4,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.343104410943607,4,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.55108877721943,4,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.593243997766611,5,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.666945840312674,5,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.689558905639308,5,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.674762702400893,5,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.541876046901173,5,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",740,0.718872138470128,5,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.573981016192071,5,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.324120603015075,5,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.53713009491904,5,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.59073143495254,6,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.659128978224456,6,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.680067001675042,6,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.658849804578448,6,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.553322166387493,6,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",737,0.726968174204355,6,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.575656058068118,6,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.320212171970966,6,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.555834729201563,6,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.599664991624791,7,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.655499720826354,7,"UWaveGestureLibraryY","pyridge","cv"
"tsfeatures",59,0.67001675041876,7,"UWaveGestureLibraryY","pyridge","cv"
"TSFEL",146,0.66108319374651,7,"UWaveGestureLibraryY","pyridge","cv"
"Kats",36,0.548855388051368,7,"UWaveGestureLibraryY","pyridge","cv"
"tsfresh",737,0.717197096594081,7,"UWaveGestureLibraryY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.566164154103853,7,"UWaveGestureLibraryY","pyridge","cv"
"Quantiles",101,0.336683417085427,7,"UWaveGestureLibraryY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.527359017308766,7,"UWaveGestureLibraryY","pyridge","cv"
"catch22",22,0.595198213288666,8,"UWaveGestureLibraryY","pyridge","cv"
"feasts",37,0.668620882188721,8,"UWaveGestureLibraryY","pyridge","cv"
