"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.129807692307692,1,"PigAirwayPressure","pyridge","fixed"
"feasts",39,0.25,1,"PigAirwayPressure","pyridge","fixed"
"tsfeatures",59,0.216346153846154,1,"PigAirwayPressure","pyridge","fixed"
"TSFEL",144,0.177884615384615,1,"PigAirwayPressure","pyridge","fixed"
"Kats",36,0.235576923076923,1,"PigAirwayPressure","pyridge","fixed"
"tsfresh",742,0.120192307692308,1,"PigAirwayPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.129807692307692,1,"PigAirwayPressure","pyridge","fixed"
"Quantiles",101,0.153846153846154,1,"PigAirwayPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.0721153846153846,1,"PigAirwayPressure","pyridge","fixed"
"catch22",22,0.134615384615385,2,"PigAirwayPressure","pyridge","fixed"
"feasts",39,0.182692307692308,2,"PigAirwayPressure","pyridge","fixed"
"tsfeatures",59,0.269230769230769,2,"PigAirwayPressure","pyridge","fixed"
"TSFEL",144,0.168269230769231,2,"PigAirwayPressure","pyridge","fixed"
"Kats",36,0.274038461538462,2,"PigAirwayPressure","pyridge","fixed"
"tsfresh",737,0.125,2,"PigAirwayPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.129807692307692,2,"PigAirwayPressure","pyridge","fixed"
"Quantiles",101,0.173076923076923,2,"PigAirwayPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.110576923076923,2,"PigAirwayPressure","pyridge","fixed"
"catch22",22,0.163461538461538,3,"PigAirwayPressure","pyridge","fixed"
"feasts",39,0.225961538461538,3,"PigAirwayPressure","pyridge","fixed"
"tsfeatures",59,0.274038461538462,3,"PigAirwayPressure","pyridge","fixed"
"TSFEL",144,0.163461538461538,3,"PigAirwayPressure","pyridge","fixed"
"Kats",36,0.245192307692308,3,"PigAirwayPressure","pyridge","fixed"
"tsfresh",737,0.139423076923077,3,"PigAirwayPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.139423076923077,3,"PigAirwayPressure","pyridge","fixed"
"Quantiles",101,0.139423076923077,3,"PigAirwayPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.100961538461538,3,"PigAirwayPressure","pyridge","fixed"
"catch22",22,0.144230769230769,4,"PigAirwayPressure","pyridge","fixed"
"feasts",39,0.230769230769231,4,"PigAirwayPressure","pyridge","fixed"
"tsfeatures",59,0.254807692307692,4,"PigAirwayPressure","pyridge","fixed"
"TSFEL",144,0.163461538461538,4,"PigAirwayPressure","pyridge","fixed"
"Kats",36,0.221153846153846,4,"PigAirwayPressure","pyridge","fixed"
"tsfresh",737,0.129807692307692,4,"PigAirwayPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.110576923076923,4,"PigAirwayPressure","pyridge","fixed"
"Quantiles",101,0.110576923076923,4,"PigAirwayPressure","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",200,0.100961538461538,4,"PigAirwayPressure","pyridge","fixed"
"catch22",22,0.139423076923077,5,"PigAirwayPressure","pyridge","fixed"
"feasts",39,0.216346153846154,5,"PigAirwayPressure","pyridge","fixed"
"tsfeatures",59,0.230769230769231,5,"PigAirwayPressure","pyridge","fixed"
"TSFEL",144,0.201923076923077,5,"PigAirwayPressure","pyridge","fixed"
"Kats",36,0.298076923076923,5,"PigAirwayPressure","pyridge","fixed"
"tsfresh",741,0.125,5,"PigAirwayPressure","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",301,0.110576923076923,5,"PigAirwayPressure","pyridge","fixed"
