"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",21,1,1,"Coffee","pyridge","cv"
"feasts",35,1,1,"Coffee","pyridge","cv"
"tsfeatures",57,1,1,"Coffee","pyridge","cv"
"TSFEL",142,1,1,"Coffee","pyridge","cv"
"Kats",34,1,1,"Coffee","pyridge","cv"
"tsfresh",725,1,1,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,1,"Coffee","pyridge","cv"
"Quantiles",101,0.928571428571429,1,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,1,"Coffee","pyridge","cv"
"catch22",21,1,2,"Coffee","pyridge","cv"
"feasts",36,1,2,"Coffee","pyridge","cv"
"tsfeatures",57,1,2,"Coffee","pyridge","cv"
"TSFEL",142,1,2,"Coffee","pyridge","cv"
"Kats",34,0.964285714285714,2,"Coffee","pyridge","cv"
"tsfresh",726,1,2,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,2,"Coffee","pyridge","cv"
"Quantiles",101,0.964285714285714,2,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.964285714285714,2,"Coffee","pyridge","cv"
"catch22",21,1,3,"Coffee","pyridge","cv"
"feasts",36,0.964285714285714,3,"Coffee","pyridge","cv"
"tsfeatures",57,1,3,"Coffee","pyridge","cv"
"TSFEL",142,0.964285714285714,3,"Coffee","pyridge","cv"
"Kats",34,0.892857142857143,3,"Coffee","pyridge","cv"
"tsfresh",725,1,3,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,3,"Coffee","pyridge","cv"
"Quantiles",101,0.75,3,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,3,"Coffee","pyridge","cv"
"catch22",21,1,4,"Coffee","pyridge","cv"
"feasts",36,0.964285714285714,4,"Coffee","pyridge","cv"
"tsfeatures",57,1,4,"Coffee","pyridge","cv"
"TSFEL",142,0.964285714285714,4,"Coffee","pyridge","cv"
"Kats",34,0.928571428571429,4,"Coffee","pyridge","cv"
"tsfresh",725,1,4,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.928571428571429,4,"Coffee","pyridge","cv"
"Quantiles",101,0.821428571428571,4,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,4,"Coffee","pyridge","cv"
"catch22",21,1,5,"Coffee","pyridge","cv"
"feasts",35,0.964285714285714,5,"Coffee","pyridge","cv"
"tsfeatures",57,1,5,"Coffee","pyridge","cv"
"TSFEL",141,0.964285714285714,5,"Coffee","pyridge","cv"
"Kats",34,0.964285714285714,5,"Coffee","pyridge","cv"
"tsfresh",720,1,5,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.928571428571429,5,"Coffee","pyridge","cv"
"Quantiles",101,0.785714285714286,5,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,5,"Coffee","pyridge","cv"
"catch22",21,0.892857142857143,6,"Coffee","pyridge","cv"
"feasts",35,1,6,"Coffee","pyridge","cv"
"tsfeatures",57,1,6,"Coffee","pyridge","cv"
"TSFEL",141,1,6,"Coffee","pyridge","cv"
"Kats",34,1,6,"Coffee","pyridge","cv"
"tsfresh",720,1,6,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,6,"Coffee","pyridge","cv"
"Quantiles",101,0.892857142857143,6,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,6,"Coffee","pyridge","cv"
"catch22",21,0.964285714285714,7,"Coffee","pyridge","cv"
"feasts",35,1,7,"Coffee","pyridge","cv"
"tsfeatures",57,1,7,"Coffee","pyridge","cv"
"TSFEL",142,1,7,"Coffee","pyridge","cv"
"Kats",34,1,7,"Coffee","pyridge","cv"
"tsfresh",726,1,7,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,7,"Coffee","pyridge","cv"
"Quantiles",101,1,7,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,7,"Coffee","pyridge","cv"
"catch22",21,1,8,"Coffee","pyridge","cv"
"feasts",36,1,8,"Coffee","pyridge","cv"
"tsfeatures",57,1,8,"Coffee","pyridge","cv"
"TSFEL",142,1,8,"Coffee","pyridge","cv"
"Kats",34,0.928571428571429,8,"Coffee","pyridge","cv"
"tsfresh",725,1,8,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,8,"Coffee","pyridge","cv"
"Quantiles",101,0.928571428571429,8,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,8,"Coffee","pyridge","cv"
"catch22",21,1,9,"Coffee","pyridge","cv"
"feasts",36,1,9,"Coffee","pyridge","cv"
"tsfeatures",57,1,9,"Coffee","pyridge","cv"
"TSFEL",142,1,9,"Coffee","pyridge","cv"
"Kats",34,1,9,"Coffee","pyridge","cv"
"tsfresh",726,1,9,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,9,"Coffee","pyridge","cv"
"Quantiles",101,0.928571428571429,9,"Coffee","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,9,"Coffee","pyridge","cv"
"catch22",21,1,10,"Coffee","pyridge","cv"
"feasts",36,1,10,"Coffee","pyridge","cv"
"tsfeatures",57,1,10,"Coffee","pyridge","cv"
"TSFEL",142,1,10,"Coffee","pyridge","cv"
"Kats",34,0.928571428571429,10,"Coffee","pyridge","cv"
"tsfresh",726,1,10,"Coffee","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,1,10,"Coffee","pyridge","cv"
