"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.492307692307692,1,"CricketY","pyridge","cv"
"feasts",39,0.530769230769231,1,"CricketY","pyridge","cv"
"tsfeatures",59,0.505128205128205,1,"CricketY","pyridge","cv"
"TSFEL",144,0.576923076923077,1,"CricketY","pyridge","cv"
"Kats",35,0.484615384615385,1,"CricketY","pyridge","cv"
"tsfresh",739,0.615384615384615,1,"CricketY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.497435897435897,1,"CricketY","pyridge","cv"
"Quantiles",101,0.412820512820513,1,"CricketY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.397435897435897,1,"CricketY","pyridge","cv"
"catch22",22,0.530769230769231,2,"CricketY","pyridge","cv"
"feasts",39,0.517948717948718,2,"CricketY","pyridge","cv"
"tsfeatures",59,0.61025641025641,2,"CricketY","pyridge","cv"
"TSFEL",144,0.617948717948718,2,"CricketY","pyridge","cv"
"Kats",35,0.5,2,"CricketY","pyridge","cv"
"tsfresh",739,0.653846153846154,2,"CricketY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.471794871794872,2,"CricketY","pyridge","cv"
"Quantiles",101,0.466666666666667,2,"CricketY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.4,2,"CricketY","pyridge","cv"
"catch22",22,0.435897435897436,3,"CricketY","pyridge","cv"
"feasts",39,0.517948717948718,3,"CricketY","pyridge","cv"
"tsfeatures",59,0.553846153846154,3,"CricketY","pyridge","cv"
"TSFEL",144,0.607692307692308,3,"CricketY","pyridge","cv"
"Kats",35,0.476923076923077,3,"CricketY","pyridge","cv"
"tsfresh",740,0.648717948717949,3,"CricketY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.528205128205128,3,"CricketY","pyridge","cv"
"Quantiles",101,0.494871794871795,3,"CricketY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.42051282051282,3,"CricketY","pyridge","cv"
"catch22",22,0.446153846153846,4,"CricketY","pyridge","cv"
"feasts",39,0.553846153846154,4,"CricketY","pyridge","cv"
"tsfeatures",59,0.543589743589744,4,"CricketY","pyridge","cv"
"TSFEL",144,0.607692307692308,4,"CricketY","pyridge","cv"
"Kats",35,0.48974358974359,4,"CricketY","pyridge","cv"
"tsfresh",738,0.656410256410256,4,"CricketY","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.5,4,"CricketY","pyridge","cv"
"Quantiles",101,0.397435897435897,4,"CricketY","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.397435897435897,4,"CricketY","pyridge","cv"
"catch22",22,0.484615384615385,5,"CricketY","pyridge","cv"
"feasts",39,0.558974358974359,5,"CricketY","pyridge","cv"
"tsfeatures",59,0.612820512820513,5,"CricketY","pyridge","cv"
"TSFEL",144,0.617948717948718,5,"CricketY","pyridge","cv"
