"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.990506329113924,1,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.993670886075949,1,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.993670886075949,1,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",142,0.996835443037975,1,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.993670886075949,1,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",641,0.987341772151899,1,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.981012658227848,1,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.981012658227848,1,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.914556962025316,1,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.987341772151899,2,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.990506329113924,2,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.996835443037975,2,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",143,0.996835443037975,2,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.977848101265823,2,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",640,0.993670886075949,2,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.977848101265823,2,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.977848101265823,2,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.917721518987342,2,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.993670886075949,3,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.993670886075949,3,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.993670886075949,3,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",142,0.996835443037975,3,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.990506329113924,3,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",640,0.996835443037975,3,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.984177215189873,3,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.981012658227848,3,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.927215189873418,3,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.990506329113924,4,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.993670886075949,4,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.962025316455696,4,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",142,0.993670886075949,4,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.981012658227848,4,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",640,0.981012658227848,4,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.981012658227848,4,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.987341772151899,4,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.95253164556962,4,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.984177215189873,5,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.996835443037975,5,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.996835443037975,5,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",143,1,5,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.981012658227848,5,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",643,0.981012658227848,5,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.981012658227848,5,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.987341772151899,5,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.908227848101266,5,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.993670886075949,6,"GunPointMaleVersusFemale","pyridge","cv"
"feasts",36,0.990506329113924,6,"GunPointMaleVersusFemale","pyridge","cv"
"tsfeatures",59,0.968354430379747,6,"GunPointMaleVersusFemale","pyridge","cv"
"TSFEL",142,0.993670886075949,6,"GunPointMaleVersusFemale","pyridge","cv"
"Kats",36,0.987341772151899,6,"GunPointMaleVersusFemale","pyridge","cv"
"tsfresh",642,0.996835443037975,6,"GunPointMaleVersusFemale","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.990506329113924,6,"GunPointMaleVersusFemale","pyridge","cv"
"Quantiles",101,0.987341772151899,6,"GunPointMaleVersusFemale","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.933544303797468,6,"GunPointMaleVersusFemale","pyridge","cv"
"catch22",22,0.981012658227848,7,"GunPointMaleVersusFemale","pyridge","cv"
