"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.989779364049319,1,"Wafer","pyridge","cv"
"feasts",39,0.980532121998702,1,"Wafer","pyridge","cv"
"tsfeatures",59,0.988968202465931,1,"Wafer","pyridge","cv"
"TSFEL",146,1,1,"Wafer","pyridge","cv"
"Kats",36,0.999026606099935,1,"Wafer","pyridge","cv"
"tsfresh",653,0.999837767683323,1,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.996430889033095,1,"Wafer","pyridge","cv"
"Quantiles",101,0.987345879299156,1,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.993186242699546,1,"Wafer","pyridge","cv"
"catch22",22,0.994321868916288,2,"Wafer","pyridge","cv"
"feasts",39,0.9819922128488,2,"Wafer","pyridge","cv"
"tsfeatures",59,0.988968202465931,2,"Wafer","pyridge","cv"
"TSFEL",146,1,2,"Wafer","pyridge","cv"
"Kats",36,0.998864373783258,2,"Wafer","pyridge","cv"
"tsfresh",653,1,2,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.995295262816353,2,"Wafer","pyridge","cv"
"Quantiles",101,0.988805970149254,2,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.993835171966256,2,"Wafer","pyridge","cv"
"catch22",22,0.991077222582738,3,"Wafer","pyridge","cv"
"feasts",39,0.979720960415315,3,"Wafer","pyridge","cv"
"tsfeatures",59,0.984750162232317,3,"Wafer","pyridge","cv"
"TSFEL",146,0.999026606099935,3,"Wafer","pyridge","cv"
"Kats",36,0.99870214146658,3,"Wafer","pyridge","cv"
"tsfresh",653,1,3,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.99610642439974,3,"Wafer","pyridge","cv"
"Quantiles",101,0.985561323815704,3,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.99545749513303,3,"Wafer","pyridge","cv"
"catch22",22,0.993997404282933,4,"Wafer","pyridge","cv"
"feasts",39,0.979720960415315,4,"Wafer","pyridge","cv"
"tsfeatures",59,0.988157040882544,4,"Wafer","pyridge","cv"
"TSFEL",146,0.999675535366645,4,"Wafer","pyridge","cv"
"Kats",36,0.99805321219987,4,"Wafer","pyridge","cv"
"tsfresh",653,1,4,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.994970798182998,4,"Wafer","pyridge","cv"
"Quantiles",101,0.986534717715769,4,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.992861778066191,4,"Wafer","pyridge","cv"
"catch22",22,0.993024010382868,5,"Wafer","pyridge","cv"
"feasts",39,0.98264114211551,5,"Wafer","pyridge","cv"
"tsfeatures",59,0.987994808565866,5,"Wafer","pyridge","cv"
"TSFEL",146,0.999837767683323,5,"Wafer","pyridge","cv"
"Kats",36,0.999026606099935,5,"Wafer","pyridge","cv"
"tsfresh",653,1,5,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.995133030499675,5,"Wafer","pyridge","cv"
"Quantiles",101,0.986534717715769,5,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.993835171966256,5,"Wafer","pyridge","cv"
"catch22",22,0.988643737832576,6,"Wafer","pyridge","cv"
"feasts",39,0.978909798831927,6,"Wafer","pyridge","cv"
"tsfeatures",59,0.987832576249189,6,"Wafer","pyridge","cv"
"TSFEL",146,1,6,"Wafer","pyridge","cv"
"Kats",36,0.997890979883193,6,"Wafer","pyridge","cv"
"tsfresh",653,1,6,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.998539909149903,6,"Wafer","pyridge","cv"
"Quantiles",101,0.984587929915639,6,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.996268656716418,6,"Wafer","pyridge","cv"
"catch22",22,0.991401687216093,7,"Wafer","pyridge","cv"
"feasts",39,0.983290071382219,7,"Wafer","pyridge","cv"
"tsfeatures",59,0.987183646982479,7,"Wafer","pyridge","cv"
"TSFEL",146,1,7,"Wafer","pyridge","cv"
"Kats",36,0.999513303049968,7,"Wafer","pyridge","cv"
"tsfresh",653,0.999837767683323,7,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.998539909149903,7,"Wafer","pyridge","cv"
"Quantiles",101,0.986210253082414,7,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.997566515249838,7,"Wafer","pyridge","cv"
"catch22",22,0.992861778066191,8,"Wafer","pyridge","cv"
"feasts",39,0.983127839065542,8,"Wafer","pyridge","cv"
"tsfeatures",59,0.987670343932511,8,"Wafer","pyridge","cv"
"TSFEL",146,1,8,"Wafer","pyridge","cv"
"Kats",36,0.99805321219987,8,"Wafer","pyridge","cv"
"tsfresh",653,0.99805321219987,8,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.996593121349773,8,"Wafer","pyridge","cv"
"Quantiles",101,0.987183646982479,8,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.99545749513303,8,"Wafer","pyridge","cv"
"catch22",22,0.991888384166126,9,"Wafer","pyridge","cv"
"feasts",39,0.985399091499027,9,"Wafer","pyridge","cv"
"tsfeatures",59,0.990914990266061,9,"Wafer","pyridge","cv"
"TSFEL",146,0.999513303049968,9,"Wafer","pyridge","cv"
"Kats",36,0.99935107073329,9,"Wafer","pyridge","cv"
"tsfresh",653,0.999513303049968,9,"Wafer","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",255,0.997728747566515,9,"Wafer","pyridge","cv"
"Quantiles",101,0.980532121998702,9,"Wafer","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",154,0.994484101232966,9,"Wafer","pyridge","cv"
"catch22",22,0.994646333549643,10,"Wafer","pyridge","cv"
"feasts",39,0.970960415314731,10,"Wafer","pyridge","cv"
"tsfeatures",59,0.987345879299156,10,"Wafer","pyridge","cv"
