"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.966666666666667,1,"SyntheticControl","pyridge","cv"
"feasts",39,0.983333333333333,1,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.996666666666667,1,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,1,"SyntheticControl","pyridge","cv"
"Kats",35,0.643333333333333,1,"SyntheticControl","pyridge","cv"
"tsfresh",450,0.993333333333333,1,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.93,1,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.433333333333333,1,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.87,1,"SyntheticControl","pyridge","cv"
"catch22",22,0.953333333333333,2,"SyntheticControl","pyridge","cv"
"feasts",39,0.976666666666667,2,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.993333333333333,2,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,2,"SyntheticControl","pyridge","cv"
"Kats",35,0.623333333333333,2,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.99,2,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.926666666666667,2,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.353333333333333,2,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.883333333333333,2,"SyntheticControl","pyridge","cv"
"catch22",22,0.95,3,"SyntheticControl","pyridge","cv"
"feasts",39,0.986666666666667,3,"SyntheticControl","pyridge","cv"
"tsfeatures",59,1,3,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.99,3,"SyntheticControl","pyridge","cv"
"Kats",35,0.663333333333333,3,"SyntheticControl","pyridge","cv"
"tsfresh",450,0.996666666666667,3,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.906666666666667,3,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.413333333333333,3,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.88,3,"SyntheticControl","pyridge","cv"
"catch22",22,0.943333333333333,4,"SyntheticControl","pyridge","cv"
"feasts",39,0.98,4,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.993333333333333,4,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.976666666666667,4,"SyntheticControl","pyridge","cv"
"Kats",35,0.696666666666667,4,"SyntheticControl","pyridge","cv"
"tsfresh",452,1,4,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.93,4,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.42,4,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.86,4,"SyntheticControl","pyridge","cv"
"catch22",22,0.95,5,"SyntheticControl","pyridge","cv"
"feasts",39,0.98,5,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.973333333333333,5,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.976666666666667,5,"SyntheticControl","pyridge","cv"
"Kats",35,0.676666666666667,5,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.993333333333333,5,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.926666666666667,5,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.366666666666667,5,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.863333333333333,5,"SyntheticControl","pyridge","cv"
"catch22",22,0.956666666666667,6,"SyntheticControl","pyridge","cv"
"feasts",39,0.99,6,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.99,6,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.986666666666667,6,"SyntheticControl","pyridge","cv"
"Kats",35,0.643333333333333,6,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.99,6,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.916666666666667,6,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.416666666666667,6,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.873333333333333,6,"SyntheticControl","pyridge","cv"
"catch22",22,0.966666666666667,7,"SyntheticControl","pyridge","cv"
"feasts",39,0.966666666666667,7,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.993333333333333,7,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,7,"SyntheticControl","pyridge","cv"
"Kats",35,0.646666666666667,7,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.976666666666667,7,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.926666666666667,7,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.41,7,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.886666666666667,7,"SyntheticControl","pyridge","cv"
"catch22",22,0.973333333333333,8,"SyntheticControl","pyridge","cv"
"feasts",39,0.97,8,"SyntheticControl","pyridge","cv"
"tsfeatures",59,1,8,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.98,8,"SyntheticControl","pyridge","cv"
"Kats",35,0.64,8,"SyntheticControl","pyridge","cv"
"tsfresh",452,0.993333333333333,8,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.926666666666667,8,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.396666666666667,8,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.843333333333333,8,"SyntheticControl","pyridge","cv"
"catch22",22,0.966666666666667,9,"SyntheticControl","pyridge","cv"
"feasts",39,0.973333333333333,9,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.986666666666667,9,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.97,9,"SyntheticControl","pyridge","cv"
"Kats",35,0.65,9,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.993333333333333,9,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.903333333333333,9,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.39,9,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.853333333333333,9,"SyntheticControl","pyridge","cv"
"catch22",22,0.966666666666667,10,"SyntheticControl","pyridge","cv"
"feasts",39,0.986666666666667,10,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.996666666666667,10,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.953333333333333,10,"SyntheticControl","pyridge","cv"
"Kats",35,0.623333333333333,10,"SyntheticControl","pyridge","cv"
"tsfresh",452,0.993333333333333,10,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.943333333333333,10,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.413333333333333,10,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.85,10,"SyntheticControl","pyridge","cv"
"catch22",22,0.973333333333333,11,"SyntheticControl","pyridge","cv"
"feasts",39,0.983333333333333,11,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.99,11,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,11,"SyntheticControl","pyridge","cv"
"Kats",35,0.67,11,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.993333333333333,11,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.936666666666667,11,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.406666666666667,11,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.866666666666667,11,"SyntheticControl","pyridge","cv"
"catch22",22,0.956666666666667,12,"SyntheticControl","pyridge","cv"
"feasts",39,0.98,12,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.99,12,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.993333333333333,12,"SyntheticControl","pyridge","cv"
"Kats",35,0.65,12,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.993333333333333,12,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.903333333333333,12,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.426666666666667,12,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.873333333333333,12,"SyntheticControl","pyridge","cv"
"catch22",22,0.953333333333333,13,"SyntheticControl","pyridge","cv"
"feasts",39,0.99,13,"SyntheticControl","pyridge","cv"
"tsfeatures",59,1,13,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,13,"SyntheticControl","pyridge","cv"
"Kats",35,0.653333333333333,13,"SyntheticControl","pyridge","cv"
"tsfresh",453,1,13,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.94,13,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.44,13,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.866666666666667,13,"SyntheticControl","pyridge","cv"
"catch22",22,0.943333333333333,14,"SyntheticControl","pyridge","cv"
"feasts",39,0.983333333333333,14,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.996666666666667,14,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.976666666666667,14,"SyntheticControl","pyridge","cv"
"Kats",35,0.67,14,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.993333333333333,14,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.946666666666667,14,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.43,14,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.886666666666667,14,"SyntheticControl","pyridge","cv"
"catch22",22,0.943333333333333,15,"SyntheticControl","pyridge","cv"
"feasts",39,0.98,15,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.996666666666667,15,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,15,"SyntheticControl","pyridge","cv"
"Kats",35,0.636666666666667,15,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.986666666666667,15,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.94,15,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.433333333333333,15,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.88,15,"SyntheticControl","pyridge","cv"
"catch22",22,0.93,16,"SyntheticControl","pyridge","cv"
"feasts",39,0.983333333333333,16,"SyntheticControl","pyridge","cv"
"tsfeatures",59,0.983333333333333,16,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.983333333333333,16,"SyntheticControl","pyridge","cv"
"Kats",35,0.633333333333333,16,"SyntheticControl","pyridge","cv"
"tsfresh",453,0.996666666666667,16,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.926666666666667,16,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.396666666666667,16,"SyntheticControl","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",62,0.88,16,"SyntheticControl","pyridge","cv"
"catch22",22,0.963333333333333,17,"SyntheticControl","pyridge","cv"
"feasts",39,0.963333333333333,17,"SyntheticControl","pyridge","cv"
"tsfeatures",59,1,17,"SyntheticControl","pyridge","cv"
"TSFEL",143,0.973333333333333,17,"SyntheticControl","pyridge","cv"
"Kats",35,0.626666666666667,17,"SyntheticControl","pyridge","cv"
"tsfresh",452,0.993333333333333,17,"SyntheticControl","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",163,0.946666666666667,17,"SyntheticControl","pyridge","cv"
"Quantiles",101,0.403333333333333,17,"SyntheticControl","pyridge","cv"
