"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.442666666666667,1,"ScreenType","pyridge","cv"
"feasts",39,0.410666666666667,1,"ScreenType","pyridge","cv"
"tsfeatures",59,0.474666666666667,1,"ScreenType","pyridge","cv"
"TSFEL",145,0.528,1,"ScreenType","pyridge","cv"
"Kats",36,0.461333333333333,1,"ScreenType","pyridge","cv"
"tsfresh",746,0.493333333333333,1,"ScreenType","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.434666666666667,1,"ScreenType","pyridge","cv"
"Quantiles",101,0.421333333333333,1,"ScreenType","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.418666666666667,1,"ScreenType","pyridge","cv"
"catch22",22,0.517333333333333,2,"ScreenType","pyridge","cv"
"feasts",39,0.530666666666667,2,"ScreenType","pyridge","cv"
"tsfeatures",59,0.56,2,"ScreenType","pyridge","cv"
"TSFEL",145,0.557333333333333,2,"ScreenType","pyridge","cv"
"Kats",36,0.557333333333333,2,"ScreenType","pyridge","cv"
"tsfresh",745,0.584,2,"ScreenType","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.44,2,"ScreenType","pyridge","cv"
"Quantiles",101,0.426666666666667,2,"ScreenType","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.450666666666667,2,"ScreenType","pyridge","cv"
"catch22",22,0.533333333333333,3,"ScreenType","pyridge","cv"
"feasts",39,0.541333333333333,3,"ScreenType","pyridge","cv"
"tsfeatures",59,0.597333333333333,3,"ScreenType","pyridge","cv"
"TSFEL",145,0.557333333333333,3,"ScreenType","pyridge","cv"
"Kats",36,0.525333333333333,3,"ScreenType","pyridge","cv"
"tsfresh",746,0.512,3,"ScreenType","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.426666666666667,3,"ScreenType","pyridge","cv"
"Quantiles",101,0.405333333333333,3,"ScreenType","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.413333333333333,3,"ScreenType","pyridge","cv"
"catch22",22,0.52,4,"ScreenType","pyridge","cv"
"feasts",39,0.557333333333333,4,"ScreenType","pyridge","cv"
"tsfeatures",59,0.528,4,"ScreenType","pyridge","cv"
"TSFEL",145,0.605333333333333,4,"ScreenType","pyridge","cv"
"Kats",36,0.594666666666667,4,"ScreenType","pyridge","cv"
"tsfresh",746,0.570666666666667,4,"ScreenType","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.432,4,"ScreenType","pyridge","cv"
"Quantiles",101,0.389333333333333,4,"ScreenType","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.466666666666667,4,"ScreenType","pyridge","cv"
"catch22",22,0.56,5,"ScreenType","pyridge","cv"
"feasts",39,0.554666666666667,5,"ScreenType","pyridge","cv"
"tsfeatures",59,0.576,5,"ScreenType","pyridge","cv"
"TSFEL",145,0.589333333333333,5,"ScreenType","pyridge","cv"
"Kats",36,0.552,5,"ScreenType","pyridge","cv"
"tsfresh",746,0.557333333333333,5,"ScreenType","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.410666666666667,5,"ScreenType","pyridge","cv"
"Quantiles",101,0.397333333333333,5,"ScreenType","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.456,5,"ScreenType","pyridge","cv"
