"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.959899749373434,1,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.964912280701754,1,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.972431077694236,1,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.957393483709273,1,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.969924812030075,1,"KeplerLightCurves","pyridge","cv"
"tsfresh",739,0.944862155388471,1,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.854636591478697,1,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.842105263157895,1,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.511278195488722,1,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.949874686716792,2,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.964912280701754,2,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.967418546365915,2,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.957393483709273,2,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.954887218045113,2,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.952380952380952,2,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.859649122807018,2,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.796992481203007,2,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.558897243107769,2,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.952380952380952,3,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.954887218045113,3,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.969924812030075,3,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.952380952380952,3,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.942355889724311,3,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.957393483709273,3,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.829573934837093,3,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.817042606516291,3,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.523809523809524,3,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.944862155388471,4,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.969924812030075,4,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.962406015037594,4,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.947368421052632,4,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.967418546365915,4,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.944862155388471,4,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.834586466165414,4,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.839598997493734,4,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.538847117794486,4,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.947368421052632,5,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.954887218045113,5,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.962406015037594,5,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.944862155388471,5,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.957393483709273,5,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.959899749373434,5,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.857142857142857,5,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.802005012531328,5,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.538847117794486,5,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.93734335839599,6,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.947368421052632,6,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.962406015037594,6,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.949874686716792,6,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.952380952380952,6,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.93984962406015,6,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.844611528822055,6,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.81203007518797,6,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.526315789473684,6,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.93483709273183,7,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.942355889724311,7,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.947368421052632,7,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.93483709273183,7,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.944862155388471,7,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.93483709273183,7,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.819548872180451,7,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.799498746867168,7,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.533834586466165,7,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.929824561403509,8,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.952380952380952,8,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.959899749373434,8,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.947368421052632,8,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.949874686716792,8,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.942355889724311,8,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.857142857142857,8,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.849624060150376,8,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.521303258145363,8,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.952380952380952,9,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.959899749373434,9,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.972431077694236,9,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.972431077694236,9,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.974937343358396,9,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.962406015037594,9,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.847117794486215,9,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.81453634085213,9,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.568922305764411,9,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.952380952380952,10,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.962406015037594,10,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.959899749373434,10,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.944862155388471,10,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.947368421052632,10,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.952380952380952,10,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.849624060150376,10,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.802005012531328,10,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.56390977443609,10,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.952380952380952,11,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.974937343358396,11,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.969924812030075,11,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.959899749373434,11,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.959899749373434,11,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.957393483709273,11,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.842105263157895,11,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.829573934837093,11,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.568922305764411,11,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.967418546365915,12,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.959899749373434,12,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.972431077694236,12,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.964912280701754,12,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.959899749373434,12,"KeplerLightCurves","pyridge","cv"
"tsfresh",740,0.949874686716792,12,"KeplerLightCurves","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.854636591478697,12,"KeplerLightCurves","pyridge","cv"
"Quantiles",101,0.849624060150376,12,"KeplerLightCurves","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.604010025062657,12,"KeplerLightCurves","pyridge","cv"
"catch22",22,0.964912280701754,13,"KeplerLightCurves","pyridge","cv"
"feasts",39,0.962406015037594,13,"KeplerLightCurves","pyridge","cv"
"tsfeatures",59,0.964912280701754,13,"KeplerLightCurves","pyridge","cv"
"TSFEL",144,0.959899749373434,13,"KeplerLightCurves","pyridge","cv"
"Kats",36,0.964912280701754,13,"KeplerLightCurves","pyridge","cv"
