"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.370165745856354,1,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.303867403314917,1,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.331491712707182,1,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.447513812154696,1,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.301104972375691,1,"EOGVerticalSignal","pyridge","cv"
"tsfresh",745,0.411602209944751,1,"EOGVerticalSignal","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.395027624309392,1,"EOGVerticalSignal","pyridge","cv"
"Quantiles",101,0.320441988950276,1,"EOGVerticalSignal","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.337016574585635,1,"EOGVerticalSignal","pyridge","cv"
"catch22",22,0.5,2,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.560773480662983,2,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.544198895027624,2,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.580110497237569,2,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.486187845303867,2,"EOGVerticalSignal","pyridge","cv"
"tsfresh",746,0.591160220994475,2,"EOGVerticalSignal","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.494475138121547,2,"EOGVerticalSignal","pyridge","cv"
"Quantiles",101,0.450276243093923,2,"EOGVerticalSignal","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.425414364640884,2,"EOGVerticalSignal","pyridge","cv"
"catch22",22,0.450276243093923,3,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.56353591160221,3,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.57182320441989,3,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.61878453038674,3,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.472375690607735,3,"EOGVerticalSignal","pyridge","cv"
"tsfresh",746,0.591160220994475,3,"EOGVerticalSignal","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.544198895027624,3,"EOGVerticalSignal","pyridge","cv"
"Quantiles",101,0.475138121546961,3,"EOGVerticalSignal","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.414364640883978,3,"EOGVerticalSignal","pyridge","cv"
"catch22",22,0.497237569060773,4,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.55524861878453,4,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.599447513812155,4,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.588397790055249,4,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.480662983425414,4,"EOGVerticalSignal","pyridge","cv"
"tsfresh",746,0.607734806629834,4,"EOGVerticalSignal","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.56353591160221,4,"EOGVerticalSignal","pyridge","cv"
"Quantiles",101,0.5,4,"EOGVerticalSignal","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.425414364640884,4,"EOGVerticalSignal","pyridge","cv"
"catch22",22,0.50828729281768,5,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.574585635359116,5,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.582872928176796,5,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.613259668508287,5,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.483425414364641,5,"EOGVerticalSignal","pyridge","cv"
"tsfresh",746,0.599447513812155,5,"EOGVerticalSignal","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.533149171270718,5,"EOGVerticalSignal","pyridge","cv"
"Quantiles",101,0.458563535911602,5,"EOGVerticalSignal","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.403314917127072,5,"EOGVerticalSignal","pyridge","cv"
"catch22",22,0.502762430939227,6,"EOGVerticalSignal","pyridge","cv"
"feasts",37,0.494475138121547,6,"EOGVerticalSignal","pyridge","cv"
"tsfeatures",59,0.585635359116022,6,"EOGVerticalSignal","pyridge","cv"
"TSFEL",144,0.580110497237569,6,"EOGVerticalSignal","pyridge","cv"
"Kats",36,0.477900552486188,6,"EOGVerticalSignal","pyridge","cv"
