"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.952380952380952,1,"Plane","pyridge","fixed"
"feasts",36,1,1,"Plane","pyridge","fixed"
"tsfeatures",59,1,1,"Plane","pyridge","fixed"
"TSFEL",143,1,1,"Plane","pyridge","fixed"
"Kats",35,1,1,"Plane","pyridge","fixed"
"tsfresh",614,1,1,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,1,1,"Plane","pyridge","fixed"
"Quantiles",101,0.99047619047619,1,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.942857142857143,1,"Plane","pyridge","fixed"
"catch22",22,0.942857142857143,2,"Plane","pyridge","fixed"
"feasts",36,1,2,"Plane","pyridge","fixed"
"tsfeatures",59,1,2,"Plane","pyridge","fixed"
"TSFEL",143,1,2,"Plane","pyridge","fixed"
"Kats",35,1,2,"Plane","pyridge","fixed"
"tsfresh",614,1,2,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,1,2,"Plane","pyridge","fixed"
"Quantiles",101,0.99047619047619,2,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.885714285714286,2,"Plane","pyridge","fixed"
"catch22",22,0.971428571428571,3,"Plane","pyridge","fixed"
"feasts",36,1,3,"Plane","pyridge","fixed"
"tsfeatures",59,1,3,"Plane","pyridge","fixed"
"TSFEL",143,1,3,"Plane","pyridge","fixed"
"Kats",35,1,3,"Plane","pyridge","fixed"
"tsfresh",614,1,3,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,1,3,"Plane","pyridge","fixed"
"Quantiles",101,1,3,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.99047619047619,3,"Plane","pyridge","fixed"
"catch22",22,0.980952380952381,4,"Plane","pyridge","fixed"
"feasts",36,1,4,"Plane","pyridge","fixed"
"tsfeatures",59,1,4,"Plane","pyridge","fixed"
"TSFEL",143,1,4,"Plane","pyridge","fixed"
"Kats",35,1,4,"Plane","pyridge","fixed"
"tsfresh",614,1,4,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,1,4,"Plane","pyridge","fixed"
"Quantiles",101,1,4,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.971428571428571,4,"Plane","pyridge","fixed"
"catch22",22,0.971428571428571,5,"Plane","pyridge","fixed"
"feasts",36,1,5,"Plane","pyridge","fixed"
"tsfeatures",59,1,5,"Plane","pyridge","fixed"
"TSFEL",143,1,5,"Plane","pyridge","fixed"
"Kats",35,1,5,"Plane","pyridge","fixed"
"tsfresh",614,1,5,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,0.99047619047619,5,"Plane","pyridge","fixed"
"Quantiles",101,0.99047619047619,5,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.923809523809524,5,"Plane","pyridge","fixed"
"catch22",22,0.971428571428571,6,"Plane","pyridge","fixed"
"feasts",36,1,6,"Plane","pyridge","fixed"
"tsfeatures",59,1,6,"Plane","pyridge","fixed"
"TSFEL",143,1,6,"Plane","pyridge","fixed"
"Kats",35,0.99047619047619,6,"Plane","pyridge","fixed"
"tsfresh",614,1,6,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,0.99047619047619,6,"Plane","pyridge","fixed"
"Quantiles",101,0.99047619047619,6,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.952380952380952,6,"Plane","pyridge","fixed"
"catch22",22,0.952380952380952,7,"Plane","pyridge","fixed"
"feasts",36,1,7,"Plane","pyridge","fixed"
"tsfeatures",59,1,7,"Plane","pyridge","fixed"
"TSFEL",143,1,7,"Plane","pyridge","fixed"
"Kats",35,1,7,"Plane","pyridge","fixed"
"tsfresh",614,1,7,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,0.99047619047619,7,"Plane","pyridge","fixed"
"Quantiles",101,0.980952380952381,7,"Plane","pyridge","fixed"
"FFT coef. (Mag^2 + Angle)",146,0.942857142857143,7,"Plane","pyridge","fixed"
"catch22",22,0.99047619047619,8,"Plane","pyridge","fixed"
"feasts",36,1,8,"Plane","pyridge","fixed"
"tsfeatures",59,1,8,"Plane","pyridge","fixed"
"TSFEL",143,1,8,"Plane","pyridge","fixed"
"Kats",35,1,8,"Plane","pyridge","fixed"
"tsfresh",614,1,8,"Plane","pyridge","fixed"
"FFT (Mag^2 + Angle) + quantiles",247,1,8,"Plane","pyridge","fixed"
"Quantiles",101,0.980952380952381,8,"Plane","pyridge","fixed"
