"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.961904761904762,1,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.949206349206349,1,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.961904761904762,1,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",142,0.965079365079365,1,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.917460317460317,1,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",640,0.961904761904762,1,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.768253968253968,1,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.853968253968254,1,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.752380952380952,1,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.93015873015873,2,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.961904761904762,2,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.968253968253968,2,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",143,0.980952380952381,2,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.933333333333333,2,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",638,0.974603174603175,2,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.8,2,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.8,2,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.777777777777778,2,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.961904761904762,3,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.974603174603175,3,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.971428571428571,3,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",143,0.971428571428571,3,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.955555555555556,3,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",641,0.980952380952381,3,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.79047619047619,3,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.831746031746032,3,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.758730158730159,3,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.936507936507937,4,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.946031746031746,4,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.968253968253968,4,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",142,0.980952380952381,4,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.914285714285714,4,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",639,0.980952380952381,4,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.819047619047619,4,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.803174603174603,4,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.765079365079365,4,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.942857142857143,5,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.980952380952381,5,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.980952380952381,5,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",142,0.949206349206349,5,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.971428571428571,5,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",640,0.958730158730159,5,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.787301587301587,5,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.825396825396825,5,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.771428571428571,5,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.907936507936508,6,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.949206349206349,6,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.965079365079365,6,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",143,0.980952380952381,6,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.93015873015873,6,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",642,0.952380952380952,6,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.73015873015873,6,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.863492063492064,6,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.711111111111111,6,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.933333333333333,7,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.977777777777778,7,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.965079365079365,7,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",142,0.961904761904762,7,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.946031746031746,7,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",640,0.965079365079365,7,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.761904761904762,7,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.796825396825397,7,"GunPointOldVersusYoung","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.720634920634921,7,"GunPointOldVersusYoung","pyridge","cv"
"catch22",22,0.949206349206349,8,"GunPointOldVersusYoung","pyridge","cv"
"feasts",36,0.971428571428571,8,"GunPointOldVersusYoung","pyridge","cv"
"tsfeatures",59,0.977777777777778,8,"GunPointOldVersusYoung","pyridge","cv"
"TSFEL",142,0.974603174603175,8,"GunPointOldVersusYoung","pyridge","cv"
"Kats",36,0.936507936507937,8,"GunPointOldVersusYoung","pyridge","cv"
"tsfresh",639,0.974603174603175,8,"GunPointOldVersusYoung","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.812698412698413,8,"GunPointOldVersusYoung","pyridge","cv"
"Quantiles",101,0.86031746031746,8,"GunPointOldVersusYoung","pyridge","cv"
