"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.665666666666667,1,"Yoga","pyridge","cv"
"feasts",36,0.727,1,"Yoga","pyridge","cv"
"tsfeatures",59,0.758,1,"Yoga","pyridge","cv"
"TSFEL",144,0.758,1,"Yoga","pyridge","cv"
"Kats",36,0.898,1,"Yoga","pyridge","cv"
"tsfresh",731,0.849666666666667,1,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.647666666666667,1,"Yoga","pyridge","cv"
"Quantiles",101,0.661666666666667,1,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.595666666666667,1,"Yoga","pyridge","cv"
"catch22",22,0.679,2,"Yoga","pyridge","cv"
"feasts",36,0.774666666666667,2,"Yoga","pyridge","cv"
"tsfeatures",59,0.769666666666667,2,"Yoga","pyridge","cv"
"TSFEL",144,0.818333333333333,2,"Yoga","pyridge","cv"
"Kats",36,0.912,2,"Yoga","pyridge","cv"
"tsfresh",734,0.882666666666667,2,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.669333333333333,2,"Yoga","pyridge","cv"
"Quantiles",101,0.663333333333333,2,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.582,2,"Yoga","pyridge","cv"
"catch22",22,0.661666666666667,3,"Yoga","pyridge","cv"
"feasts",36,0.72,3,"Yoga","pyridge","cv"
"tsfeatures",59,0.742666666666667,3,"Yoga","pyridge","cv"
"TSFEL",144,0.801,3,"Yoga","pyridge","cv"
"Kats",36,0.915,3,"Yoga","pyridge","cv"
"tsfresh",734,0.865,3,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.67,3,"Yoga","pyridge","cv"
"Quantiles",101,0.666333333333333,3,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.606333333333333,3,"Yoga","pyridge","cv"
"catch22",22,0.661333333333333,4,"Yoga","pyridge","cv"
"feasts",36,0.773333333333333,4,"Yoga","pyridge","cv"
"tsfeatures",59,0.774333333333333,4,"Yoga","pyridge","cv"
"TSFEL",144,0.800333333333333,4,"Yoga","pyridge","cv"
"Kats",36,0.895,4,"Yoga","pyridge","cv"
"tsfresh",733,0.876,4,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.671333333333333,4,"Yoga","pyridge","cv"
"Quantiles",101,0.637666666666667,4,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.615333333333333,4,"Yoga","pyridge","cv"
"catch22",22,0.661,5,"Yoga","pyridge","cv"
"feasts",36,0.764333333333333,5,"Yoga","pyridge","cv"
"tsfeatures",59,0.772666666666667,5,"Yoga","pyridge","cv"
"TSFEL",144,0.797666666666667,5,"Yoga","pyridge","cv"
"Kats",36,0.907,5,"Yoga","pyridge","cv"
"tsfresh",734,0.857333333333333,5,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.683,5,"Yoga","pyridge","cv"
"Quantiles",101,0.680666666666667,5,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.614666666666667,5,"Yoga","pyridge","cv"
"catch22",22,0.657333333333333,6,"Yoga","pyridge","cv"
"feasts",36,0.737666666666667,6,"Yoga","pyridge","cv"
"tsfeatures",59,0.759666666666667,6,"Yoga","pyridge","cv"
"TSFEL",144,0.797333333333333,6,"Yoga","pyridge","cv"
"Kats",36,0.904666666666667,6,"Yoga","pyridge","cv"
"tsfresh",733,0.855,6,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.666333333333333,6,"Yoga","pyridge","cv"
"Quantiles",101,0.668666666666667,6,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.588,6,"Yoga","pyridge","cv"
"catch22",22,0.649333333333333,7,"Yoga","pyridge","cv"
"feasts",36,0.781,7,"Yoga","pyridge","cv"
"tsfeatures",59,0.775,7,"Yoga","pyridge","cv"
"TSFEL",144,0.808333333333333,7,"Yoga","pyridge","cv"
"Kats",36,0.925,7,"Yoga","pyridge","cv"
"tsfresh",732,0.860333333333333,7,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.678,7,"Yoga","pyridge","cv"
"Quantiles",101,0.668666666666667,7,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.593666666666667,7,"Yoga","pyridge","cv"
"catch22",22,0.662,8,"Yoga","pyridge","cv"
"feasts",36,0.744333333333333,8,"Yoga","pyridge","cv"
"tsfeatures",59,0.740666666666667,8,"Yoga","pyridge","cv"
"TSFEL",144,0.821333333333333,8,"Yoga","pyridge","cv"
"Kats",36,0.915,8,"Yoga","pyridge","cv"
"tsfresh",732,0.875666666666667,8,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.662,8,"Yoga","pyridge","cv"
"Quantiles",101,0.618333333333333,8,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.602,8,"Yoga","pyridge","cv"
"catch22",22,0.656333333333333,9,"Yoga","pyridge","cv"
"feasts",36,0.765,9,"Yoga","pyridge","cv"
"tsfeatures",59,0.766666666666667,9,"Yoga","pyridge","cv"
"TSFEL",144,0.808666666666667,9,"Yoga","pyridge","cv"
"Kats",36,0.906333333333333,9,"Yoga","pyridge","cv"
"tsfresh",733,0.878,9,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.686666666666667,9,"Yoga","pyridge","cv"
"Quantiles",101,0.682333333333333,9,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.563666666666667,9,"Yoga","pyridge","cv"
"catch22",22,0.65,10,"Yoga","pyridge","cv"
"feasts",36,0.759333333333333,10,"Yoga","pyridge","cv"
"tsfeatures",59,0.773,10,"Yoga","pyridge","cv"
"TSFEL",144,0.819666666666667,10,"Yoga","pyridge","cv"
"Kats",36,0.919333333333333,10,"Yoga","pyridge","cv"
"tsfresh",732,0.865,10,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.648666666666667,10,"Yoga","pyridge","cv"
"Quantiles",101,0.624333333333333,10,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.606666666666667,10,"Yoga","pyridge","cv"
"catch22",22,0.665666666666667,11,"Yoga","pyridge","cv"
"feasts",36,0.753666666666667,11,"Yoga","pyridge","cv"
"tsfeatures",59,0.765666666666667,11,"Yoga","pyridge","cv"
"TSFEL",144,0.769333333333333,11,"Yoga","pyridge","cv"
"Kats",36,0.903666666666667,11,"Yoga","pyridge","cv"
"tsfresh",733,0.838,11,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.637333333333333,11,"Yoga","pyridge","cv"
"Quantiles",101,0.670333333333333,11,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.602,11,"Yoga","pyridge","cv"
"catch22",22,0.669333333333333,12,"Yoga","pyridge","cv"
"feasts",36,0.772,12,"Yoga","pyridge","cv"
"tsfeatures",59,0.760333333333333,12,"Yoga","pyridge","cv"
"TSFEL",144,0.83,12,"Yoga","pyridge","cv"
"Kats",36,0.921,12,"Yoga","pyridge","cv"
"tsfresh",732,0.863,12,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.689,12,"Yoga","pyridge","cv"
"Quantiles",101,0.693333333333333,12,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.611333333333333,12,"Yoga","pyridge","cv"
"catch22",22,0.667333333333333,13,"Yoga","pyridge","cv"
"feasts",36,0.768333333333333,13,"Yoga","pyridge","cv"
"tsfeatures",59,0.769,13,"Yoga","pyridge","cv"
"TSFEL",144,0.780333333333333,13,"Yoga","pyridge","cv"
"Kats",36,0.919333333333333,13,"Yoga","pyridge","cv"
"tsfresh",734,0.872666666666667,13,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.682666666666667,13,"Yoga","pyridge","cv"
"Quantiles",101,0.677,13,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.579333333333333,13,"Yoga","pyridge","cv"
"catch22",22,0.654333333333333,14,"Yoga","pyridge","cv"
"feasts",36,0.792,14,"Yoga","pyridge","cv"
"tsfeatures",59,0.773,14,"Yoga","pyridge","cv"
"TSFEL",144,0.824666666666667,14,"Yoga","pyridge","cv"
"Kats",36,0.913333333333333,14,"Yoga","pyridge","cv"
"tsfresh",732,0.874,14,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.665333333333333,14,"Yoga","pyridge","cv"
"Quantiles",101,0.654,14,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.587,14,"Yoga","pyridge","cv"
"catch22",22,0.665,15,"Yoga","pyridge","cv"
"feasts",36,0.780333333333333,15,"Yoga","pyridge","cv"
"tsfeatures",59,0.756666666666667,15,"Yoga","pyridge","cv"
"TSFEL",144,0.809666666666667,15,"Yoga","pyridge","cv"
"Kats",36,0.888333333333333,15,"Yoga","pyridge","cv"
"tsfresh",733,0.862333333333333,15,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.672,15,"Yoga","pyridge","cv"
"Quantiles",101,0.663666666666667,15,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.588,15,"Yoga","pyridge","cv"
"catch22",22,0.669666666666667,16,"Yoga","pyridge","cv"
"feasts",36,0.783,16,"Yoga","pyridge","cv"
"tsfeatures",59,0.764666666666667,16,"Yoga","pyridge","cv"
"TSFEL",144,0.745333333333333,16,"Yoga","pyridge","cv"
"Kats",36,0.923333333333333,16,"Yoga","pyridge","cv"
"tsfresh",733,0.866,16,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.642666666666667,16,"Yoga","pyridge","cv"
"Quantiles",101,0.632666666666667,16,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.605666666666667,16,"Yoga","pyridge","cv"
"catch22",22,0.655,17,"Yoga","pyridge","cv"
"feasts",36,0.76,17,"Yoga","pyridge","cv"
"tsfeatures",59,0.756666666666667,17,"Yoga","pyridge","cv"
"TSFEL",144,0.784333333333333,17,"Yoga","pyridge","cv"
"Kats",36,0.907666666666667,17,"Yoga","pyridge","cv"
"tsfresh",733,0.885666666666667,17,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.667666666666667,17,"Yoga","pyridge","cv"
"Quantiles",101,0.615333333333333,17,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.591666666666667,17,"Yoga","pyridge","cv"
"catch22",22,0.663333333333333,18,"Yoga","pyridge","cv"
"feasts",36,0.778666666666667,18,"Yoga","pyridge","cv"
"tsfeatures",59,0.749333333333333,18,"Yoga","pyridge","cv"
"TSFEL",144,0.777666666666667,18,"Yoga","pyridge","cv"
"Kats",36,0.912,18,"Yoga","pyridge","cv"
"tsfresh",733,0.869,18,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.643333333333333,18,"Yoga","pyridge","cv"
"Quantiles",101,0.656,18,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.603333333333333,18,"Yoga","pyridge","cv"
"catch22",22,0.658666666666667,19,"Yoga","pyridge","cv"
"feasts",36,0.758333333333333,19,"Yoga","pyridge","cv"
"tsfeatures",59,0.761333333333333,19,"Yoga","pyridge","cv"
"TSFEL",144,0.799666666666667,19,"Yoga","pyridge","cv"
"Kats",36,0.901,19,"Yoga","pyridge","cv"
"tsfresh",733,0.866,19,"Yoga","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.647,19,"Yoga","pyridge","cv"
"Quantiles",101,0.670666666666667,19,"Yoga","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.553666666666667,19,"Yoga","pyridge","cv"
