"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",19,0.771428571428571,1,"Fish","pyridge","cv"
"feasts",35,0.822857142857143,1,"Fish","pyridge","cv"
"tsfeatures",59,0.851428571428571,1,"Fish","pyridge","cv"
"TSFEL",142,0.822857142857143,1,"Fish","pyridge","cv"
"Kats",35,0.777142857142857,1,"Fish","pyridge","cv"
"tsfresh",722,0.88,1,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.817142857142857,1,"Fish","pyridge","cv"
"Quantiles",101,0.765714285714286,1,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.674285714285714,1,"Fish","pyridge","cv"
"catch22",19,0.765714285714286,2,"Fish","pyridge","cv"
"feasts",35,0.771428571428571,2,"Fish","pyridge","cv"
"tsfeatures",59,0.902857142857143,2,"Fish","pyridge","cv"
"TSFEL",142,0.828571428571429,2,"Fish","pyridge","cv"
"Kats",35,0.794285714285714,2,"Fish","pyridge","cv"
"tsfresh",722,0.88,2,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.805714285714286,2,"Fish","pyridge","cv"
"Quantiles",101,0.72,2,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.72,2,"Fish","pyridge","cv"
"catch22",22,0.708571428571429,3,"Fish","pyridge","cv"
"feasts",37,0.651428571428571,3,"Fish","pyridge","cv"
"tsfeatures",59,0.84,3,"Fish","pyridge","cv"
"TSFEL",142,0.788571428571429,3,"Fish","pyridge","cv"
"Kats",35,0.731428571428571,3,"Fish","pyridge","cv"
"tsfresh",732,0.874285714285714,3,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.8,3,"Fish","pyridge","cv"
"Quantiles",101,0.754285714285714,3,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.577142857142857,3,"Fish","pyridge","cv"
"catch22",22,0.708571428571429,4,"Fish","pyridge","cv"
"feasts",37,0.691428571428571,4,"Fish","pyridge","cv"
"tsfeatures",59,0.822857142857143,4,"Fish","pyridge","cv"
"TSFEL",142,0.742857142857143,4,"Fish","pyridge","cv"
"Kats",35,0.714285714285714,4,"Fish","pyridge","cv"
"tsfresh",732,0.868571428571429,4,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.817142857142857,4,"Fish","pyridge","cv"
"Quantiles",101,0.748571428571429,4,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.662857142857143,4,"Fish","pyridge","cv"
"catch22",19,0.834285714285714,5,"Fish","pyridge","cv"
"feasts",35,0.788571428571429,5,"Fish","pyridge","cv"
"tsfeatures",59,0.828571428571429,5,"Fish","pyridge","cv"
"TSFEL",142,0.851428571428571,5,"Fish","pyridge","cv"
"Kats",35,0.765714285714286,5,"Fish","pyridge","cv"
"tsfresh",722,0.88,5,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.817142857142857,5,"Fish","pyridge","cv"
"Quantiles",101,0.76,5,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.662857142857143,5,"Fish","pyridge","cv"
"catch22",19,0.754285714285714,6,"Fish","pyridge","cv"
"feasts",35,0.788571428571429,6,"Fish","pyridge","cv"
"tsfeatures",59,0.834285714285714,6,"Fish","pyridge","cv"
"TSFEL",142,0.8,6,"Fish","pyridge","cv"
"Kats",35,0.811428571428571,6,"Fish","pyridge","cv"
"tsfresh",721,0.885714285714286,6,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.828571428571429,6,"Fish","pyridge","cv"
"Quantiles",101,0.725714285714286,6,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.748571428571429,6,"Fish","pyridge","cv"
"catch22",19,0.788571428571429,7,"Fish","pyridge","cv"
"feasts",35,0.777142857142857,7,"Fish","pyridge","cv"
"tsfeatures",59,0.885714285714286,7,"Fish","pyridge","cv"
"TSFEL",142,0.817142857142857,7,"Fish","pyridge","cv"
"Kats",35,0.742857142857143,7,"Fish","pyridge","cv"
"tsfresh",722,0.88,7,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.771428571428571,7,"Fish","pyridge","cv"
"Quantiles",101,0.742857142857143,7,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.628571428571429,7,"Fish","pyridge","cv"
"catch22",22,0.742857142857143,8,"Fish","pyridge","cv"
"feasts",37,0.714285714285714,8,"Fish","pyridge","cv"
"tsfeatures",59,0.845714285714286,8,"Fish","pyridge","cv"
"TSFEL",142,0.834285714285714,8,"Fish","pyridge","cv"
"Kats",35,0.754285714285714,8,"Fish","pyridge","cv"
"tsfresh",732,0.874285714285714,8,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.794285714285714,8,"Fish","pyridge","cv"
"Quantiles",101,0.748571428571429,8,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.697142857142857,8,"Fish","pyridge","cv"
"catch22",19,0.765714285714286,9,"Fish","pyridge","cv"
"feasts",35,0.788571428571429,9,"Fish","pyridge","cv"
"tsfeatures",59,0.834285714285714,9,"Fish","pyridge","cv"
"TSFEL",142,0.788571428571429,9,"Fish","pyridge","cv"
"Kats",35,0.76,9,"Fish","pyridge","cv"
"tsfresh",722,0.88,9,"Fish","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.777142857142857,9,"Fish","pyridge","cv"
"Quantiles",101,0.748571428571429,9,"Fish","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.691428571428571,9,"Fish","pyridge","cv"
"catch22",22,0.702857142857143,10,"Fish","pyridge","cv"
"feasts",37,0.645714285714286,10,"Fish","pyridge","cv"
"tsfeatures",59,0.765714285714286,10,"Fish","pyridge","cv"
"TSFEL",142,0.782857142857143,10,"Fish","pyridge","cv"
"Kats",35,0.714285714285714,10,"Fish","pyridge","cv"
"tsfresh",732,0.84,10,"Fish","pyridge","cv"
