"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",22,0.85,1,"BirdChicken","pyridge","cv"
"feasts",36,0.8,1,"BirdChicken","pyridge","cv"
"tsfeatures",59,0.85,1,"BirdChicken","pyridge","cv"
"TSFEL",144,0.8,1,"BirdChicken","pyridge","cv"
"Kats",36,0.85,1,"BirdChicken","pyridge","cv"
"tsfresh",728,0.85,1,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.85,1,"BirdChicken","pyridge","cv"
"Quantiles",101,0.75,1,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.9,1,"BirdChicken","pyridge","cv"
"catch22",22,0.85,2,"BirdChicken","pyridge","cv"
"feasts",36,0.9,2,"BirdChicken","pyridge","cv"
"tsfeatures",59,0.9,2,"BirdChicken","pyridge","cv"
"TSFEL",144,0.85,2,"BirdChicken","pyridge","cv"
"Kats",36,1,2,"BirdChicken","pyridge","cv"
"tsfresh",730,0.95,2,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.9,2,"BirdChicken","pyridge","cv"
"Quantiles",101,0.85,2,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.95,2,"BirdChicken","pyridge","cv"
"catch22",22,1,3,"BirdChicken","pyridge","cv"
"feasts",36,0.9,3,"BirdChicken","pyridge","cv"
"tsfeatures",59,1,3,"BirdChicken","pyridge","cv"
"TSFEL",144,1,3,"BirdChicken","pyridge","cv"
"Kats",36,0.9,3,"BirdChicken","pyridge","cv"
"tsfresh",730,0.85,3,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.9,3,"BirdChicken","pyridge","cv"
"Quantiles",101,0.65,3,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,3,"BirdChicken","pyridge","cv"
"catch22",22,0.95,4,"BirdChicken","pyridge","cv"
"feasts",36,0.9,4,"BirdChicken","pyridge","cv"
"tsfeatures",59,0.95,4,"BirdChicken","pyridge","cv"
"TSFEL",144,0.7,4,"BirdChicken","pyridge","cv"
"Kats",36,0.75,4,"BirdChicken","pyridge","cv"
"tsfresh",731,0.9,4,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.75,4,"BirdChicken","pyridge","cv"
"Quantiles",101,0.75,4,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.95,4,"BirdChicken","pyridge","cv"
"catch22",22,0.9,5,"BirdChicken","pyridge","cv"
"feasts",36,0.85,5,"BirdChicken","pyridge","cv"
"tsfeatures",59,0.9,5,"BirdChicken","pyridge","cv"
"TSFEL",144,0.9,5,"BirdChicken","pyridge","cv"
"Kats",36,0.95,5,"BirdChicken","pyridge","cv"
"tsfresh",728,0.95,5,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.9,5,"BirdChicken","pyridge","cv"
"Quantiles",101,0.8,5,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,0.9,5,"BirdChicken","pyridge","cv"
"catch22",22,0.95,6,"BirdChicken","pyridge","cv"
"feasts",36,0.8,6,"BirdChicken","pyridge","cv"
"tsfeatures",59,1,6,"BirdChicken","pyridge","cv"
"TSFEL",144,0.9,6,"BirdChicken","pyridge","cv"
"Kats",36,0.95,6,"BirdChicken","pyridge","cv"
"tsfresh",729,0.9,6,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.95,6,"BirdChicken","pyridge","cv"
"Quantiles",101,0.75,6,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,6,"BirdChicken","pyridge","cv"
"catch22",22,0.95,7,"BirdChicken","pyridge","cv"
"feasts",36,0.85,7,"BirdChicken","pyridge","cv"
"tsfeatures",59,1,7,"BirdChicken","pyridge","cv"
"TSFEL",144,0.85,7,"BirdChicken","pyridge","cv"
"Kats",36,1,7,"BirdChicken","pyridge","cv"
"tsfresh",728,0.9,7,"BirdChicken","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",301,0.95,7,"BirdChicken","pyridge","cv"
"Quantiles",101,0.8,7,"BirdChicken","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",200,1,7,"BirdChicken","pyridge","cv"
"catch22",22,0.95,8,"BirdChicken","pyridge","cv"
