"feature_set","num_features","accuracy","resample","problem","classifier","penalty"
"catch22",21,0.946666666666667,1,"GunPoint","pyridge","cv"
"feasts",36,0.926666666666667,1,"GunPoint","pyridge","cv"
"tsfeatures",59,0.933333333333333,1,"GunPoint","pyridge","cv"
"TSFEL",141,0.953333333333333,1,"GunPoint","pyridge","cv"
"Kats",35,0.853333333333333,1,"GunPoint","pyridge","cv"
"tsfresh",638,0.966666666666667,1,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.833333333333333,1,"GunPoint","pyridge","cv"
"Quantiles",101,0.94,1,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.833333333333333,1,"GunPoint","pyridge","cv"
"catch22",22,0.926666666666667,2,"GunPoint","pyridge","cv"
"feasts",36,0.893333333333333,2,"GunPoint","pyridge","cv"
"tsfeatures",59,0.94,2,"GunPoint","pyridge","cv"
"TSFEL",141,0.913333333333333,2,"GunPoint","pyridge","cv"
"Kats",35,0.826666666666667,2,"GunPoint","pyridge","cv"
"tsfresh",638,0.933333333333333,2,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.78,2,"GunPoint","pyridge","cv"
"Quantiles",101,0.933333333333333,2,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.766666666666667,2,"GunPoint","pyridge","cv"
"catch22",22,0.96,3,"GunPoint","pyridge","cv"
"feasts",36,0.9,3,"GunPoint","pyridge","cv"
"tsfeatures",59,0.926666666666667,3,"GunPoint","pyridge","cv"
"TSFEL",142,0.96,3,"GunPoint","pyridge","cv"
"Kats",35,0.866666666666667,3,"GunPoint","pyridge","cv"
"tsfresh",640,0.96,3,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.72,3,"GunPoint","pyridge","cv"
"Quantiles",101,0.773333333333333,3,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.793333333333333,3,"GunPoint","pyridge","cv"
"catch22",22,0.893333333333333,4,"GunPoint","pyridge","cv"
"feasts",36,0.986666666666667,4,"GunPoint","pyridge","cv"
"tsfeatures",59,0.986666666666667,4,"GunPoint","pyridge","cv"
"TSFEL",141,0.946666666666667,4,"GunPoint","pyridge","cv"
"Kats",35,0.806666666666667,4,"GunPoint","pyridge","cv"
"tsfresh",638,0.933333333333333,4,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.853333333333333,4,"GunPoint","pyridge","cv"
"Quantiles",101,0.9,4,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.806666666666667,4,"GunPoint","pyridge","cv"
"catch22",22,0.933333333333333,5,"GunPoint","pyridge","cv"
"feasts",36,0.893333333333333,5,"GunPoint","pyridge","cv"
"tsfeatures",59,0.94,5,"GunPoint","pyridge","cv"
"TSFEL",142,0.953333333333333,5,"GunPoint","pyridge","cv"
"Kats",35,0.833333333333333,5,"GunPoint","pyridge","cv"
"tsfresh",642,1,5,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.813333333333333,5,"GunPoint","pyridge","cv"
"Quantiles",101,0.92,5,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.793333333333333,5,"GunPoint","pyridge","cv"
"catch22",22,0.866666666666667,6,"GunPoint","pyridge","cv"
"feasts",36,0.946666666666667,6,"GunPoint","pyridge","cv"
"tsfeatures",59,0.966666666666667,6,"GunPoint","pyridge","cv"
"TSFEL",141,0.953333333333333,6,"GunPoint","pyridge","cv"
"Kats",35,0.786666666666667,6,"GunPoint","pyridge","cv"
"tsfresh",636,0.9,6,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.706666666666667,6,"GunPoint","pyridge","cv"
"Quantiles",101,0.853333333333333,6,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.76,6,"GunPoint","pyridge","cv"
"catch22",22,0.92,7,"GunPoint","pyridge","cv"
"feasts",36,0.9,7,"GunPoint","pyridge","cv"
"tsfeatures",59,0.96,7,"GunPoint","pyridge","cv"
"TSFEL",142,0.953333333333333,7,"GunPoint","pyridge","cv"
"Kats",35,0.913333333333333,7,"GunPoint","pyridge","cv"
"tsfresh",639,0.92,7,"GunPoint","pyridge","cv"
"FFT (Mag^2 + Angle) + quantiles",253,0.82,7,"GunPoint","pyridge","cv"
"Quantiles",101,0.893333333333333,7,"GunPoint","pyridge","cv"
"FFT coef. (Mag^2 + Angle)",152,0.846666666666667,7,"GunPoint","pyridge","cv"
"catch22",21,0.933333333333333,8,"GunPoint","pyridge","cv"
"feasts",36,0.946666666666667,8,"GunPoint","pyridge","cv"
"tsfeatures",59,0.946666666666667,8,"GunPoint","pyridge","cv"
"TSFEL",142,0.96,8,"GunPoint","pyridge","cv"
"Kats",35,0.826666666666667,8,"GunPoint","pyridge","cv"
"tsfresh",642,0.933333333333333,8,"GunPoint","pyridge","cv"
